Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
236,322,P53252|PIL1_YEAST,23.84,175.90,1.66E6,1.633E6,1.838E6,1.904E6,2.288E6,2.28E6,2.497E6,2.606E6,2.627E6,2.527E6,1.00,0.98,1.11,1.15,1.38,1.37,1.50,1.57,1.58,1.52,1.647E6,1.871E6,2.284E6,2.551E6,2.577E6,1.00,1.14,1.39,1.55,1.57,27,9,7,TMT10plex; Deamidation (NQ),38349,Sphingolipid long chain base-responsive protein PIL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIL1 PE=1 SV=1
247,493,P0CX29|RS23A_YEAST,31.53,175.72,9.395E6,9.467E6,9.18E6,8.749E6,7.543E6,7.766E6,6.405E6,6.464E6,6.546E6,6.753E6,1.00,1.01,0.98,0.93,0.80,0.83,0.68,0.69,0.70,0.72,9.431E6,8.97E6,7.654E6,6.434E6,6.654E6,1.00,0.95,0.81,0.68,0.71,52,9,9,Acrylamide; TMT10plex; Deamidation (NQ),16038,40S ribosomal protein S23-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS23A PE=1 SV=1
247,494,P0CX30|RS23B_YEAST,31.53,175.72,9.395E6,9.467E6,9.18E6,8.749E6,7.543E6,7.766E6,6.405E6,6.464E6,6.546E6,6.753E6,1.00,1.01,0.98,0.93,0.80,0.83,0.68,0.69,0.70,0.72,9.431E6,8.97E6,7.654E6,6.434E6,6.654E6,1.00,0.95,0.81,0.68,0.71,52,9,9,Acrylamide; TMT10plex; Deamidation (NQ),16038,40S ribosomal protein S23-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS23B PE=1 SV=1
234,396,P0C2H8|RL31A_YEAST,22.41,175.50,3.355E6,3.409E6,3.237E6,3.173E6,2.829E6,2.852E6,2.766E6,2.828E6,2.656E6,2.695E6,1.00,1.02,0.96,0.95,0.84,0.85,0.82,0.84,0.79,0.80,3.382E6,3.208E6,2.843E6,2.797E6,2.676E6,1.00,0.95,0.84,0.83,0.79,48,8,8,TMT10plex; Oxidation (M); Deamidation (NQ),12953,60S ribosomal protein L31-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL31A PE=1 SV=1
387,534,P05373|HEM2_YEAST,24.95,175.33,1.078E6,1.02E6,1.233E6,1.261E6,1.457E6,1.437E6,1.624E6,1.677E6,1.809E6,1.779E6,1.00,0.95,1.14,1.17,1.35,1.33,1.51,1.56,1.68,1.65,1.052E6,1.247E6,1.447E6,1.65E6,1.794E6,1.00,1.19,1.38,1.57,1.71,28,8,8,TMT10plex,37740,Delta-aminolevulinic acid dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM2 PE=1 SV=2
346,220,Q12363|WTM1_YEAST,27.46,174.17,7.497E5,7.65E5,1.082E6,1.086E6,1.475E6,1.442E6,1.814E6,1.718E6,1.788E6,1.744E6,1.00,1.02,1.44,1.45,1.97,1.92,2.42,2.29,2.39,2.33,7.574E5,1.084E6,1.458E6,1.766E6,1.766E6,1.00,1.43,1.93,2.33,2.33,22,7,7,Acrylamide; TMT10plex; Deamidation (NQ),48383,Transcriptional modulator WTM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WTM1 PE=1 SV=1
265,384,Q3E757|RL11B_YEAST,32.35,173.87,5.74E6,5.767E6,5.254E6,5.042E6,4.38E6,4.276E6,3.633E6,3.669E6,3.711E6,3.354E6,1.00,1.00,0.92,0.88,0.76,0.74,0.63,0.64,0.65,0.58,5.754E6,5.148E6,4.328E6,3.651E6,3.533E6,1.00,0.89,0.75,0.63,0.61,48,8,8,TMT10plex; Oxidation (M),19750,60S ribosomal protein L11-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL11B PE=1 SV=3
265,385,P0C0W9|RL11A_YEAST,32.35,173.87,5.74E6,5.767E6,5.254E6,5.042E6,4.38E6,4.276E6,3.633E6,3.669E6,3.711E6,3.354E6,1.00,1.00,0.92,0.88,0.76,0.74,0.63,0.64,0.65,0.58,5.754E6,5.148E6,4.328E6,3.651E6,3.533E6,1.00,0.89,0.75,0.63,0.61,48,8,8,TMT10plex; Oxidation (M),19720,60S ribosomal protein L11-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL11A PE=1 SV=2
375,438,P16387|ODPA_YEAST,22.73,173.83,9.961E5,1.017E6,9.994E5,9.499E5,1.039E6,1.043E6,1.089E6,1.121E6,1.127E6,1.122E6,1.00,1.02,1.00,0.95,1.04,1.05,1.09,1.13,1.13,1.13,1.006E6,9.746E5,1.041E6,1.105E6,1.124E6,1.00,0.97,1.03,1.10,1.12,24,10,10,Acrylamide; TMT10plex; Oxidation (M),46343,Pyruvate dehydrogenase E1 component subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDA1 PE=1 SV=2
463,85,P49723|RIR4_YEAST,21.21,173.36,7.863E5,8.161E5,1.028E6,1.051E6,1.135E6,1.147E6,1.308E6,1.411E6,1.533E6,1.474E6,1.00,1.04,1.31,1.34,1.44,1.46,1.66,1.79,1.95,1.87,8.012E5,1.04E6,1.141E6,1.36E6,1.503E6,1.00,1.30,1.42,1.70,1.88,28,7,7,Acrylamide; TMT10plex; Deamidation (NQ),40055,Ribonucleoside-diphosphate reductase small chain 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNR4 PE=1 SV=1
271,341,P38061|RL32_YEAST,23.65,172.68,5.765E6,5.868E6,4.522E6,4.364E6,4.179E6,4.173E6,3.796E6,3.4E6,3.565E6,3.504E6,1.00,1.02,0.78,0.76,0.72,0.72,0.66,0.59,0.62,0.61,5.817E6,4.443E6,4.176E6,3.598E6,3.535E6,1.00,0.76,0.72,0.62,0.61,45,9,9,TMT10plex,14771,60S ribosomal protein L32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL32 PE=1 SV=1
357,331,P09440|C1TM_YEAST,6.82,171.81,3.396E5,3.27E5,3.552E5,3.266E5,3.697E5,3.971E5,3.506E5,3.907E5,3.651E5,3.708E5,1.00,0.96,1.05,0.96,1.09,1.17,1.03,1.15,1.08,1.09,3.333E5,3.409E5,3.834E5,3.706E5,3.679E5,1.00,1.02,1.15,1.11,1.10,9,9,6,TMT10plex,106217,C-1-tetrahydrofolate synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIS1 PE=1 SV=1
282,216,P34167|IF4B_YEAST,26.19,171.62,1.507E6,1.521E6,1.162E6,1.203E6,1.176E6,1.173E6,1.028E6,1.095E6,1.014E6,1.048E6,1.00,1.01,0.77,0.80,0.78,0.78,0.68,0.73,0.67,0.70,1.514E6,1.183E6,1.175E6,1.062E6,1.031E6,1.00,0.78,0.78,0.70,0.68,20,10,10,TMT10plex; Deamidation (NQ),48522,Eukaryotic translation initiation factor 4B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF3 PE=1 SV=1
308,242,P07283|PMM_YEAST,33.83,171.52,1.831E6,1.891E6,1.576E6,1.561E6,1.414E6,1.429E6,1.038E6,1.029E6,1.056E6,1.086E6,1.00,1.03,0.86,0.85,0.77,0.78,0.57,0.56,0.58,0.59,1.861E6,1.569E6,1.422E6,1.034E6,1.071E6,1.00,0.84,0.76,0.56,0.58,37,9,9,Acrylamide; TMT10plex; Oxidation (M),29063,Phosphomannomutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC53 PE=1 SV=1
379,329,P04076|ARLY_YEAST,20.45,171.38,8.05E5,7.737E5,7.834E5,7.526E5,9.152E5,8.802E5,1.055E6,1.091E6,1.07E6,1.094E6,1.00,0.96,0.97,0.93,1.14,1.09,1.31,1.36,1.33,1.36,7.894E5,7.68E5,8.977E5,1.073E6,1.082E6,1.00,0.97,1.14,1.36,1.37,19,8,8,TMT10plex; Oxidation (M),51989,Argininosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG4 PE=1 SV=2
312,272,P41338|THIL_YEAST,17.51,171.21,1.067E6,1.03E6,1.154E6,1.123E6,1.305E6,1.236E6,1.342E6,1.357E6,1.39E6,1.319E6,1.00,0.97,1.08,1.05,1.22,1.16,1.26,1.27,1.30,1.24,1.049E6,1.139E6,1.27E6,1.35E6,1.354E6,1.00,1.09,1.21,1.29,1.29,27,7,7,TMT10plex,41729,Acetyl-CoA acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG10 PE=1 SV=3
397,574,Q00764|TPS1_YEAST,15.75,171.07,4.985E5,5.457E5,8.202E5,8.083E5,8.783E5,8.963E5,8.367E5,8.433E5,9.325E5,9.041E5,1.00,1.09,1.65,1.62,1.76,1.80,1.68,1.69,1.87,1.81,5.246E5,8.142E5,8.873E5,8.4E5,9.183E5,1.00,1.55,1.69,1.60,1.75,22,8,8,TMT10plex,56148,Alpha alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPS1 PE=1 SV=2
365,518,P32599|FIMB_YEAST,15.47,170.95,5.855E5,5.762E5,6.805E5,6.544E5,6.84E5,7.065E5,6.695E5,6.998E5,6.939E5,7.377E5,1.00,0.98,1.16,1.12,1.17,1.21,1.14,1.20,1.19,1.26,5.808E5,6.675E5,6.952E5,6.847E5,7.158E5,1.00,1.15,1.20,1.18,1.23,13,8,8,TMT10plex,71773,Fimbrin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC6 PE=1 SV=1
340,247,P06103|EIF3B_YEAST,13.37,170.91,1.426E6,1.463E6,1.383E6,1.429E6,1.304E6,1.321E6,1.265E6,1.243E6,1.277E6,1.225E6,1.00,1.03,0.97,1.00,0.91,0.93,0.89,0.87,0.90,0.86,1.444E6,1.406E6,1.312E6,1.254E6,1.251E6,1.00,0.97,0.91,0.87,0.87,11,9,9,Acrylamide; TMT10plex,88130,Eukaryotic translation initiation factor 3 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRT1 PE=1 SV=1
305,465,Q3E792|RS25A_YEAST,30.64,170.80,2.989E6,2.955E6,1.824E6,1.69E6,1.606E6,1.656E6,1.32E6,1.436E6,1.351E6,1.317E6,1.00,0.99,0.61,0.57,0.54,0.55,0.44,0.48,0.45,0.44,2.972E6,1.757E6,1.631E6,1.378E6,1.334E6,1.00,0.59,0.55,0.46,0.45,46,7,7,TMT10plex,12039,40S ribosomal protein S25-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS25A PE=1 SV=1
305,466,P0C0T4|RS25B_YEAST,30.64,170.80,2.989E6,2.955E6,1.824E6,1.69E6,1.606E6,1.656E6,1.32E6,1.436E6,1.351E6,1.317E6,1.00,0.99,0.61,0.57,0.54,0.55,0.44,0.48,0.45,0.44,2.972E6,1.757E6,1.631E6,1.378E6,1.334E6,1.00,0.59,0.55,0.46,0.45,46,7,7,TMT10plex,12009,40S ribosomal protein S25-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS25B PE=1 SV=1
383,839,P43603|LSB3_YEAST,6.60,170.75,5.856E5,5.086E5,6.126E5,5.882E5,6.502E5,6.452E5,6.876E5,7.338E5,7.233E5,6.546E5,1.00,0.87,1.05,1.00,1.11,1.10,1.17,1.25,1.24,1.12,5.471E5,6.027E5,6.477E5,7.107E5,6.915E5,1.00,1.10,1.18,1.30,1.26,20,8,8,TMT10plex; Deamidation (NQ),49344,LAS seventeen-binding protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSB3 PE=1 SV=3
292,1843,P15202|CATA_YEAST,29.51,170.48,5.405E5,5.671E5,6.26E5,5.883E5,9.36E5,9.003E5,1.463E6,1.408E6,1.623E6,1.576E6,1.00,1.05,1.16,1.09,1.73,1.67,2.71,2.60,3.00,2.92,5.538E5,6.072E5,9.182E5,1.438E6,1.6E6,1.00,1.10,1.66,2.60,2.89,26,10,10,TMT10plex; Deamidation (NQ),58556,Peroxisomal catalase A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTA1 PE=1 SV=1
327,450,P21801|SDHB_YEAST,35.80,170.45,5.188E5,4.752E5,7.263E5,7.487E5,1.729E6,1.757E6,2.538E6,2.512E6,2.401E6,2.427E6,1.00,0.92,1.40,1.44,3.33,3.39,4.89,4.84,4.63,4.68,4.97E5,7.375E5,1.743E6,2.525E6,2.414E6,1.00,1.48,3.51,5.08,4.86,22,6,6,TMT10plex; Oxidation (M),30231,Succinate dehydrogenase [ubiquinone] iron-sulfur subunit  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDH2 PE=1 SV=1
399,515,P50085|PHB2_YEAST,24.35,170.19,4.742E5,4.618E5,5.448E5,5.763E5,5.94E5,6.465E5,7.377E5,7.21E5,7.698E5,7.482E5,1.00,0.97,1.15,1.22,1.25,1.36,1.56,1.52,1.62,1.58,4.68E5,5.605E5,6.202E5,7.294E5,7.59E5,1.00,1.20,1.33,1.56,1.62,22,6,6,TMT10plex,34407,Prohibitin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHB2 PE=1 SV=2
384,250,P40106|GPP2_YEAST,9.63,170.06,1.624E5,1.716E5,1.813E5,1.968E5,1.781E5,1.755E5,1.867E5,1.855E5,1.727E5,1.533E5,1.00,1.06,1.12,1.21,1.10,1.08,1.15,1.14,1.06,0.94,1.67E5,1.89E5,1.768E5,1.861E5,1.63E5,1.00,1.13,1.06,1.11,0.98,12,7,3,TMT10plex,27814,Glycerol-1-phosphate phosphohydrolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP2 PE=1 SV=1
347,403,P38998|LYS1_YEAST,6.73,170.02,1.374E6,1.354E6,1.323E6,1.287E6,1.391E6,1.407E6,1.466E6,1.371E6,1.324E6,1.435E6,1.00,0.99,0.96,0.94,1.01,1.02,1.07,1.00,0.96,1.04,1.364E6,1.305E6,1.399E6,1.418E6,1.379E6,1.00,0.96,1.03,1.04,1.01,26,7,7,TMT10plex,41465,Saccharopine dehydrogenase [NAD(+)  L-lysine-forming] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS1 PE=1 SV=3
518,270,P35844|KES1_YEAST,6.43,169.89,1E6,9.853E5,1.025E6,1.07E6,9.701E5,9.767E5,9.961E5,9.838E5,9.476E5,9.68E5,1.00,0.98,1.02,1.07,0.97,0.98,1.00,0.98,0.95,0.97,9.928E5,1.047E6,9.734E5,9.899E5,9.578E5,1.00,1.05,0.98,1.00,0.96,17,7,7,TMT10plex,49492,Oxysterol-binding protein homolog 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KES1 PE=1 SV=1
457,520,Q02196|KAPS_YEAST,17.83,169.80,5.431E5,5.963E5,4.999E5,5.505E5,4.738E5,4.646E5,3.951E5,3.894E5,3.765E5,3.969E5,1.00,1.10,0.92,1.01,0.87,0.86,0.73,0.72,0.69,0.73,5.697E5,5.252E5,4.692E5,3.923E5,3.867E5,1.00,0.92,0.82,0.69,0.68,31,4,4,Acrylamide; TMT10plex,23060,Adenylyl-sulfate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET14 PE=1 SV=1
389,578,P39990|SNU13_YEAST,18.82,169.80,9.406E5,8.889E5,5.543E5,6.067E5,5.565E5,5.71E5,4.869E5,4.997E5,4.936E5,4.929E5,1.00,0.95,0.59,0.65,0.59,0.61,0.52,0.53,0.52,0.52,9.147E5,5.859E5,5.699E5,4.957E5,4.963E5,1.00,0.64,0.62,0.54,0.54,56,5,5,Acrylamide; TMT10plex; Deamidation (NQ),13569,13 kDa ribonucleoprotein-associated protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU13 PE=1 SV=1
439,2743,Q12189|RPIA_YEAST,20.45,169.31,3.696E5,4.084E5,3.417E5,3.647E5,4.567E5,4.768E5,6.557E5,6.609E5,6.632E5,6.438E5,1.00,1.10,0.92,0.99,1.24,1.29,1.77,1.79,1.79,1.74,3.89E5,3.555E5,4.668E5,6.583E5,6.535E5,1.00,0.91,1.20,1.69,1.68,47,10,10,Acrylamide; TMT10plex; Deamidation (NQ),28258,Ribose-5-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RKI1 PE=1 SV=1
411,514,P29509|TRXB1_YEAST,14.48,169.30,8.577E5,8.66E5,8.616E5,8.659E5,7.876E5,7.639E5,7.724E5,7.494E5,7.258E5,6.852E5,1.00,1.01,1.00,1.01,0.92,0.89,0.90,0.87,0.85,0.80,8.619E5,8.637E5,7.758E5,7.609E5,7.055E5,1.00,1.00,0.90,0.88,0.82,46,8,8,Acrylamide; TMT10plex,34238,Thioredoxin reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRR1 PE=1 SV=3
464,621,P40093|YEY6_YEAST,2.29,169.26,5.17E5,4.717E5,4.85E5,5.078E5,4.763E5,4.949E5,5.062E5,5.197E5,4.981E5,5.12E5,1.00,0.91,0.94,0.98,0.92,0.96,0.98,1.01,0.96,0.99,4.944E5,4.964E5,4.908E5,5.13E5,5.051E5,1.00,1.00,0.99,1.04,1.02,19,6,6,Acrylamide; TMT10plex,38174,MYG1 protein YER156C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YER156C PE=1 SV=1
266,522,Q12230|LSP1_YEAST,45.15,168.13,7.474E5,7.797E5,1.116E6,1.117E6,1.39E6,1.377E6,1.624E6,1.589E6,1.618E6,1.622E6,1.00,1.04,1.49,1.49,1.86,1.84,2.17,2.13,2.17,2.17,7.635E5,1.116E6,1.383E6,1.606E6,1.62E6,1.00,1.46,1.81,2.10,2.12,23,9,7,TMT10plex; Oxidation (M),38071,Sphingolipid long chain base-responsive protein LSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSP1 PE=1 SV=1
402,498,P53141|MLC1_YEAST,16.05,167.95,1.079E6,9.669E5,9.173E5,9.801E5,9.457E5,1.011E6,9.976E5,1.013E6,1.131E6,1.143E6,1.00,0.90,0.85,0.91,0.88,0.94,0.92,0.94,1.05,1.06,1.023E6,9.487E5,9.782E5,1.005E6,1.137E6,1.00,0.93,0.96,0.98,1.11,42,8,8,TMT10plex; Oxidation (M),16444,Myosin light chain 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLC1 PE=1 SV=1
385,7334,Q04894|ADH6_YEAST,2.61,167.90,4.703E5,4.649E5,4.517E5,4.654E5,4.28E5,4.922E5,4.458E5,4.181E5,4.304E5,4.71E5,1.00,0.99,0.96,0.99,0.91,1.05,0.95,0.89,0.92,1.00,4.676E5,4.585E5,4.601E5,4.319E5,4.507E5,1.00,0.98,0.98,0.92,0.96,24,7,7,TMT10plex; Oxidation (M); Deamidation (NQ),39618,NADP-dependent alcohol dehydrogenase 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH6 PE=1 SV=1
344,351,P24280|SEC14_YEAST,7.59,167.44,1.22E6,1.147E6,1.258E6,1.293E6,1.184E6,1.172E6,1.097E6,1.151E6,1.181E6,1.244E6,1.00,0.94,1.03,1.06,0.97,0.96,0.90,0.94,0.97,1.02,1.183E6,1.276E6,1.178E6,1.124E6,1.212E6,1.00,1.08,1.00,0.95,1.02,29,8,8,TMT10plex,34901,SEC14 cytosolic factor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC14 PE=1 SV=3
295,423,P38879|NACA_YEAST,26.04,167.27,3.097E6,3.144E6,2.328E6,2.27E6,2.206E6,2.112E6,1.959E6,2.026E6,2.004E6,1.937E6,1.00,1.01,0.75,0.73,0.71,0.68,0.63,0.65,0.65,0.63,3.121E6,2.299E6,2.159E6,1.993E6,1.971E6,1.00,0.74,0.69,0.64,0.63,25,5,5,TMT10plex,18709,Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3
290,2199,P40215|NDH1_YEAST,23.30,166.98,6.18E5,6.07E5,7.005E5,7.379E5,8.294E5,8.369E5,9.135E5,9.883E5,9.465E5,9.991E5,1.00,0.98,1.13,1.19,1.34,1.35,1.48,1.60,1.53,1.62,6.125E5,7.192E5,8.331E5,9.509E5,9.728E5,1.00,1.17,1.36,1.55,1.59,19,10,10,TMT10plex; Oxidation (M),62774,External NADH-ubiquinone oxidoreductase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NDE1 PE=1 SV=1
519,475,P37012|PGM2_YEAST,20.37,166.71,2.464E5,2.167E5,9.078E5,8.589E5,8.586E5,9.309E5,6.4E5,7.105E5,7.027E5,7.386E5,1.00,0.88,3.68,3.49,3.48,3.78,2.60,2.88,2.85,3.00,2.316E5,8.833E5,8.948E5,6.753E5,7.206E5,1.00,3.81,3.86,2.92,3.11,13,7,6,TMT10plex; Oxidation (M),63089,Phosphoglucomutase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGM2 PE=1 SV=1
274,550,P14120|RL30_YEAST,25.56,166.27,1.988E6,2.1E6,1.915E6,1.961E6,1.565E6,1.549E6,1.262E6,1.286E6,1.299E6,1.297E6,1.00,1.06,0.96,0.99,0.79,0.78,0.63,0.65,0.65,0.65,2.044E6,1.938E6,1.557E6,1.274E6,1.298E6,1.00,0.95,0.76,0.62,0.64,61,6,6,TMT10plex; Oxidation (M),11415,60S ribosomal protein L30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL30 PE=1 SV=3
376,388,P32454|APE2_YEAST,23.34,165.93,3.18E5,3.121E5,3.998E5,3.665E5,4.279E5,4.277E5,4.732E5,4.773E5,5.34E5,5.001E5,1.00,0.98,1.26,1.15,1.35,1.35,1.49,1.50,1.68,1.57,3.15E5,3.832E5,4.278E5,4.752E5,5.171E5,1.00,1.22,1.36,1.51,1.64,9,8,6,TMT10plex; Oxidation (M); Deamidation (NQ),107755,Aminopeptidase 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE2 PE=1 SV=4
188,382,P0C0W1|RS22A_YEAST,24.00,165.85,7.519E6,7.718E6,7.547E6,7.353E6,6.425E6,6.297E6,5.714E6,5.558E6,5.463E6,5.543E6,1.00,1.03,1.00,0.98,0.85,0.84,0.76,0.74,0.73,0.74,7.619E6,7.45E6,6.361E6,5.636E6,5.503E6,1.00,0.98,0.83,0.74,0.72,44,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14626,40S ribosomal protein S22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS22A PE=1 SV=2
188,383,Q3E7Y3|RS22B_YEAST,24.00,165.85,7.519E6,7.718E6,7.547E6,7.353E6,6.425E6,6.297E6,5.714E6,5.558E6,5.463E6,5.543E6,1.00,1.03,1.00,0.98,0.85,0.84,0.76,0.74,0.73,0.74,7.619E6,7.45E6,6.361E6,5.636E6,5.503E6,1.00,0.98,0.83,0.74,0.72,44,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14626,40S ribosomal protein S22-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS22B PE=1 SV=3
378,399,P32074|COPG_YEAST,19.10,165.43,5.701E5,5.79E5,6.852E5,6.481E5,6.863E5,7.03E5,7.629E5,7.321E5,7.477E5,7.841E5,1.00,1.02,1.20,1.14,1.20,1.23,1.34,1.28,1.31,1.38,5.745E5,6.667E5,6.947E5,7.475E5,7.659E5,1.00,1.16,1.21,1.30,1.33,10,8,8,TMT10plex,104831,Coatomer subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC21 PE=1 SV=2
529,541,Q08723|RPN8_YEAST,23.23,165.15,4.138E5,4.059E5,4.705E5,4.564E5,4.863E5,5.247E5,5.721E5,5.747E5,5.995E5,6.193E5,1.00,0.98,1.14,1.10,1.18,1.27,1.38,1.39,1.45,1.50,4.098E5,4.634E5,5.055E5,5.734E5,6.094E5,1.00,1.13,1.23,1.40,1.49,14,6,6,TMT10plex; Deamidation (NQ),38313,26S proteasome regulatory subunit RPN8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN8 PE=1 SV=3
339,474,P20081|FKBP_YEAST,16.73,165.14,1.902E6,1.878E6,1.678E6,1.854E6,1.711E6,1.781E6,2.036E6,2.055E6,2.36E6,2.46E6,1.00,0.99,0.88,0.98,0.90,0.94,1.07,1.08,1.24,1.29,1.894E6,1.766E6,1.746E6,2.045E6,2.41E6,1.00,0.93,0.92,1.08,1.27,58,5,5,Acrylamide; TMT10plex,12158,FK506-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR1 PE=1 SV=2
478,254,P32614|FRDS_YEAST,40.24,165.05,2.118E5,2.103E5,3.006E5,2.916E5,3.143E5,3.223E5,3.566E5,3.601E5,4.008E5,3.989E5,1.00,0.99,1.42,1.38,1.48,1.52,1.68,1.70,1.89,1.88,2.139E5,2.961E5,3.183E5,3.625E5,3.999E5,1.00,1.38,1.49,1.69,1.87,14,6,6,TMT10plex,50844,Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1
452,529,P13298|PYRE_YEAST,18.20,164.71,6.358E5,6.166E5,6.887E5,6.742E5,5.986E5,5.887E5,6.182E5,6.441E5,7.078E5,6.977E5,1.00,0.97,1.08,1.06,0.94,0.93,0.97,1.01,1.11,1.10,6.262E5,6.815E5,5.936E5,6.339E5,7.071E5,1.00,1.09,0.95,1.01,1.13,23,5,5,TMT10plex,24664,Orotate phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA5 PE=1 SV=2
