Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
54,266,O13516|RS9A_YEAST,24.59,196.26,2.104E7,2.143E7,2.042E7,2.056E7,1.807E7,1.802E7,1.811E7,1.767E7,1.388E7,1.311E7,1.00,1.02,0.97,0.98,0.86,0.86,0.86,0.84,0.66,0.62,2.123E7,2.049E7,1.804E7,1.789E7,1.349E7,1.00,0.96,0.85,0.84,0.64,40,12,12,TMT10plex; Oxidation (M); Deamidation (NQ),22443,40S ribosomal protein S9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9A PE=1 SV=3
217,387,P49090|ASNS2_YEAST,5.89,196.05,7.085E5,7.414E5,7.317E5,7.313E5,7.127E5,7.477E5,7.148E5,7.447E5,8.161E5,8.622E5,1.00,1.05,1.03,1.03,1.01,1.06,1.01,1.05,1.15,1.22,7.268E5,7.315E5,7.324E5,7.313E5,8.391E5,1.00,1.01,1.01,1.01,1.15,20,13,8,TMT10plex; Oxidation (M),64593,Asparagine synthetase [glutamine-hydrolyzing] 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN2 PE=1 SV=2
231,373,P26263|PDC6_YEAST,8.23,196.02,3.049E5,3.174E5,3.495E5,3.314E5,3.291E5,3.128E5,2.954E5,3.248E5,2.454E5,2.163E5,1.00,1.04,1.15,1.09,1.08,1.03,0.97,1.07,0.80,0.71,3.112E5,3.404E5,3.209E5,3.101E5,2.308E5,1.00,1.09,1.03,1.00,0.74,12,7,4,TMT10plex; Deamidation (NQ),61581,Pyruvate decarboxylase isozyme 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC6 PE=1 SV=3
227,351,P24280|SEC14_YEAST,25.56,195.61,2.582E6,2.619E6,2.851E6,2.82E6,2.805E6,2.775E6,2.682E6,2.657E6,2.182E6,2.149E6,1.00,1.01,1.10,1.09,1.09,1.07,1.04,1.03,0.84,0.83,2.6E6,2.836E6,2.79E6,2.669E6,2.169E6,1.00,1.09,1.07,1.03,0.83,42,11,11,TMT10plex; Oxidation (M),34901,SEC14 cytosolic factor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC14 PE=1 SV=3
211,325,P28834|IDH1_YEAST,30.04,195.41,1.757E6,1.759E6,1.792E6,1.792E6,1.785E6,1.757E6,1.708E6,1.711E6,7.007E6,7.41E6,1.00,1.00,1.02,1.02,1.02,1.00,0.97,0.97,3.99,4.22,1.758E6,1.792E6,1.771E6,1.709E6,7.209E6,1.00,1.02,1.01,0.97,4.10,28,10,10,TMT10plex,39324,Isocitrate dehydrogenase [NAD] subunit 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH1 PE=1 SV=2
276,366,Q07551|KAR_YEAST,36.93,194.89,1.232E6,1.187E6,1.27E6,1.271E6,2.078E6,2.042E6,2.231E6,2.218E6,1.451E6,1.329E6,1.00,0.96,1.03,1.03,1.69,1.66,1.81,1.80,1.18,1.08,1.21E6,1.271E6,2.06E6,2.225E6,1.39E6,1.00,1.05,1.70,1.84,1.15,41,12,12,TMT10plex; Deamidation (NQ),35561,NADPH-dependent alpha-keto amide reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL124W PE=1 SV=1
308,622,Q03690|CLU_YEAST,31.43,194.62,1.173E6,1.203E6,1.251E6,1.28E6,1.235E6,1.264E6,1.195E6,1.245E6,2.095E6,2.116E6,1.00,1.03,1.07,1.09,1.05,1.08,1.02,1.06,1.79,1.80,1.188E6,1.266E6,1.25E6,1.22E6,2.106E6,1.00,1.07,1.05,1.03,1.77,11,12,12,TMT10plex; Oxidation (M); Deamidation (NQ),145165,Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1
159,171,P15705|STI1_YEAST,14.65,193.74,2.903E6,2.934E6,2.744E6,2.81E6,2.417E6,2.521E6,2.512E6,2.575E6,2.756E6,2.767E6,1.00,1.01,0.95,0.97,0.83,0.87,0.87,0.89,0.95,0.95,2.925E6,2.781E6,2.469E6,2.543E6,2.765E6,1.00,0.95,0.84,0.87,0.95,25,16,16,Acrylamide; TMT10plex; Oxidation (M),66265,Heat shock protein STI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STI1 PE=1 SV=1
183,386,P49089|ASNS1_YEAST,9.99,193.50,1.518E6,1.46E6,1.573E6,1.596E6,1.649E6,1.653E6,1.568E6,1.499E6,1.721E6,1.653E6,1.00,0.96,1.04,1.05,1.09,1.09,1.03,0.99,1.13,1.09,1.489E6,1.584E6,1.651E6,1.533E6,1.693E6,1.00,1.06,1.11,1.03,1.14,25,17,12,TMT10plex; Oxidation (M),64470,Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2
290,729,P12695|ODP2_YEAST,17.24,193.34,2.053E6,2.127E6,1.988E6,1.95E6,2.325E6,2.461E6,2.395E6,2.285E6,3.135E6,3.361E6,1.00,1.04,0.97,0.95,1.13,1.20,1.17,1.11,1.53,1.64,2.09E6,1.969E6,2.393E6,2.34E6,3.248E6,1.00,0.94,1.14,1.12,1.55,23,9,9,TMT10plex,51818,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAT1 PE=1 SV=1
112,168,P26785|RL16B_YEAST,20.96,193.12,4.247E6,4.064E6,3.314E6,3.513E6,2.799E6,2.773E6,3.111E6,3.192E6,2.048E6,1.961E6,1.00,0.96,0.78,0.83,0.66,0.65,0.73,0.75,0.48,0.46,4.156E6,3.413E6,2.786E6,3.152E6,2.005E6,1.00,0.82,0.67,0.76,0.48,26,13,7,TMT10plex,22249,60S ribosomal protein L16-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16B PE=1 SV=3
235,277,P09624|DLDH_YEAST,25.22,191.63,1.903E6,1.882E6,1.804E6,1.827E6,1.978E6,1.928E6,2.022E6,2.048E6,4.382E6,4.646E6,1.00,0.99,0.95,0.96,1.04,1.01,1.06,1.08,2.30,2.44,1.893E6,1.816E6,1.953E6,2.035E6,4.514E6,1.00,0.96,1.03,1.08,2.39,20,8,8,TMT10plex,54010,Dihydrolipoyl dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LPD1 PE=1 SV=1
193,91,P04801|SYTC_YEAST,17.00,191.21,2.963E6,3.068E6,2.981E6,2.944E6,3.026E6,3.11E6,3.119E6,3.045E6,3.362E6,3.41E6,1.00,1.04,1.01,0.99,1.02,1.05,1.05,1.03,1.13,1.15,3.015E6,2.962E6,3.068E6,3.082E6,3.386E6,1.00,0.98,1.02,1.02,1.12,19,12,12,TMT10plex; Oxidation (M),84520,Threonine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THS1 PE=1 SV=2
175,283,P39015|STM1_YEAST,30.98,190.79,2.026E6,2.01E6,1.572E6,1.606E6,1.398E6,1.362E6,1.61E6,1.605E6,1.096E6,1.114E6,1.00,0.99,0.78,0.79,0.69,0.67,0.79,0.79,0.54,0.55,2.024E6,1.591E6,1.383E6,1.608E6,1.111E6,1.00,0.79,0.68,0.79,0.55,43,10,10,TMT10plex,29995,Suppressor protein STM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STM1 PE=1 SV=3
332,356,P32861|UGPA1_YEAST,16.70,190.71,1.059E6,1.006E6,1.13E6,1.072E6,1.505E6,1.576E6,1.471E6,1.463E6,1.342E6,1.283E6,1.00,0.95,1.07,1.01,1.42,1.49,1.39,1.38,1.27,1.21,1.033E6,1.101E6,1.543E6,1.467E6,1.312E6,1.00,1.07,1.49,1.42,1.27,21,10,10,TMT10plex; Oxidation (M); Deamidation (NQ),55988,UTP--glucose-1-phosphate uridylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UGP1 PE=1 SV=1
274,612,P31412|VATC_YEAST,18.62,190.63,1.204E6,1.237E6,1.208E6,1.183E6,1.29E6,1.334E6,1.268E6,1.343E6,1.526E6,1.565E6,1.00,1.03,1.00,0.98,1.07,1.11,1.05,1.12,1.27,1.30,1.22E6,1.196E6,1.312E6,1.305E6,1.545E6,1.00,0.98,1.07,1.07,1.27,36,12,12,TMT10plex; Oxidation (M),44189,V-type proton ATPase subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA5 PE=1 SV=4
292,438,P16387|ODPA_YEAST,4.45,190.61,2.945E6,1.819E6,2.014E6,1.924E6,1.929E6,2.104E6,2.339E6,2.197E6,2.078E6,2.113E6,1.00,0.62,0.68,0.65,0.66,0.71,0.79,0.75,0.71,0.72,2.382E6,1.969E6,2.017E6,2.268E6,2.096E6,1.00,0.83,0.85,0.95,0.88,25,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),46343,Pyruvate dehydrogenase E1 component subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDA1 PE=1 SV=2
233,237,P32527|ZUO1_YEAST,11.85,190.50,2.122E6,2.001E6,2.046E6,1.996E6,1.802E6,1.814E6,1.773E6,1.879E6,1.701E6,1.762E6,1.00,0.94,0.96,0.94,0.85,0.85,0.84,0.89,0.80,0.83,2.065E6,2.021E6,1.808E6,1.826E6,1.734E6,1.00,0.98,0.88,0.88,0.84,22,12,12,TMT10plex,49020,Zuotin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZUO1 PE=1 SV=1
331,165,P20967|ODO1_YEAST,29.47,190.20,5.358E5,5.269E5,5.321E5,5.411E5,5.874E5,5.95E5,5.581E5,5.987E5,1.996E6,2.106E6,1.00,0.98,0.99,1.01,1.10,1.11,1.04,1.12,3.73,3.93,5.313E5,5.366E5,5.912E5,5.784E5,2.051E6,1.00,1.01,1.11,1.09,3.86,12,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),114416,2-oxoglutarate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KGD1 PE=1 SV=2
96,217,P05756|RS13_YEAST,21.89,190.05,1.745E7,1.699E7,1.582E7,1.594E7,1.426E7,1.429E7,1.346E7,1.373E7,1.459E7,1.438E7,1.00,0.97,0.91,0.91,0.82,0.82,0.77,0.79,0.84,0.82,1.722E7,1.588E7,1.428E7,1.359E7,1.448E7,1.00,0.92,0.83,0.79,0.84,50,8,8,TMT10plex; Deamidation (NQ),17029,40S ribosomal protein S13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS13 PE=1 SV=3
252,369,P32449|AROG_YEAST,18.80,189.83,1.147E6,1.116E6,1.074E6,1.121E6,1.138E6,1.171E6,1.12E6,1.202E6,1.433E6,1.406E6,1.00,0.97,0.94,0.98,0.99,1.02,0.98,1.05,1.25,1.23,1.132E6,1.098E6,1.155E6,1.161E6,1.42E6,1.00,0.97,1.02,1.03,1.25,23,8,7,Acrylamide; TMT10plex,39749,Phospho-2-dehydro-3-deoxyheptonate aldolase  tyrosine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO4 PE=1 SV=2
254,423,P38879|NACA_YEAST,20.44,189.82,6.23E6,5.98E6,5.562E6,5.677E6,4.973E6,4.815E6,5.077E6,5.252E6,3.85E6,3.988E6,1.00,0.96,0.89,0.91,0.80,0.77,0.81,0.84,0.62,0.64,6.105E6,5.62E6,4.894E6,5.164E6,3.919E6,1.00,0.92,0.80,0.85,0.64,33,7,7,TMT10plex; Oxidation (M); Deamidation (NQ),18709,Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3
188,453,P48589|RS12_YEAST,24.84,189.69,6.463E6,6.279E6,6.496E6,6.368E6,5.144E6,5.104E6,5.565E6,5.209E6,4.176E6,4.1E6,1.00,0.97,1.01,0.99,0.80,0.79,0.86,0.81,0.65,0.63,6.371E6,6.432E6,5.127E6,5.387E6,4.142E6,1.00,1.01,0.80,0.85,0.65,47,6,6,TMT10plex,15472,40S ribosomal protein S12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS12 PE=1 SV=1
125,298,P32471|EF1B_YEAST,31.78,189.50,1.69E7,1.683E7,1.42E7,1.361E7,1.107E7,1.07E7,1.106E7,1.191E7,8.589E6,8.466E6,1.00,1.00,0.84,0.81,0.65,0.63,0.65,0.70,0.51,0.50,1.686E7,1.39E7,1.088E7,1.148E7,8.527E6,1.00,0.82,0.65,0.68,0.51,53,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),22627,Elongation factor 1-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFB1 PE=1 SV=4
289,404,P50095|IMDH3_YEAST,7.09,189.44,2.982E5,2.745E5,2.831E5,2.952E5,2.724E5,2.703E5,2.521E5,2.725E5,3.111E5,3.346E5,1.00,0.92,0.95,0.99,0.91,0.91,0.85,0.91,1.04,1.12,2.863E5,2.892E5,2.714E5,2.623E5,3.228E5,1.00,1.01,0.95,0.92,1.13,11,9,3,Acrylamide; TMT10plex; Deamidation (NQ),56585,Inosine-5'-monophosphate dehydrogenase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMD3 PE=1 SV=1
347,329,P04076|ARLY_YEAST,10.84,189.38,1.32E6,1.25E6,1.291E6,1.349E6,1.392E6,1.473E6,1.403E6,1.449E6,1.729E6,1.871E6,1.00,0.95,0.98,1.02,1.05,1.12,1.06,1.10,1.31,1.42,1.285E6,1.32E6,1.433E6,1.426E6,1.8E6,1.00,1.03,1.11,1.11,1.40,20,8,8,TMT10plex; Oxidation (M),51989,Argininosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG4 PE=1 SV=2
163,437,P38013|AHP1_YEAST,18.34,188.51,4.339E6,4.313E6,3.36E6,3.441E6,4.412E6,4.578E6,4.947E6,4.766E6,3.408E6,4.743E6,1.00,0.99,0.77,0.79,1.02,1.06,1.14,1.10,0.79,1.09,4.326E6,3.401E6,4.495E6,4.857E6,4.076E6,1.00,0.79,1.04,1.12,0.94,76,10,10,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),19115,Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4
122,335,P0C2H7|RL27B_YEAST,9.78,188.29,9.572E6,9.607E6,9.837E6,9.649E6,8.823E6,8.536E6,7.906E6,8.662E6,9.418E6,9.3E6,1.00,1.00,1.03,1.01,0.92,0.89,0.83,0.90,0.98,0.97,9.59E6,9.743E6,8.679E6,8.284E6,9.362E6,1.00,1.02,0.91,0.86,0.98,50,7,7,TMT10plex; Deamidation (NQ),15505,60S ribosomal protein L27-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL27B PE=1 SV=1
122,334,P0C2H6|RL27A_YEAST,9.78,188.29,9.572E6,9.607E6,9.837E6,9.649E6,8.823E6,8.536E6,7.906E6,8.662E6,9.418E6,9.3E6,1.00,1.00,1.03,1.01,0.92,0.89,0.83,0.90,0.98,0.97,9.59E6,9.743E6,8.679E6,8.284E6,9.362E6,1.00,1.02,0.91,0.86,0.98,50,7,7,TMT10plex; Deamidation (NQ),15531,60S ribosomal protein L27-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL27A PE=1 SV=1
399,520,Q02196|KAPS_YEAST,14.56,188.01,7.349E5,7.148E5,8.496E5,8.33E5,7.398E5,7.42E5,7.615E5,7.746E5,6.008E5,5.357E5,1.00,0.97,1.16,1.13,1.01,1.01,1.04,1.05,0.82,0.73,7.248E5,8.413E5,7.409E5,7.68E5,5.682E5,1.00,1.16,1.02,1.06,0.78,42,6,6,Acrylamide; TMT10plex,23060,Adenylyl-sulfate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET14 PE=1 SV=1
232,446,P07280|RS19A_YEAST,24.33,187.96,6.584E6,6.684E6,6.098E6,5.878E6,4.66E6,4.692E6,4.959E6,4.966E6,4.626E6,4.771E6,1.00,1.02,0.93,0.89,0.71,0.71,0.75,0.75,0.70,0.72,6.634E6,5.988E6,4.676E6,4.963E6,4.699E6,1.00,0.90,0.70,0.75,0.71,38,7,7,TMT10plex; Deamidation (NQ),15917,40S ribosomal protein S19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19A PE=1 SV=2
232,447,P07281|RS19B_YEAST,24.33,187.96,6.584E6,6.684E6,6.098E6,5.878E6,4.66E6,4.692E6,4.959E6,4.966E6,4.626E6,4.771E6,1.00,1.02,0.93,0.89,0.71,0.71,0.75,0.75,0.70,0.72,6.634E6,5.988E6,4.676E6,4.963E6,4.699E6,1.00,0.90,0.70,0.75,0.71,38,7,7,TMT10plex; Deamidation (NQ),15891,40S ribosomal protein S19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19B PE=1 SV=2
246,213,P15624|SYFB_YEAST,8.31,187.70,1.916E6,1.971E6,1.974E6,2.046E6,2.039E6,2.073E6,1.977E6,1.965E6,2.142E6,2.254E6,1.00,1.03,1.03,1.07,1.06,1.08,1.03,1.03,1.12,1.18,1.943E6,2.01E6,2.056E6,1.971E6,2.198E6,1.00,1.03,1.06,1.01,1.13,16,9,9,TMT10plex,67365,Phenylalanine--tRNA ligase beta subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS1 PE=1 SV=3
262,381,P11986|INO1_YEAST,27.98,187.30,8.122E5,8.127E5,7.89E5,8.164E5,8.332E5,8.68E5,7.755E5,8.116E5,4.129E6,4.326E6,1.00,1.00,0.97,1.01,1.03,1.07,0.95,1.00,5.08,5.33,8.125E5,8.027E5,8.506E5,7.935E5,4.227E6,1.00,0.99,1.05,0.98,5.20,28,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),59642,Inositol-3-phosphate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INO1 PE=1 SV=3
306,528,Q05905|HRI1_YEAST,21.97,186.99,1.832E6,1.808E6,1.854E6,1.967E6,2.176E6,2.187E6,2.03E6,2.08E6,1.445E6,1.363E6,1.00,0.99,1.01,1.07,1.19,1.19,1.11,1.14,0.79,0.74,1.82E6,1.911E6,2.181E6,2.055E6,1.404E6,1.00,1.05,1.20,1.13,0.77,26,8,8,TMT10plex,27501,Protein HRI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRI1 PE=1 SV=1
286,328,P32377|MVD1_YEAST,16.00,186.52,9.227E5,8.943E5,9.255E5,8.704E5,1.029E6,1.036E6,1.02E6,9.725E5,1.329E6,1.386E6,1.00,0.97,1.00,0.94,1.11,1.12,1.11,1.05,1.44,1.50,9.123E5,8.979E5,1.032E6,9.985E5,1.358E6,1.00,0.98,1.13,1.09,1.49,33,9,9,Acrylamide; TMT10plex,44116,Diphosphomevalonate decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MVD1 PE=1 SV=2
258,250,P40106|GPP2_YEAST,24.73,186.21,2.805E5,2.847E5,3.088E5,3.079E5,5.412E5,5.652E5,5.861E5,5.656E5,2.054E5,1.665E5,1.00,1.01,1.10,1.10,1.93,2.01,2.09,2.02,0.73,0.59,2.826E5,3.083E5,5.532E5,5.759E5,1.859E5,1.00,1.09,1.96,2.04,0.66,13,8,3,TMT10plex,27814,Glycerol-1-phosphate phosphohydrolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP2 PE=1 SV=1
230,427,P32481|IF2G_YEAST,18.29,186.07,1.141E6,1.153E6,1.132E6,1.089E6,1.038E6,1.042E6,1.105E6,1.122E6,1.087E6,1.04E6,1.00,1.01,0.99,0.95,0.91,0.91,0.97,0.98,0.95,0.91,1.147E6,1.11E6,1.04E6,1.114E6,1.063E6,1.00,0.97,0.91,0.97,0.93,27,10,10,TMT10plex; Oxidation (M); Deamidation (NQ),57866,Eukaryotic translation initiation factor 2 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD11 PE=1 SV=1
334,444,Q04013|YHM2_YEAST,22.24,186.00,1.134E6,1.023E6,9.756E5,1.031E6,9.459E5,9.956E5,9.555E5,9.951E5,1.649E6,1.711E6,1.00,0.90,0.86,0.91,0.83,0.88,0.84,0.88,1.45,1.51,1.078E6,1.004E6,9.708E5,9.753E5,1.68E6,1.00,0.93,0.90,0.90,1.56,36,8,8,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),34185,Citrate/oxoglutarate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHM2 PE=1 SV=1
123,116,P48164|RS7B_YEAST,12.90,185.46,2.179E6,2.15E6,2.078E6,2.053E6,1.781E6,1.876E6,1.918E6,1.817E6,1.67E6,1.498E6,1.00,0.99,0.95,0.94,0.82,0.86,0.88,0.83,0.77,0.69,2.164E6,2.065E6,1.829E6,1.867E6,1.584E6,1.00,0.95,0.85,0.86,0.73,25,13,4,TMT10plex,21634,40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1
136,281,P0CX24|RL20B_YEAST,16.61,185.44,8.535E6,9.293E6,9.317E6,9.448E6,8.559E6,8.551E6,7.717E6,7.588E6,8.302E6,7.961E6,1.00,1.09,1.09,1.11,1.00,1.00,0.90,0.89,0.97,0.93,8.914E6,9.382E6,8.555E6,7.653E6,8.131E6,1.00,1.05,0.96,0.86,0.91,53,11,11,TMT10plex; Oxidation (M),20437,60S ribosomal protein L20-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL20B PE=1 SV=1
136,282,P0CX23|RL20A_YEAST,16.61,185.44,8.535E6,9.293E6,9.317E6,9.448E6,8.559E6,8.551E6,7.717E6,7.588E6,8.302E6,7.961E6,1.00,1.09,1.09,1.11,1.00,1.00,0.90,0.89,0.97,0.93,8.914E6,9.382E6,8.555E6,7.653E6,8.131E6,1.00,1.05,0.96,0.86,0.91,53,11,11,TMT10plex; Oxidation (M),20437,60S ribosomal protein L20-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL20A PE=1 SV=1
196,326,P35691|TCTP_YEAST,21.59,185.39,1.225E7,1.188E7,1.081E7,1.099E7,8.675E6,8.93E6,8.991E6,8.969E6,7.712E6,7.49E6,1.00,0.97,0.88,0.90,0.71,0.73,0.73,0.73,0.63,0.61,1.206E7,1.09E7,8.802E6,8.98E6,7.601E6,1.00,0.90,0.73,0.74,0.63,43,9,9,TMT10plex,18741,Translationally-controlled tumor protein homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA19 PE=1 SV=1
340,408,P15646|FBRL_YEAST,19.48,185.01,1.179E6,1.183E6,1.178E6,1.188E6,1.113E6,1.068E6,1.083E6,1.186E6,1.123E6,1.118E6,1.00,1.00,1.00,1.01,0.94,0.91,0.92,1.01,0.95,0.95,1.181E6,1.183E6,1.091E6,1.135E6,1.121E6,1.00,1.00,0.92,0.96,0.95,27,10,10,Acrylamide; TMT10plex; Oxidation (M),34465,rRNA 2'-O-methyltransferase fibrillarin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP1 PE=1 SV=1
380,620,P07267|CARP_YEAST,23.49,184.94,9.482E5,9.989E5,1.08E6,1.093E6,1.403E6,1.476E6,1.376E6,1.346E6,2.02E6,2.121E6,1.00,1.05,1.14,1.15,1.48,1.56,1.45,1.42,2.13,2.24,9.774E5,1.087E6,1.439E6,1.361E6,2.071E6,1.00,1.11,1.47,1.39,2.12,22,9,9,TMT10plex,44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
244,449,P32565|RPN2_YEAST,14.07,184.16,1.009E6,9.699E5,9.679E5,9.433E5,1.108E6,1.083E6,1.033E6,1.089E6,1.202E6,1.264E6,1.00,0.96,0.96,0.93,1.10,1.07,1.02,1.08,1.19,1.25,9.895E5,9.556E5,1.095E6,1.061E6,1.233E6,1.00,0.97,1.11,1.07,1.25,14,13,12,TMT10plex; Deamidation (NQ),104232,26S proteasome regulatory subunit RPN2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN2 PE=1 SV=4
247,378,P08524|FPPS_YEAST,24.09,183.84,2.503E6,2.435E6,2.719E6,2.723E6,3.356E6,3.243E6,3.065E6,3.159E6,4.552E6,4.668E6,1.00,0.97,1.09,1.09,1.34,1.30,1.22,1.26,1.82,1.87,2.469E6,2.721E6,3.299E6,3.112E6,4.61E6,1.00,1.10,1.34,1.26,1.87,26,8,8,Acrylamide; TMT10plex; Oxidation (M),40483,Farnesyl pyrophosphate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG20 PE=1 SV=2
223,420,P02309|H4_YEAST,36.31,183.82,3.898E6,3.876E6,3.456E6,3.511E6,3.246E6,3.329E6,3.333E6,3.3E6,5.011E6,4.989E6,1.00,0.99,0.89,0.90,0.83,0.85,0.86,0.85,1.29,1.28,3.887E6,3.487E6,3.288E6,3.317E6,5.005E6,1.00,0.90,0.85,0.85,1.29,50,7,7,TMT10plex,11368,Histone H4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HHF1 PE=1 SV=2
313,254,P32614|FRDS_YEAST,7.81,183.76,1.232E6,1.058E6,1.095E6,1.121E6,1.149E6,1.173E6,1.154E6,1.198E6,1.077E6,1.097E6,1.00,0.86,0.89,0.91,0.93,0.95,0.94,0.97,0.87,0.89,1.145E6,1.108E6,1.161E6,1.176E6,1.087E6,1.00,0.97,1.01,1.03,0.95,21,10,10,TMT10plex; Oxidation (M),50844,Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1
