Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
159,262,P0CX44|RL1B_YEAST,41.29,235.22,7.484E6,7.376E6,7.659E6,7.653E6,6.165E6,5.965E6,6.163E6,6.18E6,4.689E6,4.669E6,1.00,0.99,1.02,1.02,0.82,0.80,0.82,0.83,0.63,0.62,7.43E6,7.656E6,6.065E6,6.171E6,4.679E6,1.00,1.03,0.82,0.83,0.63,36,10,10,TMT10plex; Oxidation (M); Deamidation (NQ),24486,60S ribosomal protein L1-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL1B PE=1 SV=1
77,50,P32327|PYC2_YEAST,5.58,234.97,7.545E4,5.77E4,6.912E4,6.512E4,6.194E4,6.435E4,6.236E4,5.874E4,5.953E4,5.721E4,1.00,0.76,0.92,0.86,0.82,0.85,0.83,0.78,0.79,0.76,6.658E4,6.712E4,6.314E4,6.055E4,5.837E4,1.00,1.01,0.95,0.91,0.88,2,24,2,TMT10plex,130167,Pyruvate carboxylase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PYC2 PE=1 SV=2
125,192,P06105|SC160_YEAST,20.40,234.54,1.865E6,1.849E6,1.869E6,1.848E6,1.772E6,1.783E6,1.836E6,1.903E6,1.65E6,1.633E6,1.00,0.99,1.00,0.99,0.95,0.96,0.98,1.02,0.88,0.88,1.857E6,1.862E6,1.781E6,1.871E6,1.645E6,1.00,1.00,0.96,1.01,0.89,25,27,27,TMT10plex; Oxidation (M),134809,Protein SCP160 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCP160 PE=1 SV=3
120,274,P0CX83|RL19B_YEAST,16.79,234.24,5.529E6,5.651E6,5.773E6,5.615E6,4.935E6,4.798E6,4.897E6,5.041E6,4.413E6,4.223E6,1.00,1.02,1.04,1.02,0.89,0.87,0.89,0.91,0.80,0.76,5.59E6,5.7E6,4.866E6,4.969E6,4.321E6,1.00,1.02,0.87,0.89,0.77,40,13,13,TMT10plex,21704,60S ribosomal protein L19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19B PE=1 SV=1
120,275,P0CX82|RL19A_YEAST,16.79,234.24,5.529E6,5.651E6,5.773E6,5.615E6,4.935E6,4.798E6,4.897E6,5.041E6,4.413E6,4.223E6,1.00,1.02,1.04,1.02,0.89,0.87,0.89,0.91,0.80,0.76,5.59E6,5.7E6,4.866E6,4.969E6,4.321E6,1.00,1.02,0.87,0.89,0.77,40,13,13,TMT10plex,21704,60S ribosomal protein L19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19A PE=1 SV=1
109,279,P0CX32|RS24B_YEAST,21.38,234.10,1.37E7,1.26E7,1.209E7,1.222E7,1.043E7,1.022E7,1.048E7,1.003E7,9.57E6,9.374E6,1.00,0.92,0.88,0.89,0.76,0.75,0.77,0.73,0.70,0.68,1.315E7,1.215E7,1.032E7,1.026E7,9.472E6,1.00,0.92,0.79,0.78,0.72,52,10,10,TMT10plex; Deamidation (NQ),15329,40S ribosomal protein S24-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS24B PE=1 SV=1
109,280,P0CX31|RS24A_YEAST,21.38,234.10,1.37E7,1.26E7,1.209E7,1.222E7,1.043E7,1.022E7,1.048E7,1.003E7,9.57E6,9.374E6,1.00,0.92,0.88,0.89,0.76,0.75,0.77,0.73,0.70,0.68,1.315E7,1.215E7,1.032E7,1.026E7,9.472E6,1.00,0.92,0.79,0.78,0.72,52,10,10,TMT10plex; Deamidation (NQ),15329,40S ribosomal protein S24-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS24A PE=1 SV=1
98,172,P41277|GPP1_YEAST,27.95,233.86,5.089E6,4.985E6,5.068E6,4.802E6,3.899E6,3.837E6,3.839E6,3.689E6,1.079E6,1.004E6,1.00,0.98,1.00,0.94,0.77,0.75,0.75,0.72,0.21,0.20,5.037E6,4.937E6,3.868E6,3.764E6,1.041E6,1.00,0.98,0.77,0.75,0.21,52,15,10,TMT10plex; Deamidation (NQ),27947,Glycerol-1-phosphate phosphohydrolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP1 PE=1 SV=3
139,161,P05317|RLA0_YEAST,26.01,233.67,6.657E6,6.54E6,6.461E6,6.486E6,5.672E6,5.369E6,5.688E6,5.719E6,5.063E6,4.693E6,1.00,0.98,0.97,0.97,0.85,0.81,0.85,0.86,0.76,0.70,6.599E6,6.473E6,5.52E6,5.704E6,4.878E6,1.00,0.98,0.84,0.86,0.74,41,13,13,TMT10plex; Oxidation (M),33717,60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2
210,200,P38708|YHI0_YEAST,11.11,233.44,1.772E6,1.846E6,1.894E6,1.861E6,1.761E6,1.822E6,1.813E6,1.745E6,1.99E6,2.029E6,1.00,1.04,1.07,1.05,0.99,1.03,1.02,0.99,1.12,1.15,1.812E6,1.88E6,1.792E6,1.779E6,2.011E6,1.00,1.04,0.99,0.98,1.11,25,15,15,TMT10plex,77386,Putative proline--tRNA ligase YHR020W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR020W PE=1 SV=1
91,72,P40510|SER33_YEAST,13.04,233.33,4.246E5,4.459E5,3.96E5,3.604E5,3.841E5,4.089E5,4.134E5,3.889E5,3.195E5,3.027E5,1.00,1.05,0.93,0.85,0.90,0.96,0.97,0.92,0.75,0.71,4.391E5,3.782E5,3.965E5,4.033E5,3.129E5,1.00,0.86,0.90,0.92,0.71,19,13,5,TMT10plex; Oxidation (M),51188,D-3-phosphoglycerate dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER33 PE=1 SV=1
90,112,P26786|RS7A_YEAST,15.61,233.07,5.011E6,4.992E6,4.9E6,4.725E6,3.774E6,4.129E6,3.972E6,4.121E6,4.409E6,4.507E6,1.00,1.00,0.98,0.94,0.75,0.82,0.79,0.82,0.88,0.90,5.002E6,4.813E6,3.953E6,4.049E6,4.458E6,1.00,0.96,0.79,0.81,0.89,36,15,6,TMT10plex; Deamidation (NQ),21622,40S ribosomal protein S7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7A PE=1 SV=4
177,252,P0CX54|RL12B_YEAST,21.25,232.71,3.845E6,3.88E6,4.238E6,4.02E6,3.755E6,3.792E6,3.789E6,3.702E6,2.324E6,2.422E6,1.00,1.01,1.10,1.05,0.98,0.99,0.99,0.96,0.60,0.63,3.862E6,4.129E6,3.773E6,3.746E6,2.375E6,1.00,1.07,0.98,0.97,0.61,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12B PE=1 SV=1
177,253,P0CX53|RL12A_YEAST,21.25,232.71,3.845E6,3.88E6,4.238E6,4.02E6,3.755E6,3.792E6,3.789E6,3.702E6,2.324E6,2.422E6,1.00,1.01,1.10,1.05,0.98,0.99,0.99,0.96,0.60,0.63,3.862E6,4.129E6,3.773E6,3.746E6,2.375E6,1.00,1.07,0.98,0.97,0.61,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12A PE=1 SV=1
144,210,P41940|MPG1_YEAST,10.09,232.31,2.025E6,2.098E6,2.046E6,1.975E6,1.943E6,1.952E6,2.042E6,2.016E6,1.841E6,1.885E6,1.00,1.04,1.01,0.97,0.96,0.96,1.01,1.00,0.91,0.93,2.062E6,2.013E6,1.948E6,2.029E6,1.863E6,1.00,0.98,0.94,0.98,0.90,40,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),39566,Mannose-1-phosphate guanyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSA1 PE=1 SV=2
249,256,P33303|SFC1_YEAST,33.57,231.61,8.168E5,8.41E5,7.739E5,7.657E5,7.148E5,7.813E5,6.953E5,7.109E5,3.531E6,3.659E6,1.00,1.03,0.95,0.94,0.88,0.96,0.85,0.87,4.32,4.48,8.289E5,7.715E5,7.481E5,7.031E5,3.595E6,1.00,0.93,0.90,0.85,4.34,38,14,14,TMT10plex,35340,Succinate/fumarate mitochondrial transporter OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFC1 PE=1 SV=2
105,127,P40054|SERA_YEAST,5.88,231.39,2.185E5,2.007E5,1.95E5,2.107E5,2.169E5,2.408E5,2.282E5,2.453E5,1.858E5,2.005E5,1.00,0.92,0.89,0.96,0.99,1.10,1.04,1.12,0.85,0.92,2.15E5,2.029E5,2.289E5,2.386E5,1.957E5,1.00,0.94,1.06,1.11,0.91,14,13,5,TMT10plex,51193,D-3-phosphoglycerate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER3 PE=1 SV=1
163,203,P00817|IPYR_YEAST,20.69,231.30,3.65E6,3.735E6,3.285E6,3.262E6,3.095E6,3.283E6,3.2E6,3.144E6,3.952E6,3.888E6,1.00,1.02,0.90,0.89,0.85,0.90,0.88,0.86,1.08,1.07,3.696E6,3.275E6,3.189E6,3.175E6,3.924E6,1.00,0.89,0.86,0.86,1.06,46,12,11,TMT10plex; Oxidation (M),32300,Inorganic pyrophosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPP1 PE=1 SV=4
146,208,P40825|SYA_YEAST,21.82,231.21,1.554E6,1.565E6,1.428E6,1.362E6,1.294E6,1.385E6,1.388E6,1.378E6,1.703E6,1.776E6,1.00,1.01,0.92,0.88,0.83,0.89,0.89,0.89,1.10,1.14,1.559E6,1.395E6,1.34E6,1.383E6,1.74E6,1.00,0.89,0.86,0.89,1.12,25,20,20,Acrylamide; TMT10plex,110059,Alanine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALA1 PE=1 SV=3
215,233,P17505|MDHM_YEAST,32.80,230.32,1.071E6,1.077E6,9.113E5,9.615E5,1.081E6,1.074E6,1.052E6,1.074E6,5.161E6,5.38E6,1.00,1.01,0.85,0.90,1.01,1.00,0.98,1.00,4.82,5.03,1.081E6,9.419E5,1.08E6,1.063E6,5.27E6,1.00,0.87,1.00,0.98,4.87,47,12,12,TMT10plex,35650,Malate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH1 PE=1 SV=2
153,353,P0CX85|RL35B_YEAST,28.65,230.10,8.232E6,8.018E6,8.855E6,8.733E6,7.831E6,7.323E6,7.471E6,7.616E6,5.949E6,5.878E6,1.00,0.97,1.08,1.06,0.95,0.89,0.91,0.93,0.72,0.71,8.125E6,8.794E6,7.577E6,7.544E6,5.913E6,1.00,1.08,0.93,0.93,0.73,46,11,11,Acrylamide; TMT10plex,13910,60S ribosomal protein L35-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL35B PE=1 SV=1
153,354,P0CX84|RL35A_YEAST,28.65,230.10,8.232E6,8.018E6,8.855E6,8.733E6,7.831E6,7.323E6,7.471E6,7.616E6,5.949E6,5.878E6,1.00,0.97,1.08,1.06,0.95,0.89,0.91,0.93,0.72,0.71,8.125E6,8.794E6,7.577E6,7.544E6,5.913E6,1.00,1.08,0.93,0.93,0.73,46,11,11,Acrylamide; TMT10plex,13910,60S ribosomal protein L35-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL35A PE=1 SV=1
250,375,P47143|ADK_YEAST,15.00,229.68,1.046E6,1.109E6,1.09E6,1.175E6,1.037E6,1.11E6,1.056E6,1.019E6,1.3E6,1.333E6,1.00,1.06,1.04,1.12,0.99,1.06,1.01,0.97,1.24,1.27,1.077E6,1.132E6,1.074E6,1.038E6,1.317E6,1.00,1.05,1.00,0.96,1.22,41,9,9,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),36372,Adenosine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADO1 PE=1 SV=1
181,113,P52910|ACS2_YEAST,20.63,228.51,1.341E6,1.377E6,1.326E6,1.294E6,1.476E6,1.522E6,1.478E6,1.398E6,2.188E6,2.3E6,1.00,1.03,0.99,0.97,1.10,1.13,1.10,1.04,1.63,1.72,1.363E6,1.31E6,1.499E6,1.44E6,2.244E6,1.00,0.96,1.10,1.06,1.65,34,18,18,Acrylamide; TMT10plex; Oxidation (M),75492,Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1
143,471,P14127|RS17B_YEAST,18.52,228.32,7.053E6,7.204E6,6.644E6,6.146E6,5.638E6,5.821E6,5.793E6,5.59E6,4.738E6,5.007E6,1.00,1.02,0.94,0.87,0.80,0.83,0.82,0.79,0.67,0.71,7.133E6,6.395E6,5.73E6,5.692E6,4.873E6,1.00,0.90,0.80,0.80,0.68,58,10,10,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15803,40S ribosomal protein S17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17B PE=1 SV=1
143,472,P02407|RS17A_YEAST,18.52,228.32,7.053E6,7.204E6,6.644E6,6.146E6,5.638E6,5.821E6,5.793E6,5.59E6,4.738E6,5.007E6,1.00,1.02,0.94,0.87,0.80,0.83,0.82,0.79,0.67,0.71,7.133E6,6.395E6,5.73E6,5.692E6,4.873E6,1.00,0.90,0.80,0.80,0.68,58,10,10,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15788,40S ribosomal protein S17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17A PE=1 SV=1
131,177,P39708|DHE5_YEAST,13.29,227.81,4.068E4,3.8E4,6.074E4,4.723E4,5.88E4,6.81E4,6.517E4,7.259E4,7.676E4,6.267E4,1.00,0.93,1.49,1.16,1.45,1.67,1.60,1.78,1.89,1.54,3.934E4,5.398E4,6.345E4,6.888E4,6.971E4,1.00,1.37,1.61,1.75,1.77,6,11,2,TMT10plex,49627,NADP-specific glutamate dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDH3 PE=3 SV=1
89,121,P07264|LEUC_YEAST,33.20,227.31,4.211E6,4.323E6,4.777E6,4.796E6,5.738E6,5.959E6,6.016E6,6.023E6,4.138E6,3.998E6,1.00,1.03,1.13,1.14,1.36,1.42,1.43,1.43,0.98,0.95,4.267E6,4.787E6,5.849E6,6.02E6,4.068E6,1.00,1.12,1.37,1.41,0.95,35,25,25,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),85794,3-isopropylmalate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU1 PE=1 SV=3
66,197,P05739|RL6B_YEAST,14.84,227.14,5.923E5,6.038E5,6.052E5,5.911E5,5.473E5,5.858E5,5.727E5,5.713E5,4.576E5,4.716E5,1.00,1.02,1.02,1.00,0.92,0.99,0.97,0.96,0.77,0.80,5.981E5,5.982E5,5.665E5,5.72E5,4.646E5,1.00,1.00,0.95,0.96,0.78,31,15,7,TMT10plex; Deamidation (NQ),19986,60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4
184,130,P39676|FHP_YEAST,29.95,226.12,1.074E6,1.044E6,9.953E5,1.013E6,9.03E5,9.589E5,8.361E5,9.126E5,3.021E6,3.139E6,1.00,0.97,0.93,0.94,0.84,0.89,0.78,0.85,2.81,2.92,1.061E6,1.004E6,9.309E5,8.743E5,3.08E6,1.00,0.95,0.88,0.82,2.90,43,11,11,Acrylamide; TMT10plex; Oxidation (M),44646,Flavohemoprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHB1 PE=1 SV=2
162,259,P38011|GBLP_YEAST,24.39,225.02,4.429E6,4.591E6,4.877E6,4.743E6,4.349E6,4.315E6,4.348E6,4.242E6,3.757E6,3.769E6,1.00,1.04,1.10,1.07,0.98,0.97,0.98,0.96,0.85,0.85,4.51E6,4.81E6,4.332E6,4.295E6,3.763E6,1.00,1.07,0.96,0.95,0.83,38,10,10,Acrylamide; TMT10plex; Oxidation (M),34805,Guanine nucleotide-binding protein subunit beta-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASC1 PE=1 SV=4
102,301,P02406|RL28_YEAST,25.74,224.21,1.072E7,1.059E7,1.024E7,1.039E7,8.529E6,8.489E6,8.528E6,8.513E6,7.794E6,7.432E6,1.00,0.99,0.96,0.97,0.80,0.79,0.80,0.79,0.73,0.69,1.065E7,1.032E7,8.509E6,8.52E6,7.613E6,1.00,0.97,0.80,0.80,0.71,52,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),16722,60S ribosomal protein L28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL28 PE=1 SV=3
220,387,P49090|ASNS2_YEAST,19.31,223.98,7.568E5,7.226E5,7.024E5,7.289E5,6.834E5,7.325E5,7.457E5,6.993E5,1.008E6,9.83E5,1.00,0.95,0.93,0.96,0.90,0.97,0.99,0.92,1.33,1.30,7.397E5,7.156E5,7.079E5,7.225E5,9.955E5,1.00,0.97,0.96,0.98,1.35,17,13,8,TMT10plex; Deamidation (NQ),64593,Asparagine synthetase [glutamine-hydrolyzing] 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN2 PE=1 SV=2
97,212,P41805|RL10_YEAST,28.88,223.87,1.38E7,1.372E7,1.378E7,1.408E7,1.212E7,1.181E7,1.197E7,1.202E7,1.145E7,1.147E7,1.00,0.99,1.00,1.02,0.88,0.86,0.87,0.87,0.83,0.83,1.376E7,1.393E7,1.196E7,1.2E7,1.146E7,1.00,1.01,0.87,0.87,0.83,48,13,13,TMT10plex; Oxidation (M),25361,60S ribosomal protein L10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL10 PE=1 SV=1
295,157,Q03195|RLI1_YEAST,5.33,223.72,1.23E6,1.212E6,1.17E6,1.192E6,1.154E6,1.181E6,1.131E6,1.182E6,1.181E6,1.21E6,1.00,0.99,0.95,0.97,0.94,0.96,0.92,0.96,0.96,0.98,1.221E6,1.181E6,1.167E6,1.156E6,1.195E6,1.00,0.97,0.96,0.95,0.98,17,12,12,TMT10plex; Deamidation (NQ),68340,Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1
208,255,P38219|OLA1_YEAST,24.74,223.21,2.484E6,2.513E6,2.523E6,2.631E6,2.281E6,2.321E6,2.311E6,2.292E6,2.081E6,2.075E6,1.00,1.01,1.02,1.06,0.92,0.93,0.93,0.92,0.84,0.84,2.499E6,2.577E6,2.301E6,2.301E6,2.078E6,1.00,1.03,0.92,0.92,0.83,25,11,11,TMT10plex; Deamidation (NQ),44174,Obg-like ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OLA1 PE=1 SV=1
180,99,P31373|CYS3_YEAST,10.27,222.48,2.354E6,2.547E6,2.562E6,2.472E6,2.538E6,2.705E6,2.697E6,2.593E6,2.22E6,2.287E6,1.00,1.08,1.09,1.05,1.08,1.15,1.15,1.10,0.94,0.97,2.454E6,2.519E6,2.624E6,2.65E6,2.259E6,1.00,1.03,1.07,1.08,0.92,34,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),42542,Cystathionine gamma-lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYS3 PE=1 SV=2
272,219,P25087|ERG6_YEAST,23.00,222.41,1.292E6,1.322E6,1.301E6,1.306E6,1.528E6,1.501E6,1.556E6,1.579E6,1.05E6,1.025E6,1.00,1.02,1.01,1.01,1.18,1.16,1.20,1.22,0.81,0.79,1.307E6,1.304E6,1.515E6,1.567E6,1.038E6,1.00,1.00,1.16,1.20,0.79,39,12,12,Acrylamide; TMT10plex; Oxidation (M),43431,Sterol 24-C-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG6 PE=1 SV=4
222,269,Q12118|SGT2_YEAST,12.46,222.24,1.637E6,1.646E6,1.625E6,1.549E6,1.581E6,1.619E6,1.586E6,1.604E6,1.267E6,1.188E6,1.00,1.01,0.99,0.95,0.97,0.99,0.97,0.98,0.77,0.73,1.642E6,1.587E6,1.6E6,1.595E6,1.227E6,1.00,0.97,0.97,0.97,0.75,31,10,10,TMT10plex; Deamidation (NQ),37218,Small glutamine-rich tetratricopeptide repeat-containing protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SGT2 PE=1 SV=1
199,258,Q05506|SYRC_YEAST,18.78,221.54,1.529E6,1.556E6,1.341E6,1.353E6,1.342E6,1.38E6,1.369E6,1.311E6,1.674E6,1.727E6,1.00,1.02,0.88,0.88,0.88,0.90,0.90,0.86,1.10,1.13,1.542E6,1.347E6,1.361E6,1.34E6,1.701E6,1.00,0.87,0.88,0.87,1.10,24,15,15,TMT10plex; Oxidation (M),69525,Arginine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR341C PE=1 SV=1
328,620,P07267|CARP_YEAST,32.29,221.53,1.067E6,1.095E6,1.009E6,1.015E6,1.314E6,1.328E6,1.318E6,1.352E6,2.268E6,2.323E6,1.00,1.03,0.95,0.95,1.23,1.24,1.24,1.27,2.12,2.18,1.081E6,1.012E6,1.321E6,1.335E6,2.295E6,1.00,0.94,1.22,1.24,2.12,24,9,9,TMT10plex; Deamidation (NQ),44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
150,350,P38249|EIF3A_YEAST,12.27,220.51,1.735E6,1.726E6,1.656E6,1.626E6,1.527E6,1.589E6,1.558E6,1.603E6,1.778E6,1.821E6,1.00,0.99,0.95,0.94,0.88,0.92,0.90,0.92,1.02,1.05,1.733E6,1.641E6,1.56E6,1.582E6,1.803E6,1.00,0.95,0.90,0.91,1.04,21,21,21,TMT10plex,110344,Eukaryotic translation initiation factor 3 subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPG1 PE=1 SV=1
224,373,P26263|PDC6_YEAST,1.75,220.19,2.282E5,2.542E5,2.268E5,2.347E5,2.252E5,2.28E5,2.198E5,2.319E5,1.892E5,2.164E5,1.00,1.11,0.99,1.03,0.99,1.00,0.96,1.02,0.83,0.95,2.412E5,2.308E5,2.266E5,2.259E5,2.028E5,1.00,0.96,0.94,0.94,0.84,9,8,4,TMT10plex; Deamidation (NQ),61581,Pyruvate decarboxylase isozyme 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC6 PE=1 SV=3
176,231,P04802|SYDC_YEAST,19.78,219.95,1.835E6,1.764E6,1.782E6,1.73E6,1.714E6,1.746E6,1.715E6,1.793E6,2.093E6,2.121E6,1.00,0.96,0.97,0.94,0.93,0.95,0.93,0.98,1.14,1.16,1.799E6,1.756E6,1.73E6,1.754E6,2.107E6,1.00,0.98,0.96,0.98,1.17,27,14,14,Acrylamide; TMT10plex; Oxidation (M),63516,Aspartate--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3
165,249,P05738|RL9A_YEAST,9.39,219.16,5.099E4,6.518E4,5.194E4,5.053E4,4.931E4,4.582E4,5.098E4,4.925E4,4.565E4,4.659E4,1.00,1.28,1.02,0.99,0.97,0.90,1.00,0.97,0.90,0.91,5.808E4,5.124E4,4.756E4,5.012E4,4.612E4,1.00,0.88,0.82,0.86,0.79,14,10,2,TMT10plex,21569,60S ribosomal protein L9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9A PE=1 SV=2
232,163,P00958|SYMC_YEAST,7.97,219.02,9.426E5,9.201E5,9.206E5,8.654E5,8.081E5,8.758E5,9.168E5,9.029E5,8.64E5,8.765E5,1.00,0.98,0.98,0.92,0.86,0.93,0.97,0.96,0.92,0.93,9.313E5,8.93E5,8.42E5,9.099E5,8.732E5,1.00,0.96,0.90,0.98,0.94,23,15,15,TMT10plex; Deamidation (NQ),85678,Methionine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MES1 PE=1 SV=4
86,235,Q02326|RL6A_YEAST,21.12,219.01,7.5E5,7.767E5,7.644E5,7.88E5,6.702E5,6.719E5,7.071E5,6.809E5,5.678E5,5.744E5,1.00,1.04,1.02,1.05,0.89,0.90,0.94,0.91,0.76,0.77,7.669E5,7.762E5,6.711E5,6.94E5,5.723E5,1.00,1.01,0.88,0.90,0.75,22,13,5,TMT10plex,19961,60S ribosomal protein L6-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6A PE=1 SV=2
179,276,P38754|RL14B_YEAST,12.43,218.63,5.023E6,4.936E6,5.432E6,5.159E6,4.348E6,4.488E6,4.59E6,4.622E6,4.693E6,4.557E6,1.00,0.98,1.08,1.03,0.87,0.89,0.91,0.92,0.93,0.91,4.98E6,5.297E6,4.418E6,4.608E6,4.626E6,1.00,1.06,0.89,0.93,0.93,62,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15153,60S ribosomal protein L14-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL14B PE=1 SV=1
100,175,P0CX38|RS6B_YEAST,11.53,218.61,7.423E6,7.897E6,6.915E6,7.27E6,6.372E6,6.196E6,6.173E6,5.961E6,6.072E6,6.045E6,1.00,1.06,0.93,0.98,0.86,0.83,0.83,0.80,0.82,0.81,7.66E6,7.093E6,6.284E6,6.067E6,6.058E6,1.00,0.93,0.82,0.79,0.79,34,10,10,Acrylamide; TMT10plex; Deamidation (NQ),26996,40S ribosomal protein S6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS6B PE=1 SV=1
