Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
135,113,P52910|ACS2_YEAST,33.11,258.63,1.974E6,1.998E6,2.098E6,1.931E6,2.047E6,2.148E6,2.089E6,2.115E6,3.25E6,3.286E6,1.00,1.01,1.06,0.98,1.04,1.09,1.06,1.07,1.65,1.66,1.986E6,2.015E6,2.098E6,2.102E6,3.268E6,1.00,1.01,1.06,1.06,1.65,33,17,17,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),75492,Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1
205,157,Q03195|RLI1_YEAST,19.55,258.49,1.463E6,1.447E6,1.422E6,1.395E6,1.353E6,1.294E6,1.335E6,1.406E6,1.29E6,1.285E6,1.00,0.99,0.97,0.95,0.92,0.88,0.91,0.96,0.88,0.88,1.455E6,1.409E6,1.327E6,1.371E6,1.289E6,1.00,0.97,0.91,0.94,0.89,24,17,17,TMT10plex; Deamidation (NQ),68340,Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1
134,274,P0CX83|RL19B_YEAST,15.75,258.07,5.9E6,5.69E6,5.764E6,6.044E6,5.584E6,5.585E6,5.445E6,5.385E6,4.398E6,4.26E6,1.00,0.96,0.98,1.02,0.95,0.95,0.92,0.91,0.75,0.72,5.795E6,5.906E6,5.592E6,5.415E6,4.335E6,1.00,1.02,0.97,0.93,0.75,37,12,12,TMT10plex,21704,60S ribosomal protein L19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19B PE=1 SV=1
134,275,P0CX82|RL19A_YEAST,15.75,258.07,5.9E6,5.69E6,5.764E6,6.044E6,5.584E6,5.585E6,5.445E6,5.385E6,4.398E6,4.26E6,1.00,0.96,0.98,1.02,0.95,0.95,0.92,0.91,0.75,0.72,5.795E6,5.906E6,5.592E6,5.415E6,4.335E6,1.00,1.02,0.97,0.93,0.75,37,12,12,TMT10plex,21704,60S ribosomal protein L19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19A PE=1 SV=1
322,620,P07267|CARP_YEAST,38.36,257.78,8.638E5,8.97E5,8.85E5,8.677E5,1.357E6,1.376E6,1.324E6,1.342E6,2.317E6,2.332E6,1.00,1.04,1.02,1.00,1.57,1.59,1.53,1.55,2.68,2.70,8.804E5,8.763E5,1.366E6,1.333E6,2.324E6,1.00,1.00,1.55,1.51,2.64,26,10,10,Acrylamide; TMT10plex,44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
150,1407,P04173|LEU3_YEAST,14.61,257.72,2.331E6,2.22E6,2.371E6,2.393E6,2.432E6,2.444E6,2.484E6,2.538E6,1.168E6,1.013E6,1.00,0.95,1.02,1.03,1.04,1.05,1.07,1.09,0.50,0.43,2.275E6,2.382E6,2.438E6,2.511E6,1.09E6,1.00,1.05,1.07,1.10,0.48,49,15,15,Acrylamide; TMT10plex; Oxidation (M),38953,3-isopropylmalate dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU2 PE=1 SV=4
103,301,P02406|RL28_YEAST,13.75,257.70,1.022E7,1.024E7,1.044E7,9.987E6,9.375E6,9.109E6,9.222E6,9.474E6,7.088E6,6.488E6,1.00,1.00,1.02,0.98,0.92,0.89,0.90,0.93,0.69,0.63,1.023E7,1.021E7,9.242E6,9.348E6,6.788E6,1.00,1.00,0.90,0.91,0.66,52,9,9,TMT10plex,16722,60S ribosomal protein L28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL28 PE=1 SV=3
168,252,P0CX54|RL12B_YEAST,27.64,257.51,5.261E6,5.479E6,4.938E6,4.837E6,3.644E6,3.652E6,3.748E6,3.743E6,2.582E6,2.52E6,1.00,1.04,0.94,0.92,0.69,0.69,0.71,0.71,0.49,0.48,5.37E6,4.887E6,3.648E6,3.746E6,2.562E6,1.00,0.91,0.68,0.70,0.48,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12B PE=1 SV=1
168,253,P0CX53|RL12A_YEAST,27.64,257.51,5.261E6,5.479E6,4.938E6,4.837E6,3.644E6,3.652E6,3.748E6,3.743E6,2.582E6,2.52E6,1.00,1.04,0.94,0.92,0.69,0.69,0.71,0.71,0.49,0.48,5.37E6,4.887E6,3.648E6,3.746E6,2.562E6,1.00,0.91,0.68,0.70,0.48,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12A PE=1 SV=1
227,219,P25087|ERG6_YEAST,19.25,257.20,1.565E6,1.625E6,1.572E6,1.629E6,1.947E6,1.976E6,1.953E6,1.995E6,1.413E6,1.339E6,1.00,1.04,1.00,1.04,1.24,1.26,1.25,1.28,0.90,0.86,1.595E6,1.6E6,1.962E6,1.974E6,1.378E6,1.00,1.00,1.23,1.24,0.86,38,12,12,Acrylamide; TMT10plex; Oxidation (M),43431,Sterol 24-C-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG6 PE=1 SV=4
231,317,P54113|PUR91_YEAST,11.89,257.12,3.04E5,3.215E5,3.123E5,3.092E5,3.812E5,3.609E5,3.398E5,3.629E5,3.779E5,4.014E5,1.00,1.06,1.03,1.02,1.25,1.19,1.12,1.19,1.24,1.32,3.127E5,3.107E5,3.71E5,3.514E5,3.897E5,1.00,0.99,1.19,1.12,1.25,21,13,8,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),65283,Bifunctional purine biosynthesis protein ADE16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE16 PE=1 SV=1
152,192,P06105|SC160_YEAST,9.78,257.00,1.579E6,1.597E6,1.632E6,1.562E6,1.667E6,1.637E6,1.633E6,1.688E6,1.511E6,1.537E6,1.00,1.01,1.03,0.99,1.06,1.04,1.03,1.07,0.96,0.97,1.594E6,1.597E6,1.652E6,1.661E6,1.524E6,1.00,1.00,1.04,1.04,0.96,23,21,21,TMT10plex; Oxidation (M),134809,Protein SCP160 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCP160 PE=1 SV=3
92,132,Q12122|HOSM_YEAST,4.21,256.43,2.959E5,2.828E5,3.07E5,3.052E5,2.931E5,2.702E5,2.885E5,3.426E5,3.181E5,3.426E5,1.00,0.96,1.04,1.03,0.99,0.91,0.97,1.16,1.07,1.16,2.893E5,3.061E5,2.816E5,3.155E5,3.303E5,1.00,1.06,0.97,1.09,1.14,10,18,3,TMT10plex; Oxidation (M),48594,Homocitrate synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS21 PE=1 SV=1
194,122,P10614|CP51_YEAST,26.91,255.98,1.553E6,1.637E6,1.821E6,1.83E6,2.102E6,2.09E6,2.097E6,2.138E6,1.054E6,9.695E5,1.00,1.05,1.17,1.18,1.35,1.35,1.35,1.38,0.68,0.62,1.595E6,1.826E6,2.096E6,2.117E6,1.012E6,1.00,1.14,1.31,1.33,0.63,28,12,12,Acrylamide; TMT10plex; Oxidation (M),60720,Lanosterol 14-alpha demethylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG11 PE=1 SV=1
187,111,P49367|LYS4_YEAST,28.26,255.83,1.011E6,1.008E6,9.675E5,9.474E5,9.113E5,1.033E6,9.183E5,9.204E5,9.915E5,9.568E5,1.00,1.00,0.96,0.94,0.90,1.02,0.91,0.91,0.98,0.95,1.01E6,9.574E5,9.757E5,9.194E5,9.773E5,1.00,0.95,0.97,0.91,0.97,35,16,16,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),75151,Homoaconitase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS4 PE=1 SV=1
179,249,P05738|RL9A_YEAST,13.50,255.47,1.274E5,1.368E5,1.097E5,1.156E5,9.318E4,9.088E4,1.037E5,9.433E4,6.333E4,1.303E5,1.00,1.07,0.86,0.91,0.73,0.71,0.81,0.74,0.50,1.02,1.321E5,1.126E5,9.203E4,9.9E4,9.682E4,1.00,0.85,0.70,0.75,0.73,18,12,3,TMT10plex,21569,60S ribosomal protein L9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9A PE=1 SV=2
249,302,P32497|EIF3C_YEAST,1.64,254.54,1.281E6,1.329E6,1.352E6,1.292E6,1.284E6,1.237E6,1.268E6,1.302E6,1.296E6,1.328E6,1.00,1.04,1.06,1.01,1.00,0.97,0.99,1.02,1.01,1.04,1.305E6,1.322E6,1.261E6,1.285E6,1.312E6,1.00,1.01,0.97,0.98,1.01,21,16,16,TMT10plex; Oxidation (M),93204,Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2
112,362,P14832|CYPH_YEAST,33.65,253.24,6.693E6,6.66E6,6.963E6,6.971E6,7.447E6,7.341E6,6.506E6,6.504E6,5.138E6,4.872E6,1.00,1.00,1.04,1.04,1.11,1.10,0.97,0.97,0.77,0.73,6.677E6,6.967E6,7.394E6,6.505E6,5.005E6,1.00,1.04,1.11,0.97,0.75,44,8,8,TMT10plex; Oxidation (M); Deamidation (NQ),17391,Peptidyl-prolyl cis-trans isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR1 PE=1 SV=3
159,169,P38088|SYG_YEAST,7.80,252.09,1.856E6,1.839E6,1.899E6,1.76E6,1.801E6,1.831E6,1.738E6,1.895E6,2.241E6,2.438E6,1.00,0.99,1.02,0.95,0.97,0.99,0.94,1.02,1.21,1.31,1.847E6,1.832E6,1.819E6,1.819E6,2.34E6,1.00,0.99,0.98,0.98,1.27,27,16,16,TMT10plex; Oxidation (M); Deamidation (NQ),78184,Glycine--tRNA ligase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3
237,399,P32074|COPG_YEAST,19.84,251.81,7.942E5,7.652E5,8.215E5,8.057E5,9.692E5,9.106E5,8.694E5,8.909E5,1.055E6,1.032E6,1.00,0.96,1.03,1.01,1.22,1.15,1.09,1.12,1.33,1.30,7.822E5,8.164E5,9.399E5,8.802E5,1.044E6,1.00,1.04,1.20,1.13,1.33,20,15,15,TMT10plex,104831,Coatomer subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC21 PE=1 SV=2
192,291,P38934|BFR1_YEAST,21.13,251.28,1.689E6,1.727E6,1.583E6,1.565E6,1.421E6,1.43E6,1.41E6,1.465E6,1.401E6,1.405E6,1.00,1.02,0.94,0.93,0.84,0.85,0.83,0.87,0.83,0.83,1.708E6,1.578E6,1.428E6,1.438E6,1.403E6,1.00,0.92,0.84,0.84,0.82,37,15,15,TMT10plex,54639,Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1
221,376,P16120|THRC_YEAST,18.60,250.80,1.107E6,1.102E6,1.067E6,1.058E6,1.128E6,1.161E6,1.102E6,1.126E6,1.209E6,1.197E6,1.00,1.00,0.96,0.96,1.02,1.05,1.00,1.02,1.09,1.08,1.104E6,1.062E6,1.144E6,1.114E6,1.206E6,1.00,0.96,1.04,1.01,1.09,28,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),57474,Threonine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THR4 PE=1 SV=1
90,212,P41805|RL10_YEAST,15.62,250.52,1.423E7,1.434E7,1.506E7,1.562E7,1.422E7,1.441E7,1.429E7,1.387E7,1.144E7,1.103E7,1.00,1.01,1.06,1.10,1.00,1.01,1.00,0.98,0.80,0.78,1.428E7,1.534E7,1.431E7,1.408E7,1.124E7,1.00,1.07,1.00,0.99,0.79,46,13,13,Acrylamide; TMT10plex; Oxidation (M),25361,60S ribosomal protein L10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL10 PE=1 SV=1
214,273,P36013|MAOM_YEAST,2.55,250.15,7.588E5,7.331E5,7.72E5,7.347E5,7.857E5,7.704E5,7.804E5,8.752E5,7.792E5,7.385E5,1.00,0.97,1.02,0.97,1.04,1.02,1.03,1.15,1.03,0.97,7.499E5,7.534E5,7.807E5,8.278E5,7.607E5,1.00,1.00,1.04,1.10,1.01,30,14,14,Acrylamide; TMT10plex; Deamidation (NQ),74376,NAD-dependent malic enzyme  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1
306,373,P26263|PDC6_YEAST,18.44,249.72,7.194E4,7.017E4,5.797E4,5.947E4,5.31E4,5.756E4,5.267E4,5.411E4,5.778E4,6.006E4,1.00,0.98,0.81,0.83,0.74,0.80,0.73,0.75,0.80,0.83,7.106E4,5.872E4,5.533E4,5.339E4,5.892E4,1.00,0.83,0.78,0.75,0.83,4,6,2,TMT10plex; Deamidation (NQ),61581,Pyruvate decarboxylase isozyme 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC6 PE=1 SV=3
167,231,P04802|SYDC_YEAST,27.34,249.41,1.698E6,1.556E6,1.582E6,1.607E6,1.775E6,1.793E6,1.713E6,1.77E6,2.234E6,2.232E6,1.00,0.92,0.93,0.95,1.05,1.06,1.01,1.04,1.32,1.31,1.627E6,1.594E6,1.784E6,1.741E6,2.233E6,1.00,0.98,1.10,1.07,1.37,28,14,14,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),63516,Aspartate--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3
260,296,P38625|GUAA_YEAST,15.63,248.73,9.306E5,8.735E5,8.539E5,8.585E5,7.612E5,7.88E5,8.066E5,8.37E5,1.147E6,1.196E6,1.00,0.94,0.92,0.92,0.82,0.85,0.87,0.90,1.23,1.29,9.072E5,8.562E5,7.746E5,8.218E5,1.172E6,1.00,0.94,0.85,0.91,1.29,26,12,12,Acrylamide; TMT10plex,58482,GMP synthase [glutamine-hydrolyzing] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUA1 PE=1 SV=4
217,271,P26321|RL5_YEAST,18.13,248.54,2.133E6,2.018E6,1.83E6,1.745E6,1.914E6,1.925E6,1.741E6,1.757E6,1.968E6,2.019E6,1.00,0.95,0.86,0.82,0.90,0.90,0.82,0.82,0.92,0.95,2.075E6,1.789E6,1.924E6,1.749E6,1.995E6,1.00,0.86,0.93,0.84,0.96,50,12,12,Acrylamide; TMT10plex,33715,60S ribosomal protein L5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL5 PE=1 SV=4
294,1133,P17709|HXKG_YEAST,26.22,248.19,3.006E5,3.02E5,3.131E5,3.009E5,6.23E5,6.46E5,6.683E5,6.409E5,3.518E5,3.108E5,1.00,1.00,1.04,1.00,2.07,2.15,2.22,2.13,1.17,1.03,3.013E5,3.07E5,6.345E5,6.546E5,3.313E5,1.00,1.02,2.11,2.17,1.10,19,8,6,TMT10plex,55377,Glucokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLK1 PE=1 SV=1
283,256,P33303|SFC1_YEAST,31.99,247.91,6.049E5,5.726E5,5.795E5,5.768E5,6.019E5,6.236E5,5.526E5,6.067E5,2.642E6,2.721E6,1.00,0.95,0.96,0.95,1.00,1.03,0.91,1.00,4.37,4.50,5.94E5,5.804E5,6.165E5,5.812E5,2.682E6,1.00,0.98,1.04,0.98,4.51,32,11,11,TMT10plex,35340,Succinate/fumarate mitochondrial transporter OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFC1 PE=1 SV=2
120,235,Q02326|RL6A_YEAST,20.30,247.58,1.121E6,1.179E6,1.276E6,1.25E6,1.278E6,1.21E6,1.19E6,1.137E6,9.862E5,9.938E5,1.00,1.05,1.14,1.11,1.14,1.08,1.06,1.01,0.88,0.89,1.15E6,1.263E6,1.244E6,1.164E6,9.968E5,1.00,1.10,1.08,1.01,0.87,22,13,5,TMT10plex,19961,60S ribosomal protein L6-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6A PE=1 SV=2
269,307,P0CX40|RS8B_YEAST,22.11,247.40,3.561E6,3.626E6,3.932E6,4.071E6,4.188E6,3.683E6,3.846E6,3.791E6,3.074E6,3.03E6,1.00,1.02,1.10,1.14,1.18,1.03,1.08,1.06,0.86,0.85,3.593E6,4.002E6,3.936E6,3.818E6,3.052E6,1.00,1.11,1.10,1.06,0.85,42,7,7,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8B PE=1 SV=1
269,308,P0CX39|RS8A_YEAST,22.11,247.40,3.561E6,3.626E6,3.932E6,4.071E6,4.188E6,3.683E6,3.846E6,3.791E6,3.074E6,3.03E6,1.00,1.02,1.10,1.14,1.18,1.03,1.08,1.06,0.86,0.85,3.593E6,4.002E6,3.936E6,3.818E6,3.052E6,1.00,1.11,1.10,1.06,0.85,42,7,7,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8A PE=1 SV=1
129,298,P32471|EF1B_YEAST,23.41,246.96,9.703E6,1.033E7,7.497E6,7.963E6,6.573E6,6.437E6,6.364E6,6.248E6,5.193E6,5.1E6,1.00,1.06,0.77,0.82,0.68,0.66,0.66,0.64,0.54,0.53,1.001E7,7.73E6,6.505E6,6.306E6,5.146E6,1.00,0.77,0.65,0.63,0.51,53,8,8,TMT10plex; Oxidation (M); Deamidation (NQ),22627,Elongation factor 1-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFB1 PE=1 SV=4
106,787,P04806|HXKA_YEAST,42.85,246.62,9.641E5,9.551E5,9.602E5,9.089E5,3.184E6,3.204E6,3.175E6,3.184E6,1.207E6,1.13E6,1.00,0.99,1.00,0.94,3.30,3.32,3.29,3.30,1.25,1.17,9.696E5,9.379E5,3.194E6,3.18E6,1.175E6,1.00,0.97,3.29,3.28,1.21,41,15,14,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),53738,Hexokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK1 PE=1 SV=2
102,197,P05739|RL6B_YEAST,22.15,246.61,6.468E5,6.251E5,5.76E5,6.028E5,5.565E5,5.187E5,5.239E5,5.312E5,4.286E5,4.357E5,1.00,0.97,0.89,0.93,0.86,0.80,0.81,0.82,0.66,0.67,6.36E5,5.894E5,5.421E5,5.276E5,4.321E5,1.00,0.93,0.85,0.83,0.68,31,15,7,TMT10plex; Deamidation (NQ),19986,60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4
209,162,P23542|AATC_YEAST,26.23,245.82,1.149E6,1.151E6,1.141E6,1.171E6,1.166E6,1.202E6,1.226E6,1.201E6,2.059E6,2.103E6,1.00,1.00,0.99,1.02,1.01,1.05,1.07,1.04,1.79,1.83,1.153E6,1.156E6,1.184E6,1.213E6,2.081E6,1.00,1.00,1.03,1.05,1.80,39,13,13,Acrylamide; TMT10plex; Deamidation (NQ),46058,Aspartate aminotransferase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3
265,622,Q03690|CLU_YEAST,14.92,245.76,8.666E5,8.436E5,9.341E5,8.715E5,1.007E6,9.967E5,9.942E5,9.94E5,1.457E6,1.581E6,1.00,0.97,1.08,1.01,1.16,1.15,1.15,1.15,1.68,1.82,8.551E5,9.028E5,1.002E6,9.941E5,1.519E6,1.00,1.06,1.17,1.16,1.78,15,16,16,TMT10plex; Oxidation (M),145165,Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1
235,269,Q12118|SGT2_YEAST,18.49,245.29,1.51E6,1.566E6,1.249E6,1.344E6,1.152E6,1.178E6,1.128E6,1.097E6,1.074E6,1.034E6,1.00,1.04,0.83,0.89,0.76,0.78,0.75,0.73,0.71,0.68,1.545E6,1.296E6,1.165E6,1.112E6,1.054E6,1.00,0.84,0.75,0.72,0.68,37,13,13,TMT10plex; Deamidation (NQ),37218,Small glutamine-rich tetratricopeptide repeat-containing protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SGT2 PE=1 SV=1
166,208,P40825|SYA_YEAST,24.71,244.45,1.231E6,1.223E6,1.204E6,1.161E6,1.15E6,1.2E6,1.25E6,1.192E6,1.538E6,1.522E6,1.00,0.99,0.98,0.94,0.93,0.97,1.02,0.97,1.25,1.24,1.227E6,1.185E6,1.177E6,1.221E6,1.532E6,1.00,0.97,0.96,0.99,1.25,28,20,20,Acrylamide; TMT10plex; Deamidation (NQ),110059,Alanine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALA1 PE=1 SV=3
175,421,P16467|PDC5_YEAST,8.74,244.32,1.988E5,2.16E5,1.922E5,1.975E5,2.187E5,2.637E5,2.204E5,2.081E5,1.698E5,1.781E5,1.00,1.09,0.97,0.99,1.10,1.33,1.11,1.05,0.85,0.90,2.074E5,1.949E5,2.412E5,2.143E5,1.739E5,1.00,0.94,1.16,1.03,0.84,6,6,2,TMT10plex; Deamidation (NQ),61912,Pyruvate decarboxylase isozyme 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC5 PE=1 SV=4
126,116,P48164|RS7B_YEAST,18.68,243.27,1.439E6,1.439E6,1.402E6,1.371E6,1.189E6,1.145E6,1.169E6,1.202E6,1.015E6,1.058E6,1.00,1.00,0.97,0.95,0.83,0.80,0.81,0.84,0.71,0.74,1.439E6,1.387E6,1.167E6,1.185E6,1.036E6,1.00,0.96,0.81,0.82,0.72,41,14,6,TMT10plex,21634,40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1
243,194,P10869|AK_YEAST,31.33,242.96,1.077E6,1.08E6,1.231E6,1.191E6,1.261E6,1.272E6,1.288E6,1.299E6,1.35E6,1.341E6,1.00,1.00,1.14,1.11,1.17,1.18,1.20,1.21,1.25,1.24,1.086E6,1.215E6,1.274E6,1.3E6,1.352E6,1.00,1.12,1.17,1.20,1.24,21,10,10,Acrylamide; TMT10plex; Deamidation (NQ),58110,Aspartokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOM3 PE=1 SV=2
117,112,P26786|RS7A_YEAST,14.34,242.47,3.619E6,3.668E6,3.236E6,3.565E6,2.949E6,3.167E6,3.104E6,3.01E6,3.627E6,3.576E6,1.00,1.01,0.89,0.98,0.81,0.88,0.86,0.83,1.00,0.99,3.644E6,3.404E6,3.062E6,3.06E6,3.608E6,1.00,0.93,0.84,0.84,0.99,36,13,5,TMT10plex,21622,40S ribosomal protein S7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7A PE=1 SV=4
151,118,P11353|HEM6_YEAST,24.37,242.11,4.937E6,5E6,5.408E6,5.422E6,6.36E6,6.426E6,6.629E6,6.435E6,1.486E6,1.294E6,1.00,1.01,1.10,1.10,1.29,1.30,1.34,1.30,0.30,0.26,4.969E6,5.415E6,6.396E6,6.532E6,1.424E6,1.00,1.09,1.29,1.31,0.29,48,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),37712,Oxygen-dependent coproporphyrinogen-III oxidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM13 PE=1 SV=2
109,234,P60010|ACT_YEAST,17.12,241.45,3.899E6,3.865E6,3.869E6,3.694E6,4.218E6,4.543E6,4.391E6,4.252E6,5.312E6,5.524E6,1.00,0.99,0.99,0.95,1.08,1.17,1.13,1.09,1.36,1.42,3.882E6,3.782E6,4.38E6,4.322E6,5.418E6,1.00,0.97,1.13,1.11,1.40,38,12,12,TMT10plex; Oxidation (M),41690,Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1
271,321,P41939|IDHC_YEAST,38.40,241.35,5.143E5,4.886E5,5.118E5,5.179E5,5.466E5,5.59E5,5.151E5,5.073E5,5.608E6,5.835E6,1.00,0.95,1.00,1.01,1.06,1.09,1.00,0.99,10.90,11.35,5.04E5,5.167E5,5.564E5,5.142E5,5.721E6,1.00,1.03,1.10,1.02,11.35,20,11,9,TMT10plex,46562,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDP2 PE=1 SV=2
191,471,P14127|RS17B_YEAST,20.14,241.31,5.258E6,5.474E6,5.154E6,5.385E6,5.181E6,4.834E6,4.412E6,4.828E6,3.741E6,3.676E6,1.00,1.04,0.98,1.02,0.99,0.92,0.84,0.92,0.71,0.70,5.366E6,5.269E6,5.007E6,4.62E6,3.712E6,1.00,0.98,0.93,0.86,0.69,46,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15803,40S ribosomal protein S17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17B PE=1 SV=1
191,472,P02407|RS17A_YEAST,20.14,241.31,5.258E6,5.474E6,5.154E6,5.385E6,5.181E6,4.834E6,4.412E6,4.828E6,3.741E6,3.676E6,1.00,1.04,0.98,1.02,0.99,0.92,0.84,0.92,0.71,0.70,5.366E6,5.269E6,5.007E6,4.62E6,3.712E6,1.00,0.98,0.93,0.86,0.69,46,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15788,40S ribosomal protein S17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17A PE=1 SV=1
