Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
246,239,P21264|PUR6_YEAST,5.90,230.61,1.837E6,1.696E6,2.011E6,2.151E6,2.087E6,2.053E6,2.11E6,2.322E6,1.00,0.92,1.09,1.17,1.14,1.12,1.15,1.26,1.767E6,2.081E6,2.07E6,2.216E6,1.00,1.18,1.17,1.25,27,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),62339,Phosphoribosylaminoimidazole carboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE2 PE=1 SV=1
155,161,P05317|RLA0_YEAST,19.10,230.12,1.272E7,1.203E7,1.458E7,1.546E7,1.404E7,1.322E7,9.032E6,9.237E6,1.00,0.95,1.15,1.22,1.10,1.04,0.71,0.73,1.237E7,1.502E7,1.363E7,9.134E6,1.00,1.21,1.10,0.74,29,10,10,TMT10plex; Oxidation (M),33717,60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2
119,437,P38013|AHP1_YEAST,13.44,229.24,8.981E6,8.336E6,1.196E7,1.243E7,1.084E7,1.017E7,5.329E6,6.733E6,1.00,0.93,1.33,1.38,1.21,1.13,0.59,0.75,8.659E6,1.22E7,1.051E7,6.031E6,1.00,1.41,1.21,0.70,77,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),19115,Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4
210,307,P0CX40|RS8B_YEAST,17.93,228.57,6.75E6,6.06E6,8.554E6,8.857E6,8.02E6,7.583E6,4.661E6,4.979E6,1.00,0.90,1.27,1.31,1.19,1.12,0.69,0.74,6.405E6,8.705E6,7.801E6,4.82E6,1.00,1.36,1.22,0.75,42,8,8,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8B PE=1 SV=1
210,308,P0CX39|RS8A_YEAST,17.93,228.57,6.75E6,6.06E6,8.554E6,8.857E6,8.02E6,7.583E6,4.661E6,4.979E6,1.00,0.90,1.27,1.31,1.19,1.12,0.69,0.74,6.405E6,8.705E6,7.801E6,4.82E6,1.00,1.36,1.22,0.75,42,8,8,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8A PE=1 SV=1
186,198,P0CX52|RS16B_YEAST,16.28,228.09,1.079E7,9.942E6,1.314E7,1.37E7,1.227E7,1.117E7,6.72E6,7.342E6,1.00,0.92,1.22,1.27,1.14,1.04,0.62,0.68,1.036E7,1.342E7,1.172E7,7.031E6,1.00,1.29,1.13,0.68,66,13,13,TMT10plex; Deamidation (NQ),15847,40S ribosomal protein S16-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS16B PE=1 SV=1
186,199,P0CX51|RS16A_YEAST,16.28,228.09,1.079E7,9.942E6,1.314E7,1.37E7,1.227E7,1.117E7,6.72E6,7.342E6,1.00,0.92,1.22,1.27,1.14,1.04,0.62,0.68,1.036E7,1.342E7,1.172E7,7.031E6,1.00,1.29,1.13,0.68,66,13,13,TMT10plex; Deamidation (NQ),15847,40S ribosomal protein S16-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS16A PE=1 SV=1
227,389,P32340|NDI1_YEAST,22.94,227.99,1.729E6,1.686E6,1.99E6,2.096E6,1.963E6,1.956E6,7.66E6,8.133E6,1.00,0.98,1.15,1.21,1.14,1.13,4.43,4.70,1.708E6,2.049E6,1.96E6,7.896E6,1.00,1.20,1.15,4.62,38,14,14,TMT10plex; Deamidation (NQ),57250,Rotenone-insensitive NADH-ubiquinone oxidoreductase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NDI1 PE=1 SV=1
196,252,P0CX54|RL12B_YEAST,18.66,227.66,6.823E6,6.7E6,9.011E6,9.34E6,7.807E6,7.596E6,4.218E6,4.726E6,1.00,0.98,1.32,1.37,1.14,1.11,0.62,0.69,6.762E6,9.176E6,7.702E6,4.472E6,1.00,1.36,1.14,0.66,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12B PE=1 SV=1
196,253,P0CX53|RL12A_YEAST,18.66,227.66,6.823E6,6.7E6,9.011E6,9.34E6,7.807E6,7.596E6,4.218E6,4.726E6,1.00,0.98,1.32,1.37,1.14,1.11,0.62,0.69,6.762E6,9.176E6,7.702E6,4.472E6,1.00,1.36,1.14,0.66,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12A PE=1 SV=1
79,124,P40212|RL13B_YEAST,16.43,227.04,2.064E7,1.914E7,2.248E7,2.369E7,2.27E7,2.142E7,1.294E7,1.392E7,1.00,0.93,1.09,1.15,1.10,1.04,0.63,0.67,1.989E7,2.309E7,2.206E7,1.343E7,1.00,1.16,1.11,0.68,56,14,14,TMT10plex; Deamidation (NQ),22525,60S ribosomal protein L13-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL13B PE=1 SV=1
185,460,P34760|TSA1_YEAST,11.31,226.87,4.275E6,3.932E6,5.249E6,5.564E6,4.738E6,4.524E6,5.748E6,6.326E6,1.00,0.92,1.23,1.30,1.11,1.06,1.34,1.48,4.104E6,5.407E6,4.631E6,6.037E6,1.00,1.32,1.13,1.47,76,10,10,Acrylamide; TMT10plex; Deamidation (NQ),21590,Peroxiredoxin TSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSA1 PE=1 SV=3
190,350,P38249|EIF3A_YEAST,12.29,226.62,2.958E6,2.85E6,3.645E6,3.778E6,3.492E6,3.509E6,3.14E6,3.304E6,1.00,0.96,1.23,1.28,1.18,1.19,1.06,1.12,2.906E6,3.712E6,3.501E6,3.222E6,1.00,1.28,1.20,1.11,23,19,19,TMT10plex,110344,Eukaryotic translation initiation factor 3 subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPG1 PE=1 SV=1
187,271,P26321|RL5_YEAST,7.23,226.51,6.37E6,5.649E6,5.251E6,5.996E6,6.612E6,6.196E6,4.556E6,5.089E6,1.00,0.89,0.82,0.94,1.04,0.97,0.72,0.80,6.015E6,5.63E6,6.412E6,4.826E6,1.00,0.94,1.07,0.80,47,12,12,Acrylamide; TMT10plex,33715,60S ribosomal protein L5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL5 PE=1 SV=4
117,116,P48164|RS7B_YEAST,12.30,226.19,3.43E6,3.205E6,4.183E6,4.631E6,3.898E6,3.696E6,2.427E6,2.692E6,1.00,0.93,1.22,1.35,1.14,1.08,0.71,0.78,3.318E6,4.407E6,3.797E6,2.56E6,1.00,1.33,1.14,0.77,25,13,4,TMT10plex,21634,40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1
93,235,Q02326|RL6A_YEAST,23.26,226.04,3.744E6,3.711E6,4.593E6,4.901E6,4.765E6,4.71E6,2.917E6,3.294E6,1.00,0.99,1.23,1.31,1.27,1.26,0.78,0.88,3.728E6,4.747E6,4.737E6,3.106E6,1.00,1.27,1.27,0.83,21,13,4,TMT10plex,19961,60S ribosomal protein L6-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6A PE=1 SV=2
88,197,P05739|RL6B_YEAST,10.79,225.69,1.558E6,1.427E6,1.804E6,1.883E6,1.675E6,1.689E6,1.215E6,1.314E6,1.00,0.92,1.16,1.21,1.07,1.08,0.78,0.84,1.492E6,1.843E6,1.682E6,1.264E6,1.00,1.24,1.13,0.85,30,15,6,TMT10plex; Deamidation (NQ),19986,60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4
209,162,P23542|AATC_YEAST,14.63,225.48,2.646E6,2.534E6,3.603E6,3.804E6,3.248E6,3.227E6,4.222E6,4.475E6,1.00,0.96,1.36,1.44,1.23,1.22,1.60,1.69,2.59E6,3.704E6,3.237E6,4.349E6,1.00,1.43,1.25,1.68,42,14,14,Acrylamide; TMT10plex; Deamidation (NQ),46058,Aspartate aminotransferase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3
230,243,Q05022|RRP5_YEAST,12.26,225.23,1.73E6,1.662E6,2.169E6,2.338E6,2.111E6,2.009E6,1.709E6,1.825E6,1.00,0.96,1.25,1.35,1.22,1.16,0.99,1.05,1.699E6,2.257E6,2.06E6,1.767E6,1.00,1.33,1.21,1.04,12,17,17,TMT10plex; Deamidation (NQ),193133,rRNA biogenesis protein RRP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP5 PE=1 SV=1
255,157,Q03195|RLI1_YEAST,9.17,225.12,1.89E6,1.757E6,2.244E6,2.345E6,2.141E6,2.05E6,1.788E6,2.03E6,1.00,0.93,1.19,1.24,1.13,1.08,0.95,1.07,1.823E6,2.295E6,2.095E6,1.909E6,1.00,1.26,1.15,1.05,21,15,15,TMT10plex; Oxidation (M); Deamidation (NQ),68340,Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1
223,302,P32497|EIF3C_YEAST,7.58,224.22,3.114E6,2.864E6,3.722E6,4.022E6,3.52E6,3.556E6,2.872E6,3.171E6,1.00,0.92,1.20,1.29,1.13,1.14,0.92,1.02,2.989E6,3.875E6,3.538E6,3.021E6,1.00,1.30,1.18,1.01,20,16,16,TMT10plex; Oxidation (M),93204,Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2
104,217,P05756|RS13_YEAST,13.51,223.87,2.527E7,2.422E7,2.926E7,3.091E7,2.85E7,2.734E7,1.722E7,1.915E7,1.00,0.96,1.16,1.22,1.13,1.08,0.68,0.76,2.475E7,3.009E7,2.792E7,1.818E7,1.00,1.22,1.13,0.73,64,10,10,TMT10plex; Deamidation (NQ),17029,40S ribosomal protein S13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS13 PE=1 SV=3
286,273,P36013|MAOM_YEAST,11.21,223.76,1.181E6,1.127E6,1.428E6,1.526E6,1.434E6,1.443E6,1.24E6,1.37E6,1.00,0.95,1.21,1.29,1.21,1.22,1.05,1.16,1.154E6,1.477E6,1.438E6,1.305E6,1.00,1.28,1.25,1.13,27,11,11,Acrylamide; TMT10plex; Deamidation (NQ),74376,NAD-dependent malic enzyme  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1
142,244,P05748|RL15A_YEAST,17.67,223.49,1.102E7,9.908E6,1.29E7,1.415E7,1.275E7,1.259E7,7.446E6,7.798E6,1.00,0.90,1.17,1.28,1.16,1.14,0.68,0.71,1.046E7,1.352E7,1.267E7,7.622E6,1.00,1.29,1.21,0.73,47,12,12,TMT10plex; Deamidation (NQ),24422,60S ribosomal protein L15-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL15A PE=1 SV=3
229,205,Q12428|PRPD_YEAST,26.23,222.34,1.087E6,1.121E6,1.472E6,1.522E6,1.325E6,1.344E6,7.856E6,8.531E6,1.00,1.03,1.35,1.40,1.22,1.24,7.22,7.85,1.104E6,1.497E6,1.335E6,8.194E6,1.00,1.36,1.21,7.42,30,12,12,Acrylamide; TMT10plex,57684,Probable 2-methylcitrate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDH1 PE=1 SV=1
205,291,P38934|BFR1_YEAST,10.16,221.58,3.649E6,3.433E6,4.456E6,4.694E6,4.032E6,3.93E6,3.403E6,3.763E6,1.00,0.94,1.22,1.29,1.10,1.08,0.93,1.03,3.541E6,4.575E6,3.983E6,3.583E6,1.00,1.29,1.12,1.01,38,15,15,TMT10plex,54639,Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1
294,376,P16120|THRC_YEAST,8.21,221.57,1.305E6,1.184E6,1.557E6,1.633E6,1.592E6,1.49E6,1.584E6,1.665E6,1.00,0.91,1.19,1.25,1.22,1.14,1.21,1.28,1.244E6,1.595E6,1.541E6,1.624E6,1.00,1.28,1.24,1.31,22,8,8,TMT10plex; Oxidation (M),57474,Threonine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THR4 PE=1 SV=1
231,314,P33330|SERC_YEAST,11.33,221.34,2.746E6,2.629E6,3.237E6,3.517E6,3.313E6,3.19E6,3.122E6,3.328E6,1.00,0.96,1.18,1.28,1.21,1.16,1.14,1.21,2.691E6,3.377E6,3.251E6,3.225E6,1.00,1.26,1.21,1.20,35,11,11,TMT10plex; Oxidation (M),43416,Phosphoserine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER1 PE=1 SV=1
164,89,P40495|LYS12_YEAST,9.09,220.72,3.825E6,3.518E6,4.788E6,5.2E6,4.576E6,4.346E6,3.944E6,4.238E6,1.00,0.92,1.25,1.36,1.20,1.14,1.03,1.11,3.672E6,4.994E6,4.461E6,4.091E6,1.00,1.36,1.21,1.11,40,13,13,Acrylamide; TMT10plex; Oxidation (M),40069,Homoisocitrate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS12 PE=1 SV=1
201,231,P04802|SYDC_YEAST,7.63,220.36,3.489E6,3.225E6,4.134E6,4.51E6,4.012E6,3.894E6,4.061E6,4.339E6,1.00,0.92,1.18,1.29,1.15,1.12,1.16,1.24,3.357E6,4.322E6,3.953E6,4.2E6,1.00,1.29,1.18,1.25,24,14,14,TMT10plex,63516,Aspartate--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3
163,471,P14127|RS17B_YEAST,11.77,220.18,1.143E7,1.052E7,1.327E7,1.344E7,1.243E7,1.177E7,8.114E6,9.034E6,1.00,0.92,1.16,1.18,1.09,1.03,0.71,0.79,1.098E7,1.335E7,1.21E7,8.574E6,1.00,1.22,1.10,0.78,46,8,8,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15803,40S ribosomal protein S17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17B PE=1 SV=1
163,472,P02407|RS17A_YEAST,11.77,220.18,1.143E7,1.052E7,1.327E7,1.344E7,1.243E7,1.177E7,8.114E6,9.034E6,1.00,0.92,1.16,1.18,1.09,1.03,0.71,0.79,1.098E7,1.335E7,1.21E7,8.574E6,1.00,1.22,1.10,0.78,46,8,8,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15788,40S ribosomal protein S17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17A PE=1 SV=1
265,622,Q03690|CLU_YEAST,11.09,219.79,2.522E6,2.32E6,3.015E6,3.181E6,2.946E6,2.968E6,3.298E6,3.407E6,1.00,0.92,1.20,1.26,1.17,1.18,1.31,1.35,2.421E6,3.098E6,2.957E6,3.353E6,1.00,1.28,1.22,1.38,12,13,13,TMT10plex; Oxidation (M),145165,Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1
178,421,P16467|PDC5_YEAST,9.02,219.78,6.143E5,5.538E5,6.892E5,7.198E5,6.965E5,6.686E5,3.607E5,4.501E5,1.00,0.90,1.12,1.17,1.13,1.09,0.59,0.73,5.84E5,7.045E5,6.826E5,4.054E5,1.00,1.21,1.17,0.69,6,5,2,TMT10plex; Deamidation (NQ),61912,Pyruvate decarboxylase isozyme 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC5 PE=1 SV=4
233,163,P00958|SYMC_YEAST,13.85,218.52,2.69E6,2.591E6,3.321E6,3.559E6,3.215E6,3.09E6,2.325E6,2.49E6,1.00,0.96,1.23,1.32,1.20,1.15,0.86,0.93,2.641E6,3.44E6,3.152E6,2.408E6,1.00,1.30,1.19,0.91,21,14,14,TMT10plex; Oxidation (M),85678,Methionine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MES1 PE=1 SV=4
82,202,P26784|RL16A_YEAST,9.97,218.46,3.402E6,3.149E6,4.111E6,4.457E6,3.888E6,3.827E6,2.738E6,3.019E6,1.00,0.93,1.21,1.31,1.14,1.12,0.80,0.89,3.275E6,4.284E6,3.857E6,2.879E6,1.00,1.31,1.18,0.88,24,16,8,TMT10plex; Deamidation (NQ),22201,60S ribosomal protein L16-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16A PE=1 SV=3
365,620,P07267|CARP_YEAST,14.46,217.93,1.043E6,9.96E5,1.243E6,1.24E6,1.15E6,1.107E6,2.145E6,2.369E6,1.00,0.96,1.19,1.19,1.10,1.06,2.06,2.27,1.019E6,1.242E6,1.129E6,2.257E6,1.00,1.22,1.11,2.21,24,9,9,TMT10plex,44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
263,257,P28241|IDH2_YEAST,24.83,217.53,2.501E6,2.384E6,2.948E6,3.08E6,2.859E6,2.841E6,7.612E6,7.879E6,1.00,0.95,1.18,1.23,1.14,1.14,3.04,3.15,2.443E6,3.014E6,2.85E6,7.745E6,1.00,1.23,1.17,3.17,31,10,10,TMT10plex,39739,Isocitrate dehydrogenase [NAD] subunit 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH2 PE=1 SV=1
131,234,P60010|ACT_YEAST,15.03,217.39,1.116E7,1.013E7,1.149E7,1.18E7,1.197E7,1.19E7,1.325E7,1.345E7,1.00,0.91,1.03,1.06,1.07,1.07,1.19,1.21,1.065E7,1.165E7,1.193E7,1.335E7,1.00,1.09,1.12,1.25,40,14,14,TMT10plex; Oxidation (M),41690,Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1
361,512,P15454|KGUA_YEAST,25.08,217.35,2.071E6,2.063E6,2.637E6,2.662E6,2.297E6,2.249E6,1.935E6,2.073E6,1.00,1.00,1.27,1.29,1.11,1.09,0.93,1.00,2.067E6,2.65E6,2.273E6,2.004E6,1.00,1.28,1.10,0.97,45,9,9,TMT10plex; Deamidation (NQ),20637,Guanylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUK1 PE=1 SV=2
224,267,Q04728|ARGJ_YEAST,16.15,217.27,2.385E6,2.297E6,3.212E6,3.385E6,2.951E6,2.826E6,2.988E6,3.128E6,1.00,0.96,1.35,1.42,1.24,1.19,1.25,1.31,2.341E6,3.299E6,2.888E6,3.058E6,1.00,1.41,1.23,1.31,33,14,14,TMT10plex; Oxidation (M),47849,Arginine biosynthesis bifunctional protein ArgJ  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG7 PE=1 SV=1
174,292,Q12460|NOP56_YEAST,14.51,217.06,3.083E6,2.997E6,3.815E6,3.991E6,3.648E6,3.539E6,3.066E6,3.359E6,1.00,0.97,1.24,1.29,1.18,1.15,0.99,1.09,3.04E6,3.903E6,3.594E6,3.212E6,1.00,1.28,1.18,1.06,34,14,14,TMT10plex; Oxidation (M),56864,Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP56 PE=1 SV=1
220,299,P54839|HMCS_YEAST,16.97,216.98,3.971E6,3.796E6,4.428E6,4.716E6,4.563E6,4.411E6,5.447E6,5.622E6,1.00,0.96,1.12,1.19,1.15,1.11,1.37,1.42,3.886E6,4.572E6,4.492E6,5.535E6,1.00,1.18,1.16,1.42,34,13,13,Acrylamide; TMT10plex; Oxidation (M),55014,Hydroxymethylglutaryl-CoA synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG13 PE=1 SV=1
302,100,P17967|PDI_YEAST,5.48,216.67,2.178E6,2.06E6,2.492E6,2.789E6,2.255E6,2.147E6,2.18E6,2.278E6,1.00,0.95,1.14,1.28,1.04,0.99,1.00,1.05,2.119E6,2.641E6,2.201E6,2.229E6,1.00,1.25,1.04,1.05,28,13,13,TMT10plex; Oxidation (M); Deamidation (NQ),58227,Protein disulfide-isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDI1 PE=1 SV=2
160,121,P07264|LEUC_YEAST,11.09,216.20,6.213E6,5.851E6,7.567E6,7.926E6,7.449E6,7.292E6,5.834E6,6.382E6,1.00,0.94,1.22,1.28,1.20,1.17,0.94,1.03,6.032E6,7.746E6,7.371E6,6.108E6,1.00,1.28,1.22,1.01,29,21,21,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),85794,3-isopropylmalate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU1 PE=1 SV=3
228,325,P28834|IDH1_YEAST,18.93,215.98,2.755E6,2.589E6,3.424E6,3.507E6,3.265E6,3.048E6,7.619E6,8.315E6,1.00,0.94,1.24,1.27,1.19,1.11,2.77,3.02,2.672E6,3.465E6,3.157E6,7.967E6,1.00,1.30,1.18,2.98,30,11,11,TMT10plex,39324,Isocitrate dehydrogenase [NAD] subunit 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH1 PE=1 SV=2
257,111,P49367|LYS4_YEAST,7.15,215.37,1.606E6,1.509E6,1.899E6,2.029E6,1.8E6,1.789E6,1.676E6,1.83E6,1.00,0.94,1.18,1.26,1.12,1.11,1.04,1.14,1.558E6,1.964E6,1.794E6,1.753E6,1.00,1.26,1.15,1.13,26,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),75151,Homoaconitase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS4 PE=1 SV=1
176,169,P38088|SYG_YEAST,9.68,213.95,2.966E6,2.801E6,3.656E6,3.846E6,3.488E6,3.434E6,3.307E6,3.695E6,1.00,0.94,1.23,1.30,1.18,1.16,1.11,1.25,2.886E6,3.751E6,3.461E6,3.501E6,1.00,1.30,1.20,1.21,22,13,13,TMT10plex; Oxidation (M),78184,Glycine--tRNA ligase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3
113,168,P26785|RL16B_YEAST,15.66,213.93,4.52E6,4.418E6,5.501E6,5.767E6,5.154E6,4.948E6,2.931E6,3.225E6,1.00,0.98,1.22,1.28,1.14,1.09,0.65,0.71,4.469E6,5.634E6,5.051E6,3.078E6,1.00,1.26,1.13,0.69,24,15,7,TMT10plex,22249,60S ribosomal protein L16-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16B PE=1 SV=3
206,386,P49089|ASNS1_YEAST,7.94,213.83,1.73E6,1.535E6,1.952E6,2.14E6,2.113E6,1.998E6,1.74E6,1.823E6,1.00,0.89,1.13,1.24,1.22,1.15,1.01,1.05,1.633E6,2.046E6,2.056E6,1.782E6,1.00,1.25,1.26,1.09,24,16,11,TMT10plex; Oxidation (M),64470,Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2
234,209,P08417|FUMH_YEAST,21.81,213.49,1.948E6,1.863E6,2.24E6,2.39E6,2.114E6,2.166E6,5.46E6,5.874E6,1.00,0.96,1.15,1.23,1.09,1.11,2.80,3.02,1.905E6,2.315E6,2.14E6,5.667E6,1.00,1.22,1.12,2.97,25,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),53152,Fumarate hydratase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUM1 PE=1 SV=2
250,324,P27476|NSR1_YEAST,14.91,212.56,2.433E6,2.347E6,3.039E6,3.169E6,2.928E6,2.818E6,2.1E6,2.309E6,1.00,0.96,1.25,1.30,1.20,1.16,0.86,0.95,2.39E6,3.104E6,2.873E6,2.204E6,1.00,1.30,1.20,0.92,37,13,13,TMT10plex; Oxidation (M),44535,Nuclear localization sequence-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSR1 PE=1 SV=1
208,174,P15180|SYKC_YEAST,10.26,212.20,2.677E6,2.506E6,3.329E6,3.544E6,3.157E6,3.055E6,2.482E6,2.784E6,1.00,0.94,1.24,1.32,1.18,1.14,0.93,1.04,2.592E6,3.436E6,3.106E6,2.633E6,1.00,1.33,1.20,1.02,24,16,16,TMT10plex; Oxidation (M); Deamidation (NQ),67959,Lysine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRS1 PE=1 SV=2
290,408,P15646|FBRL_YEAST,11.67,212.16,1.649E6,1.524E6,2.067E6,2.177E6,1.934E6,1.978E6,1.499E6,1.613E6,1.00,0.92,1.25,1.32,1.17,1.20,0.91,0.98,1.586E6,2.122E6,1.956E6,1.556E6,1.00,1.34,1.23,0.98,29,10,10,Acrylamide; TMT10plex; Oxidation (M),34465,rRNA 2'-O-methyltransferase fibrillarin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP1 PE=1 SV=1
259,289,P09457|ATPO_YEAST,15.44,211.15,1.409E6,1.282E6,1.576E6,1.717E6,1.478E6,1.535E6,2.674E6,2.938E6,1.00,0.91,1.12,1.22,1.05,1.09,1.90,2.09,1.346E6,1.646E6,1.506E6,2.806E6,1.00,1.22,1.12,2.09,49,9,9,TMT10plex; Deamidation (NQ),22814,ATP synthase subunit 5  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP5 PE=1 SV=1
