Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
74,88,P0CX45|RL2A_YEAST,23.69,224.95,1.828E7,1.853E7,1.794E7,1.758E7,1.506E7,1.474E7,1.234E7,1.191E7,1.229E7,1.154E7,1.00,1.01,0.98,0.96,0.82,0.81,0.68,0.65,0.67,0.63,1.841E7,1.777E7,1.49E7,1.213E7,1.193E7,1.00,0.97,0.81,0.66,0.65,63,15,15,TMT10plex; Oxidation (M); Deamidation (NQ),27408,60S ribosomal protein L2-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL2A PE=1 SV=1
146,321,P41939|IDHC_YEAST,32.29,224.43,2.077E6,2.156E6,2.638E6,2.569E6,6.759E6,6.752E6,1.177E7,1.15E7,1.183E7,1.154E7,1.00,1.04,1.27,1.24,3.26,3.25,5.67,5.54,5.70,5.56,2.129E6,2.605E6,6.755E6,1.163E7,1.168E7,1.00,1.22,3.17,5.46,5.49,27,14,12,TMT10plex; Oxidation (M),46562,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDP2 PE=1 SV=2
182,255,P38219|OLA1_YEAST,20.19,224.33,6.089E6,5.992E6,5.816E6,5.737E6,5.371E6,5.462E6,5.362E6,5.312E6,5.123E6,5.179E6,1.00,0.98,0.96,0.94,0.88,0.90,0.88,0.87,0.84,0.85,6.04E6,5.776E6,5.416E6,5.337E6,5.151E6,1.00,0.96,0.90,0.88,0.85,37,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),44174,Obg-like ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OLA1 PE=1 SV=1
161,92,P38788|SSZ1_YEAST,8.57,224.18,4.022E6,3.936E6,3.731E6,3.711E6,3.513E6,3.692E6,3.699E6,3.631E6,3.544E6,3.68E6,1.00,0.98,0.93,0.92,0.87,0.92,0.92,0.90,0.88,0.91,3.979E6,3.725E6,3.603E6,3.665E6,3.612E6,1.00,0.94,0.91,0.92,0.91,40,17,17,TMT10plex; Deamidation (NQ),58238,Ribosome-associated complex subunit SSZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSZ1 PE=1 SV=2
269,163,P00958|SYMC_YEAST,13.30,223.59,1.606E6,1.623E6,1.534E6,1.552E6,1.503E6,1.601E6,1.513E6,1.498E6,1.473E6,1.538E6,1.00,1.01,0.96,0.97,0.94,1.00,0.94,0.93,0.92,0.96,1.614E6,1.543E6,1.552E6,1.514E6,1.506E6,1.00,0.96,0.96,0.94,0.93,26,16,16,TMT10plex,85678,Methionine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MES1 PE=1 SV=4
188,221,P07702|LYS2_YEAST,15.53,223.11,3.416E6,3.445E6,3.471E6,3.368E6,3.311E6,3.356E6,3.184E6,3.255E6,3.097E6,3.138E6,1.00,1.01,1.02,0.99,0.97,0.98,0.93,0.95,0.91,0.92,3.431E6,3.42E6,3.333E6,3.219E6,3.118E6,1.00,1.00,0.97,0.94,0.91,18,20,20,Acrylamide; TMT10plex; Deamidation (NQ),155345,L-2-aminoadipate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS2 PE=1 SV=2
140,99,P31373|CYS3_YEAST,13.84,222.41,4.894E6,4.855E6,4.914E6,5.043E6,4.792E6,4.902E6,5.142E6,5.18E6,4.941E6,5.076E6,1.00,0.99,1.00,1.03,0.98,1.00,1.05,1.06,1.01,1.04,4.878E6,4.981E6,4.853E6,5.173E6,5.02E6,1.00,1.02,0.99,1.06,1.03,56,12,12,TMT10plex; Oxidation (M); Deamidation (NQ),42542,Cystathionine gamma-lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYS3 PE=1 SV=2
326,598,P43567|AGX1_YEAST,39.45,222.01,6.643E5,6.841E5,8.048E5,8.241E5,1.602E6,1.585E6,2.87E6,2.914E6,2.828E6,2.777E6,1.00,1.03,1.21,1.24,2.41,2.39,4.32,4.39,4.26,4.18,6.743E5,8.236E5,1.594E6,2.892E6,2.803E6,1.00,1.22,2.36,4.29,4.16,39,11,11,Acrylamide; TMT10plex; Deamidation (NQ),41907,Alanine--glyoxylate aminotransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AGX1 PE=1 SV=1
141,325,P28834|IDH1_YEAST,34.66,221.57,3.629E6,3.728E6,4.49E6,4.52E6,7.334E6,7.187E6,1.02E7,1.042E7,1.051E7,1.024E7,1.00,1.03,1.24,1.25,2.02,1.98,2.81,2.87,2.90,2.82,3.679E6,4.505E6,7.262E6,1.031E7,1.038E7,1.00,1.22,1.97,2.80,2.82,34,13,13,TMT10plex,39324,Isocitrate dehydrogenase [NAD] subunit 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH1 PE=1 SV=2
210,299,P54839|HMCS_YEAST,53.04,221.34,3.419E6,3.322E6,3.528E6,3.536E6,3.965E6,3.966E6,4.368E6,4.369E6,4.539E6,4.564E6,1.00,0.97,1.03,1.03,1.16,1.16,1.28,1.28,1.33,1.33,3.37E6,3.532E6,3.965E6,4.369E6,4.551E6,1.00,1.05,1.18,1.30,1.35,37,14,14,Acrylamide; TMT10plex; Oxidation (M),55014,Hydroxymethylglutaryl-CoA synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG13 PE=1 SV=1
98,274,P0CX83|RL19B_YEAST,26.35,221.18,1.542E7,1.518E7,1.281E7,1.285E7,1.116E7,1.1E7,1.001E7,9.685E6,9.904E6,9.76E6,1.00,0.98,0.83,0.83,0.72,0.71,0.65,0.63,0.64,0.63,1.53E7,1.283E7,1.108E7,9.846E6,9.832E6,1.00,0.84,0.72,0.64,0.64,40,13,13,TMT10plex; Deamidation (NQ),21704,60S ribosomal protein L19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19B PE=1 SV=1
98,275,P0CX82|RL19A_YEAST,26.35,221.18,1.542E7,1.518E7,1.281E7,1.285E7,1.116E7,1.1E7,1.001E7,9.685E6,9.904E6,9.76E6,1.00,0.98,0.83,0.83,0.72,0.71,0.65,0.63,0.64,0.63,1.53E7,1.283E7,1.108E7,9.846E6,9.832E6,1.00,0.84,0.72,0.64,0.64,40,13,13,TMT10plex; Deamidation (NQ),21704,60S ribosomal protein L19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19A PE=1 SV=1
125,437,P38013|AHP1_YEAST,49.17,220.42,1.099E7,1.1E7,8.624E6,8.489E6,7.711E6,7.741E6,5.173E6,5.188E6,4.769E6,4.69E6,1.00,1.00,0.78,0.77,0.70,0.70,0.47,0.47,0.43,0.43,1.1E7,8.556E6,7.726E6,5.181E6,4.734E6,1.00,0.78,0.70,0.47,0.43,86,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),19115,Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4
160,127,P40054|SERA_YEAST,7.05,219.82,5.578E5,5.638E5,5.668E5,6.276E5,5.625E5,5.703E5,5.23E5,4.919E5,5.008E5,5.255E5,1.00,1.01,1.02,1.13,1.01,1.02,0.94,0.88,0.90,0.94,5.626E5,5.99E5,5.769E5,5.075E5,5.159E5,1.00,1.06,1.03,0.90,0.92,12,13,4,TMT10plex,51193,D-3-phosphoglycerate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER3 PE=1 SV=1
85,279,P0CX32|RS24B_YEAST,20.56,219.46,2.304E7,2.304E7,2.26E7,2.209E7,1.934E7,1.836E7,1.706E7,1.656E7,1.708E7,1.655E7,1.00,1.00,0.98,0.96,0.84,0.80,0.74,0.72,0.74,0.72,2.304E7,2.235E7,1.885E7,1.681E7,1.683E7,1.00,0.97,0.82,0.73,0.73,53,11,11,TMT10plex; Deamidation (NQ),15329,40S ribosomal protein S24-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS24B PE=1 SV=1
85,280,P0CX31|RS24A_YEAST,20.56,219.46,2.304E7,2.304E7,2.26E7,2.209E7,1.934E7,1.836E7,1.706E7,1.656E7,1.708E7,1.655E7,1.00,1.00,0.98,0.96,0.84,0.80,0.74,0.72,0.74,0.72,2.304E7,2.235E7,1.885E7,1.681E7,1.683E7,1.00,0.97,0.82,0.73,0.73,53,11,11,TMT10plex; Deamidation (NQ),15329,40S ribosomal protein S24-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS24A PE=1 SV=1
144,114,P07806|SYV_YEAST,0.59,218.29,3.321E6,3.186E6,3.238E6,3.279E6,3.205E6,3.264E6,3.149E6,3.253E6,3.345E6,3.243E6,1.00,0.96,0.97,0.99,0.97,0.98,0.95,0.98,1.01,0.98,3.254E6,3.258E6,3.235E6,3.201E6,3.294E6,1.00,1.00,0.99,0.98,1.01,23,20,20,TMT10plex; Oxidation (M); Deamidation (NQ),125770,Valine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAS1 PE=1 SV=2
83,301,P02406|RL28_YEAST,30.01,217.64,2.026E7,2.083E7,1.878E7,1.892E7,1.639E7,1.579E7,1.447E7,1.449E7,1.405E7,1.396E7,1.00,1.03,0.93,0.93,0.81,0.78,0.71,0.72,0.69,0.69,2.055E7,1.885E7,1.609E7,1.448E7,1.401E7,1.00,0.92,0.78,0.70,0.68,52,9,9,TMT10plex; Deamidation (NQ),16722,60S ribosomal protein L28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL28 PE=1 SV=3
148,268,P15992|HSP26_YEAST,34.24,217.52,1.323E6,1.358E6,4.443E6,4.375E6,4.959E6,4.914E6,5.972E6,5.983E6,4.614E6,4.524E6,1.00,1.03,3.36,3.31,3.75,3.71,4.51,4.52,3.49,3.42,1.349E6,4.417E6,4.941E6,5.978E6,4.569E6,1.00,3.27,3.66,4.43,3.39,67,13,13,TMT10plex; Deamidation (NQ),23880,Heat shock protein 26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP26 PE=1 SV=3
208,200,P38708|YHI0_YEAST,10.28,217.14,3.233E6,3.211E6,3.259E6,3.231E6,3.169E6,3.157E6,3.167E6,3.119E6,3.297E6,3.394E6,1.00,0.99,1.01,1.00,0.98,0.98,0.98,0.96,1.02,1.05,3.222E6,3.245E6,3.163E6,3.143E6,3.346E6,1.00,1.01,0.98,0.98,1.04,28,15,15,Acrylamide; TMT10plex; Deamidation (NQ),77386,Putative proline--tRNA ligase YHR020W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR020W PE=1 SV=1
176,192,P06105|SC160_YEAST,11.43,216.93,2.923E6,2.935E6,3.044E6,3.004E6,2.974E6,3.005E6,2.901E6,2.902E6,2.942E6,2.978E6,1.00,1.00,1.04,1.03,1.02,1.03,0.99,0.99,1.01,1.02,2.929E6,3.024E6,2.996E6,2.901E6,2.96E6,1.00,1.03,1.02,0.99,1.01,22,22,22,TMT10plex; Oxidation (M); Deamidation (NQ),134809,Protein SCP160 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCP160 PE=1 SV=3
82,212,P41805|RL10_YEAST,30.23,216.92,2.318E7,2.27E7,2.314E7,2.336E7,2.026E7,1.954E7,1.614E7,1.638E7,1.72E7,1.7E7,1.00,0.98,1.00,1.01,0.87,0.84,0.70,0.71,0.74,0.73,2.294E7,2.325E7,1.99E7,1.626E7,1.71E7,1.00,1.01,0.87,0.71,0.75,47,14,14,Acrylamide; TMT10plex; Oxidation (M),25361,60S ribosomal protein L10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL10 PE=1 SV=1
165,89,P40495|LYS12_YEAST,16.53,216.91,4.073E6,3.921E6,4.223E6,4.239E6,4.095E6,4.097E6,4.009E6,4.057E6,3.955E6,3.91E6,1.00,0.96,1.04,1.04,1.01,1.01,0.98,1.00,0.97,0.96,3.997E6,4.235E6,4.098E6,4.033E6,3.932E6,1.00,1.06,1.03,1.01,0.98,40,15,15,Acrylamide; TMT10plex; Oxidation (M),40069,Homoisocitrate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS12 PE=1 SV=1
190,249,P05738|RL9A_YEAST,10.99,216.21,2.968E5,3.365E5,2.103E5,2.175E5,2.156E5,2.187E5,1.621E5,1.792E5,1.983E5,1.877E5,1.00,1.13,0.71,0.73,0.73,0.74,0.55,0.60,0.67,0.63,3.166E5,2.139E5,2.171E5,1.706E5,1.98E5,1.00,0.68,0.69,0.54,0.63,14,11,2,TMT10plex,21569,60S ribosomal protein L9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9A PE=1 SV=2
152,121,P07264|LEUC_YEAST,25.09,216.15,5.502E6,5.261E6,5.536E6,5.64E6,5.165E6,5.137E6,4.645E6,4.599E6,4.603E6,4.597E6,1.00,0.96,1.01,1.03,0.94,0.93,0.84,0.84,0.84,0.84,5.382E6,5.594E6,5.151E6,4.622E6,4.6E6,1.00,1.04,0.96,0.86,0.85,25,19,19,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),85794,3-isopropylmalate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU1 PE=1 SV=3
93,197,P05739|RL6B_YEAST,12.23,215.21,1.82E6,1.848E6,1.62E6,1.573E6,1.674E6,1.746E6,1.785E6,1.745E6,1.727E6,1.683E6,1.00,1.02,0.89,0.86,0.92,0.96,0.98,0.96,0.95,0.92,1.834E6,1.597E6,1.71E6,1.765E6,1.709E6,1.00,0.87,0.93,0.96,0.93,27,15,6,TMT10plex; Deamidation (NQ),19986,60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4
114,112,P26786|RS7A_YEAST,21.69,215.14,5.637E6,5.708E6,5.127E6,5.039E6,4.58E6,4.798E6,4.617E6,5.077E6,4.423E6,4.498E6,1.00,1.01,0.91,0.89,0.81,0.85,0.82,0.90,0.78,0.80,5.672E6,5.083E6,4.689E6,4.847E6,4.467E6,1.00,0.90,0.83,0.85,0.79,36,15,5,TMT10plex,21622,40S ribosomal protein S7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7A PE=1 SV=4
238,107,P39522|ILV3_YEAST,10.15,214.99,2.518E6,2.548E6,2.728E6,2.631E6,2.664E6,2.655E6,2.626E6,2.65E6,2.582E6,2.736E6,1.00,1.01,1.08,1.05,1.06,1.05,1.04,1.05,1.03,1.09,2.533E6,2.68E6,2.66E6,2.638E6,2.659E6,1.00,1.06,1.05,1.04,1.05,24,12,12,TMT10plex; Deamidation (NQ),62861,Dihydroxy-acid dehydratase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV3 PE=1 SV=2
138,362,P14832|CYPH_YEAST,15.02,214.56,1.016E7,1.053E7,1.03E7,9.981E6,1.078E7,1.079E7,1.007E7,9.655E6,9.417E6,9.228E6,1.00,1.04,1.01,0.98,1.06,1.06,0.99,0.95,0.93,0.91,1.034E7,1.014E7,1.079E7,9.862E6,9.322E6,1.00,0.98,1.04,0.95,0.90,51,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),17391,Peptidyl-prolyl cis-trans isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR1 PE=1 SV=3
151,161,P05317|RLA0_YEAST,36.78,213.37,1.109E7,1.095E7,9.478E6,9.347E6,8.041E6,7.996E6,6.602E6,6.582E6,6.581E6,6.544E6,1.00,0.99,0.85,0.84,0.73,0.72,0.60,0.59,0.59,0.59,1.102E7,9.412E6,8.019E6,6.592E6,6.563E6,1.00,0.85,0.73,0.60,0.60,32,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),33717,60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2
132,116,P48164|RS7B_YEAST,18.89,213.19,2.462E6,2.686E6,2.364E6,2.394E6,2.042E6,2.042E6,1.997E6,1.915E6,1.894E6,1.803E6,1.00,1.09,0.96,0.97,0.83,0.83,0.81,0.78,0.77,0.73,2.574E6,2.379E6,2.042E6,1.961E6,1.849E6,1.00,0.92,0.79,0.76,0.72,33,15,5,TMT10plex; Deamidation (NQ),21634,40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1
169,381,P11986|INO1_YEAST,34.54,212.00,1.749E6,1.825E6,1.972E6,2.097E6,2.714E6,2.819E6,7.879E6,8.248E6,8.166E6,8.006E6,1.00,1.04,1.13,1.20,1.55,1.61,4.51,4.72,4.67,4.58,1.787E6,2.035E6,2.766E6,8.064E6,8.086E6,1.00,1.14,1.55,4.51,4.52,38,16,16,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),59642,Inositol-3-phosphate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INO1 PE=1 SV=3
108,235,Q02326|RL6A_YEAST,20.78,211.99,3.047E6,2.892E6,2.76E6,2.701E6,2.405E6,2.44E6,2.292E6,2.141E6,2.163E6,2.157E6,1.00,0.95,0.91,0.89,0.79,0.80,0.75,0.70,0.71,0.71,2.97E6,2.731E6,2.422E6,2.217E6,2.16E6,1.00,0.92,0.82,0.75,0.73,21,13,4,TMT10plex,19961,60S ribosomal protein L6-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6A PE=1 SV=2
292,399,P32074|COPG_YEAST,21.38,211.67,1.199E6,1.192E6,1.297E6,1.276E6,1.283E6,1.351E6,1.355E6,1.429E6,1.398E6,1.415E6,1.00,0.99,1.08,1.07,1.07,1.13,1.13,1.19,1.17,1.18,1.195E6,1.287E6,1.32E6,1.394E6,1.41E6,1.00,1.08,1.10,1.17,1.18,21,14,14,TMT10plex,104831,Coatomer subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC21 PE=1 SV=2
225,276,P38754|RL14B_YEAST,20.77,211.51,9.067E6,9.472E6,8.466E6,8.592E6,7.567E6,7.706E6,6.609E6,6.455E6,6.625E6,7.123E6,1.00,1.04,0.93,0.95,0.83,0.85,0.73,0.71,0.73,0.79,9.27E6,8.529E6,7.636E6,6.537E6,6.874E6,1.00,0.92,0.82,0.71,0.74,52,9,9,Acrylamide; TMT10plex,15153,60S ribosomal protein L14-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL14B PE=1 SV=1
286,517,P53598|SUCA_YEAST,28.63,210.95,1.567E6,1.637E6,1.773E6,1.799E6,2.717E6,2.845E6,4.051E6,3.788E6,4.137E6,4.001E6,1.00,1.05,1.13,1.15,1.73,1.82,2.59,2.42,2.64,2.55,1.602E6,1.786E6,2.781E6,3.919E6,4.069E6,1.00,1.11,1.74,2.45,2.54,36,9,9,TMT10plex; Deamidation (NQ),35032,Succinate--CoA ligase [ADP-forming] subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSC1 PE=1 SV=1
207,252,P0CX54|RL12B_YEAST,30.47,210.82,8.657E6,8.531E6,6.74E6,6.785E6,5.913E6,5.937E6,4.915E6,5.136E6,4.708E6,4.61E6,1.00,0.99,0.78,0.78,0.68,0.69,0.57,0.59,0.54,0.53,8.594E6,6.763E6,5.925E6,5.025E6,4.662E6,1.00,0.79,0.69,0.58,0.54,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12B PE=1 SV=1
207,253,P0CX53|RL12A_YEAST,30.47,210.82,8.657E6,8.531E6,6.74E6,6.785E6,5.913E6,5.937E6,4.915E6,5.136E6,4.708E6,4.61E6,1.00,0.99,0.78,0.78,0.68,0.69,0.57,0.59,0.54,0.53,8.594E6,6.763E6,5.925E6,5.025E6,4.662E6,1.00,0.79,0.69,0.58,0.54,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12A PE=1 SV=1
252,277,P09624|DLDH_YEAST,29.55,210.68,2.133E6,2.256E6,2.504E6,2.514E6,3.101E6,3.419E6,4.55E6,4.454E6,4.101E6,4.028E6,1.00,1.06,1.17,1.18,1.45,1.60,2.13,2.09,1.92,1.89,2.195E6,2.509E6,3.26E6,4.502E6,4.064E6,1.00,1.14,1.49,2.05,1.85,30,10,10,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),54010,Dihydrolipoyl dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LPD1 PE=1 SV=1
100,234,P60010|ACT_YEAST,16.21,210.60,6.807E6,6.6E6,8.098E6,7.789E6,7.972E6,7.914E6,8.509E6,8.656E6,9.011E6,8.684E6,1.00,0.97,1.19,1.14,1.17,1.16,1.25,1.27,1.32,1.28,6.703E6,7.943E6,7.943E6,8.582E6,8.847E6,1.00,1.19,1.18,1.28,1.32,38,14,14,TMT10plex; Oxidation (M),41690,Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1
268,273,P36013|MAOM_YEAST,27.11,209.75,1.075E6,1.074E6,1.031E6,1.032E6,9.865E5,1.093E6,1.023E6,1.062E6,1.098E6,1.133E6,1.00,1.00,0.96,0.96,0.92,1.02,0.95,0.99,1.02,1.05,1.074E6,1.032E6,1.04E6,1.052E6,1.115E6,1.00,0.96,0.97,0.98,1.04,32,13,13,Acrylamide; TMT10plex; Deamidation (NQ),74376,NAD-dependent malic enzyme  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1
258,314,P33330|SERC_YEAST,18.21,207.61,2.976E6,3.051E6,2.988E6,3.049E6,3.226E6,3.201E6,3.499E6,3.433E6,3.582E6,3.644E6,1.00,1.03,1.00,1.02,1.08,1.08,1.18,1.15,1.20,1.22,3.013E6,3.018E6,3.213E6,3.466E6,3.613E6,1.00,1.00,1.07,1.15,1.20,30,10,10,TMT10plex; Oxidation (M),43416,Phosphoserine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER1 PE=1 SV=1
288,442,P53341|MAL12_YEAST,35.68,207.53,6.217E5,6.139E5,1.521E6,1.384E6,1.889E6,1.856E6,1.152E6,1.205E6,1.086E6,1.159E6,1.00,0.99,2.45,2.23,3.04,2.98,1.85,1.94,1.75,1.86,6.178E5,1.453E6,1.872E6,1.178E6,1.123E6,1.00,2.35,3.03,1.91,1.82,20,13,10,TMT10plex; Deamidation (NQ),68094,Alpha-glucosidase MAL12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL12 PE=1 SV=1
288,443,P38158|MAL32_YEAST,35.68,207.53,6.217E5,6.139E5,1.521E6,1.384E6,1.889E6,1.856E6,1.152E6,1.205E6,1.086E6,1.159E6,1.00,0.99,2.45,2.23,3.04,2.98,1.85,1.94,1.75,1.86,6.178E5,1.453E6,1.872E6,1.178E6,1.123E6,1.00,2.35,3.03,1.91,1.82,20,13,10,TMT10plex; Deamidation (NQ),68142,Alpha-glucosidase MAL32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL32 PE=1 SV=1
216,267,Q04728|ARGJ_YEAST,10.15,207.25,2.676E6,2.612E6,2.366E6,2.552E6,2.534E6,2.637E6,2.381E6,2.565E6,2.41E6,2.382E6,1.00,0.98,0.88,0.95,0.95,0.99,0.89,0.96,0.90,0.89,2.644E6,2.459E6,2.585E6,2.473E6,2.396E6,1.00,0.93,0.98,0.94,0.91,40,16,16,TMT10plex; Oxidation (M); Deamidation (NQ),47849,Arginine biosynthesis bifunctional protein ArgJ  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG7 PE=1 SV=1
290,302,P32497|EIF3C_YEAST,9.06,206.96,2.718E6,2.66E6,2.631E6,2.608E6,2.484E6,2.541E6,2.538E6,2.639E6,2.452E6,2.502E6,1.00,0.98,0.97,0.96,0.91,0.94,0.93,0.97,0.90,0.92,2.689E6,2.62E6,2.512E6,2.592E6,2.477E6,1.00,0.97,0.93,0.96,0.92,20,15,15,TMT10plex; Oxidation (M),93204,Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2
277,620,P07267|CARP_YEAST,38.78,206.91,1.454E6,1.461E6,1.931E6,1.921E6,2.289E6,2.305E6,2.67E6,2.756E6,2.869E6,2.759E6,1.00,1.00,1.33,1.32,1.57,1.58,1.84,1.90,1.97,1.90,1.457E6,1.926E6,2.297E6,2.713E6,2.814E6,1.00,1.32,1.58,1.86,1.93,26,10,10,Acrylamide; TMT10plex; Deamidation (NQ),44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
162,169,P38088|SYG_YEAST,16.23,206.76,4.167E6,4.152E6,4.011E6,3.98E6,4.274E6,4.304E6,4.449E6,4.613E6,4.382E6,4.265E6,1.00,1.00,0.96,0.95,1.03,1.03,1.07,1.11,1.05,1.02,4.16E6,3.995E6,4.289E6,4.535E6,4.323E6,1.00,0.96,1.03,1.09,1.04,27,16,16,TMT10plex; Oxidation (M); Deamidation (NQ),78184,Glycine--tRNA ligase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3
