Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
245,239,P21264|PUR6_YEAST,7.82,219.10,2.028E6,2.137E6,2.226E6,2.101E6,2.23E6,2.368E6,2.371E6,2.389E6,2.335E6,2.381E6,1.00,1.05,1.10,1.04,1.10,1.17,1.17,1.18,1.15,1.17,2.083E6,2.164E6,2.299E6,2.38E6,2.358E6,1.00,1.04,1.10,1.14,1.13,19,9,9,TMT10plex,62339,Phosphoribosylaminoimidazole carboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE2 PE=1 SV=1
347,358,P38764|RPN1_YEAST,20.74,219.06,8.495E5,8.567E5,9.176E5,8.697E5,9.592E5,9.615E5,1.079E6,1.119E6,1.085E6,1.022E6,1.00,1.01,1.08,1.02,1.13,1.13,1.27,1.32,1.28,1.20,8.531E5,8.937E5,9.603E5,1.099E6,1.053E6,1.00,1.05,1.13,1.29,1.23,18,12,12,Acrylamide; TMT10plex; Oxidation (M),109492,26S proteasome regulatory subunit RPN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN1 PE=1 SV=3
276,157,Q03195|RLI1_YEAST,8.24,218.28,1.945E6,1.972E6,1.838E6,1.758E6,1.78E6,1.874E6,1.993E6,2.009E6,2.026E6,1.964E6,1.00,1.01,0.95,0.90,0.92,0.96,1.03,1.03,1.04,1.01,1.958E6,1.798E6,1.827E6,2.001E6,1.995E6,1.00,0.92,0.93,1.02,1.02,18,14,14,TMT10plex; Deamidation (NQ),68340,Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1
346,219,P25087|ERG6_YEAST,26.63,217.93,1.625E6,1.636E6,1.793E6,1.863E6,1.773E6,1.813E6,2.009E6,1.991E6,2.053E6,2.013E6,1.00,1.01,1.10,1.15,1.09,1.12,1.24,1.23,1.26,1.24,1.63E6,1.828E6,1.793E6,2E6,2.033E6,1.00,1.12,1.10,1.23,1.25,33,11,11,Acrylamide; TMT10plex; Oxidation (M),43431,Sterol 24-C-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG6 PE=1 SV=4
200,240,P0CX48|RS11B_YEAST,31.61,217.71,1.103E7,1.123E7,8.672E6,9.179E6,7.481E6,7.372E6,6.224E6,6.402E6,6.013E6,5.951E6,1.00,1.02,0.79,0.83,0.68,0.67,0.56,0.58,0.54,0.54,1.113E7,8.925E6,7.426E6,6.313E6,5.982E6,1.00,0.80,0.67,0.57,0.54,54,10,10,Acrylamide; TMT10plex,17749,40S ribosomal protein S11-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS11B PE=1 SV=1
200,241,P0CX47|RS11A_YEAST,31.61,217.71,1.103E7,1.123E7,8.672E6,9.179E6,7.481E6,7.372E6,6.224E6,6.402E6,6.013E6,5.951E6,1.00,1.02,0.79,0.83,0.68,0.67,0.56,0.58,0.54,0.54,1.113E7,8.925E6,7.426E6,6.313E6,5.982E6,1.00,0.80,0.67,0.57,0.54,54,10,10,Acrylamide; TMT10plex,17749,40S ribosomal protein S11-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS11A PE=1 SV=1
230,299,P54839|HMCS_YEAST,26.82,217.61,2.802E6,2.843E6,2.997E6,3.089E6,3.484E6,3.557E6,3.957E6,4.046E6,3.875E6,3.833E6,1.00,1.01,1.07,1.10,1.24,1.27,1.41,1.44,1.38,1.37,2.823E6,3.043E6,3.525E6,4.002E6,3.858E6,1.00,1.08,1.25,1.42,1.37,31,12,12,Acrylamide; TMT10plex; Oxidation (M),55014,Hydroxymethylglutaryl-CoA synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG13 PE=1 SV=1
267,729,P12695|ODP2_YEAST,36.50,217.46,1.388E6,1.393E6,1.608E6,1.604E6,1.872E6,1.862E6,2.335E6,2.298E6,2.19E6,2.258E6,1.00,1.00,1.16,1.16,1.35,1.34,1.68,1.66,1.58,1.63,1.391E6,1.606E6,1.867E6,2.316E6,2.224E6,1.00,1.15,1.34,1.67,1.60,25,10,10,TMT10plex,51818,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAT1 PE=1 SV=1
204,471,P14127|RS17B_YEAST,26.81,217.45,5.921E6,5.888E6,5.889E6,5.789E6,5.727E6,5.511E6,5.089E6,5.1E6,4.767E6,4.9E6,1.00,0.99,0.99,0.98,0.97,0.93,0.86,0.86,0.81,0.83,5.905E6,5.839E6,5.619E6,5.095E6,4.834E6,1.00,0.99,0.95,0.86,0.82,46,9,9,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15803,40S ribosomal protein S17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17B PE=1 SV=1
204,472,P02407|RS17A_YEAST,26.81,217.45,5.921E6,5.888E6,5.889E6,5.789E6,5.727E6,5.511E6,5.089E6,5.1E6,4.767E6,4.9E6,1.00,0.99,0.99,0.98,0.97,0.93,0.86,0.86,0.81,0.83,5.905E6,5.839E6,5.619E6,5.095E6,4.834E6,1.00,0.99,0.95,0.86,0.82,46,9,9,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),15788,40S ribosomal protein S17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17A PE=1 SV=1
270,517,P53598|SUCA_YEAST,40.67,217.28,1.499E6,1.489E6,1.726E6,1.766E6,2.429E6,2.498E6,3.738E6,3.808E6,3.777E6,3.819E6,1.00,0.99,1.15,1.18,1.62,1.67,2.49,2.54,2.52,2.55,1.494E6,1.746E6,2.464E6,3.773E6,3.798E6,1.00,1.17,1.65,2.53,2.54,36,9,9,TMT10plex; Deamidation (NQ),35032,Succinate--CoA ligase [ADP-forming] subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSC1 PE=1 SV=1
189,386,P49089|ASNS1_YEAST,11.94,217.13,1.583E6,1.607E6,1.739E6,1.693E6,1.828E6,1.722E6,1.755E6,1.726E6,1.728E6,1.727E6,1.00,1.01,1.10,1.07,1.15,1.09,1.11,1.09,1.09,1.09,1.595E6,1.716E6,1.784E6,1.74E6,1.727E6,1.00,1.08,1.12,1.09,1.08,27,19,14,TMT10plex; Oxidation (M),64470,Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2
274,433,P80235|CACM_YEAST,34.10,216.25,9.227E5,9.573E5,9.836E5,9.981E5,1.582E6,1.632E6,2.124E6,2.213E6,2.253E6,2.212E6,1.00,1.04,1.07,1.08,1.71,1.77,2.30,2.40,2.44,2.40,9.4E5,9.942E5,1.609E6,2.169E6,2.235E6,1.00,1.06,1.71,2.31,2.38,16,10,10,TMT10plex,77766,Putative mitochondrial carnitine O-acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAT1 PE=1 SV=2
300,442,P53341|MAL12_YEAST,29.61,215.67,6.091E5,6.729E5,1.397E6,1.338E6,2.148E6,2.115E6,1.233E6,1.317E6,1.259E6,1.268E6,1.00,1.10,2.29,2.20,3.53,3.47,2.02,2.16,2.07,2.08,6.41E5,1.367E6,2.131E6,1.275E6,1.264E6,1.00,2.13,3.32,1.99,1.97,20,12,10,TMT10plex,68094,Alpha-glucosidase MAL12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL12 PE=1 SV=1
300,443,P38158|MAL32_YEAST,29.61,215.67,6.091E5,6.729E5,1.397E6,1.338E6,2.148E6,2.115E6,1.233E6,1.317E6,1.259E6,1.268E6,1.00,1.10,2.29,2.20,3.53,3.47,2.02,2.16,2.07,2.08,6.41E5,1.367E6,2.131E6,1.275E6,1.264E6,1.00,2.13,3.32,1.99,1.97,20,12,10,TMT10plex,68142,Alpha-glucosidase MAL32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAL32 PE=1 SV=1
190,89,P40495|LYS12_YEAST,18.44,215.54,4.114E6,4.02E6,4.027E6,4.124E6,3.997E6,4.008E6,3.778E6,4.019E6,3.765E6,3.786E6,1.00,0.98,0.98,1.00,0.97,0.97,0.92,0.98,0.92,0.92,4.067E6,4.076E6,4.002E6,3.899E6,3.776E6,1.00,1.00,0.98,0.96,0.93,30,12,12,TMT10plex; Oxidation (M),40069,Homoisocitrate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS12 PE=1 SV=1
157,298,P32471|EF1B_YEAST,39.25,214.50,1.179E7,1.173E7,9.999E6,1.012E7,9.118E6,9.322E6,7.773E6,7.721E6,7.977E6,8.025E6,1.00,1.00,0.85,0.86,0.77,0.79,0.66,0.66,0.68,0.68,1.176E7,1.006E7,9.22E6,7.747E6,8.001E6,1.00,0.86,0.78,0.66,0.68,52,8,8,TMT10plex; Oxidation (M),22627,Elongation factor 1-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFB1 PE=1 SV=4
104,124,P40212|RL13B_YEAST,23.49,213.97,1.832E7,1.848E7,1.692E7,1.69E7,1.51E7,1.531E7,1.182E7,1.209E7,1.173E7,1.243E7,1.00,1.01,0.92,0.92,0.82,0.84,0.65,0.66,0.64,0.68,1.84E7,1.691E7,1.52E7,1.195E7,1.208E7,1.00,0.92,0.83,0.65,0.66,54,13,13,TMT10plex; Deamidation (NQ),22525,60S ribosomal protein L13-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL13B PE=1 SV=1
104,129,Q12690|RL13A_YEAST,23.49,213.97,1.832E7,1.848E7,1.692E7,1.69E7,1.51E7,1.531E7,1.182E7,1.209E7,1.173E7,1.243E7,1.00,1.01,0.92,0.92,0.82,0.84,0.65,0.66,0.64,0.68,1.84E7,1.691E7,1.52E7,1.195E7,1.208E7,1.00,0.92,0.83,0.65,0.66,54,13,13,TMT10plex; Deamidation (NQ),22554,60S ribosomal protein L13-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL13A PE=1 SV=1
256,291,P38934|BFR1_YEAST,20.02,213.69,2.525E6,2.509E6,2.252E6,2.335E6,2.416E6,2.392E6,2.663E6,2.745E6,2.656E6,2.652E6,1.00,0.99,0.89,0.92,0.96,0.95,1.05,1.09,1.05,1.05,2.517E6,2.299E6,2.404E6,2.704E6,2.654E6,1.00,0.91,0.96,1.07,1.05,31,12,12,TMT10plex,54639,Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1
66,265,P05755|RS9B_YEAST,33.02,213.25,2.086E7,2.106E7,1.808E7,1.756E7,1.478E7,1.501E7,1.35E7,1.356E7,1.306E7,1.269E7,1.00,1.01,0.87,0.84,0.71,0.72,0.65,0.65,0.63,0.61,2.096E7,1.782E7,1.49E7,1.353E7,1.288E7,1.00,0.85,0.71,0.65,0.61,44,14,14,TMT10plex; Oxidation (M); Deamidation (NQ),22299,40S ribosomal protein S9-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9B PE=1 SV=4
66,266,O13516|RS9A_YEAST,33.02,213.25,2.086E7,2.106E7,1.808E7,1.756E7,1.478E7,1.501E7,1.35E7,1.356E7,1.306E7,1.269E7,1.00,1.01,0.87,0.84,0.71,0.72,0.65,0.65,0.63,0.61,2.096E7,1.782E7,1.49E7,1.353E7,1.288E7,1.00,0.85,0.71,0.65,0.61,43,14,14,TMT10plex; Oxidation (M); Deamidation (NQ),22443,40S ribosomal protein S9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9A PE=1 SV=3
98,217,P05756|RS13_YEAST,17.79,212.98,1.827E7,1.9E7,1.578E7,1.65E7,1.456E7,1.474E7,1.377E7,1.397E7,1.29E7,1.334E7,1.00,1.04,0.86,0.90,0.80,0.81,0.75,0.76,0.71,0.73,1.863E7,1.614E7,1.465E7,1.387E7,1.312E7,1.00,0.87,0.79,0.74,0.70,58,9,9,TMT10plex; Deamidation (NQ),17029,40S ribosomal protein S13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS13 PE=1 SV=3
291,454,Q00711|SDHA_YEAST,46.89,212.65,9.563E5,9.484E5,1.293E6,1.25E6,2.325E6,2.41E6,3.773E6,3.817E6,3.69E6,3.719E6,1.00,0.99,1.35,1.31,2.43,2.52,3.95,3.99,3.86,3.89,9.523E5,1.274E6,2.368E6,3.8E6,3.705E6,1.00,1.34,2.49,3.99,3.89,24,10,10,Acrylamide; TMT10plex; Oxidation (M),70229,Succinate dehydrogenase [ubiquinone] flavoprotein subunit  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDH1 PE=1 SV=1
176,350,P38249|EIF3A_YEAST,6.76,212.30,2.498E6,2.59E6,2.294E6,2.224E6,2.42E6,2.401E6,2.415E6,2.557E6,2.385E6,2.429E6,1.00,1.04,0.92,0.89,0.97,0.96,0.97,1.02,0.95,0.97,2.544E6,2.259E6,2.41E6,2.486E6,2.411E6,1.00,0.89,0.95,0.98,0.95,24,20,20,TMT10plex; Deamidation (NQ),110344,Eukaryotic translation initiation factor 3 subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPG1 PE=1 SV=1
238,307,P0CX40|RS8B_YEAST,22.11,212.06,5.377E6,5.056E6,4.462E6,4.255E6,3.533E6,3.541E6,3.362E6,3.348E6,3.269E6,3.211E6,1.00,0.94,0.83,0.79,0.66,0.66,0.63,0.62,0.61,0.60,5.216E6,4.359E6,3.537E6,3.355E6,3.24E6,1.00,0.84,0.68,0.64,0.62,42,7,7,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8B PE=1 SV=1
238,308,P0CX39|RS8A_YEAST,22.11,212.06,5.377E6,5.056E6,4.462E6,4.255E6,3.533E6,3.541E6,3.362E6,3.348E6,3.269E6,3.211E6,1.00,0.94,0.83,0.79,0.66,0.66,0.63,0.62,0.61,0.60,5.216E6,4.359E6,3.537E6,3.355E6,3.24E6,1.00,0.84,0.68,0.64,0.62,42,7,7,Acrylamide; TMT10plex; Deamidation (NQ),22490,40S ribosomal protein S8-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS8A PE=1 SV=1
279,251,P38988|GGC1_YEAST,27.18,211.75,1.399E6,1.412E6,1.411E6,1.461E6,1.656E6,1.79E6,2.054E6,2.025E6,2.072E6,1.96E6,1.00,1.01,1.01,1.04,1.18,1.28,1.47,1.45,1.48,1.40,1.408E6,1.444E6,1.723E6,2.042E6,2.016E6,1.00,1.03,1.22,1.45,1.43,48,13,13,TMT10plex,33215,Mitochondrial GTP/GDP carrier protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GGC1 PE=1 SV=1
251,446,P07280|RS19A_YEAST,31.90,211.59,6.7E6,6.685E6,5.397E6,5.341E6,4.661E6,4.729E6,4.226E6,4.156E6,4.092E6,4.171E6,1.00,1.00,0.81,0.80,0.70,0.71,0.63,0.62,0.61,0.62,6.693E6,5.369E6,4.695E6,4.191E6,4.131E6,1.00,0.80,0.70,0.63,0.62,58,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),15917,40S ribosomal protein S19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19A PE=1 SV=2
251,447,P07281|RS19B_YEAST,31.90,211.59,6.7E6,6.685E6,5.397E6,5.341E6,4.661E6,4.729E6,4.226E6,4.156E6,4.092E6,4.171E6,1.00,1.00,0.81,0.80,0.70,0.71,0.63,0.62,0.61,0.62,6.693E6,5.369E6,4.695E6,4.191E6,4.131E6,1.00,0.80,0.70,0.63,0.62,58,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),15891,40S ribosomal protein S19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19B PE=1 SV=2
288,273,P36013|MAOM_YEAST,0.01,211.03,1.044E6,1.131E6,1.11E6,1.045E6,1.068E6,1.126E6,1.014E6,1.137E6,1.049E6,1.126E6,1.00,1.08,1.06,1.00,1.02,1.08,0.97,1.09,1.01,1.08,1.087E6,1.084E6,1.097E6,1.076E6,1.087E6,1.00,1.00,1.01,0.99,1.00,23,9,9,Acrylamide; TMT10plex,74376,NAD-dependent malic enzyme  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1
212,319,P13188|SYQ_YEAST,15.78,210.12,2.895E6,2.883E6,2.88E6,2.878E6,2.878E6,2.888E6,2.848E6,2.889E6,2.805E6,2.796E6,1.00,1.00,0.99,0.99,0.99,1.00,0.98,1.00,0.97,0.97,2.892E6,2.883E6,2.888E6,2.869E6,2.801E6,1.00,1.00,1.00,0.99,0.97,20,15,15,TMT10plex,93133,Glutamine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN4 PE=1 SV=2
259,213,P15624|SYFB_YEAST,6.55,210.00,2.035E6,2.112E6,2.218E6,2.282E6,2.305E6,2.264E6,2.221E6,2.304E6,2.269E6,2.202E6,1.00,1.04,1.09,1.12,1.13,1.11,1.09,1.13,1.11,1.08,2.073E6,2.25E6,2.285E6,2.262E6,2.235E6,1.00,1.09,1.10,1.09,1.08,21,10,10,Acrylamide; TMT10plex,67365,Phenylalanine--tRNA ligase beta subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS1 PE=1 SV=3
241,257,P28241|IDH2_YEAST,50.35,209.69,2.982E6,2.773E6,3.722E6,3.732E6,5.818E6,5.867E6,7.995E6,7.977E6,8.659E6,8.225E6,1.00,0.93,1.25,1.25,1.95,1.97,2.68,2.67,2.90,2.76,2.878E6,3.727E6,5.842E6,7.986E6,8.442E6,1.00,1.30,2.03,2.78,2.93,24,9,9,TMT10plex,39739,Isocitrate dehydrogenase [NAD] subunit 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH2 PE=1 SV=1
102,168,P26785|RL16B_YEAST,33.20,209.26,5.029E6,5.031E6,4.074E6,4.053E6,3.237E6,3.183E6,2.572E6,2.769E6,2.579E6,2.537E6,1.00,1.00,0.81,0.81,0.64,0.63,0.51,0.55,0.51,0.50,5.03E6,4.064E6,3.21E6,2.671E6,2.558E6,1.00,0.81,0.64,0.53,0.51,26,14,7,TMT10plex,22249,60S ribosomal protein L16-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16B PE=1 SV=3
360,284,P53622|COPA_YEAST,8.44,208.74,8.094E5,8.528E5,8.465E5,8.554E5,8.777E5,9.743E5,1.005E6,9.454E5,9.414E5,9.904E5,1.00,1.05,1.05,1.06,1.08,1.20,1.24,1.17,1.16,1.22,8.311E5,8.509E5,9.26E5,9.75E5,9.659E5,1.00,1.02,1.11,1.17,1.16,11,12,12,TMT10plex,135607,Coatomer subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COP1 PE=1 SV=2
268,314,P33330|SERC_YEAST,26.07,207.97,2.571E6,2.447E6,2.532E6,2.549E6,2.735E6,2.742E6,3.004E6,2.98E6,2.83E6,2.837E6,1.00,0.95,0.98,0.99,1.06,1.07,1.17,1.16,1.10,1.10,2.509E6,2.545E6,2.738E6,2.992E6,2.834E6,1.00,1.01,1.09,1.19,1.13,29,9,9,TMT10plex,43416,Phosphoserine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER1 PE=1 SV=1
328,934,P32419|MDHP_YEAST,49.36,207.45,7.878E5,8.034E5,9.737E5,9.731E5,1.322E6,1.304E6,1.771E6,1.66E6,1.755E6,1.752E6,1.00,1.02,1.24,1.24,1.68,1.66,2.25,2.11,2.23,2.22,7.956E5,9.734E5,1.313E6,1.716E6,1.754E6,1.00,1.22,1.65,2.16,2.20,33,10,10,TMT10plex; Deamidation (NQ),37186,Malate dehydrogenase  peroxisomal OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH3 PE=1 SV=3
305,470,Q05016|YM71_YEAST,14.37,207.33,1.595E6,1.639E6,1.609E6,1.674E6,1.752E6,1.808E6,1.895E6,1.987E6,1.943E6,2.009E6,1.00,1.03,1.01,1.05,1.10,1.13,1.19,1.25,1.22,1.26,1.622E6,1.641E6,1.78E6,1.941E6,1.976E6,1.00,1.01,1.10,1.20,1.22,35,8,8,Acrylamide; TMT10plex,29158,NADP-dependent 3-hydroxy acid dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR226C PE=1 SV=1
201,271,P26321|RL5_YEAST,15.51,206.89,6.325E6,6.524E6,7.202E6,7.538E6,7.139E6,7.019E6,6.219E6,6.304E6,6.495E6,6.628E6,1.00,1.03,1.14,1.19,1.13,1.11,0.98,1.00,1.03,1.05,6.425E6,7.373E6,7.079E6,6.264E6,6.565E6,1.00,1.15,1.10,0.98,1.02,47,11,11,Acrylamide; TMT10plex,33715,60S ribosomal protein L5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL5 PE=1 SV=4
137,334,P0C2H6|RL27A_YEAST,22.19,206.63,1.613E7,1.641E7,1.62E7,1.552E7,1.392E7,1.432E7,1.281E7,1.23E7,1.261E7,1.254E7,1.00,1.02,1.00,0.96,0.86,0.89,0.79,0.76,0.78,0.78,1.627E7,1.586E7,1.412E7,1.255E7,1.258E7,1.00,0.97,0.87,0.77,0.77,53,8,8,TMT10plex; Deamidation (NQ),15531,60S ribosomal protein L27-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL27A PE=1 SV=1
137,335,P0C2H7|RL27B_YEAST,22.19,206.63,1.613E7,1.641E7,1.62E7,1.552E7,1.392E7,1.432E7,1.281E7,1.23E7,1.261E7,1.254E7,1.00,1.02,1.00,0.96,0.86,0.89,0.79,0.76,0.78,0.78,1.627E7,1.586E7,1.412E7,1.255E7,1.258E7,1.00,0.97,0.87,0.77,0.77,53,8,8,TMT10plex; Deamidation (NQ),15505,60S ribosomal protein L27-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL27B PE=1 SV=1
336,612,P31412|VATC_YEAST,22.56,206.61,6.959E5,6.857E5,7.9E5,8.584E5,8.932E5,8.901E5,9.569E5,9.849E5,9.656E5,1.001E6,1.00,0.99,1.14,1.23,1.28,1.28,1.38,1.42,1.39,1.44,6.908E5,8.242E5,8.917E5,9.709E5,9.83E5,1.00,1.19,1.29,1.41,1.42,35,10,10,TMT10plex; Oxidation (M),44189,V-type proton ATPase subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA5 PE=1 SV=4
233,577,P22133|MDHC_YEAST,36.22,206.27,9.374E5,1.001E6,1.111E6,1.06E6,3.039E6,3.024E6,4.533E6,4.613E6,4.623E6,4.586E6,1.00,1.07,1.19,1.13,3.24,3.23,4.84,4.92,4.93,4.89,9.751E5,1.089E6,3.036E6,4.573E6,4.605E6,1.00,1.12,3.11,4.69,4.72,37,10,10,Acrylamide; TMT10plex; Oxidation (M),40731,Malate dehydrogenase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH2 PE=1 SV=2
266,660,P00175|CYB2_YEAST,25.55,206.22,8.188E5,8.328E5,1.131E6,1.138E6,1.344E6,1.281E6,1.626E6,1.703E6,1.788E6,1.712E6,1.00,1.02,1.38,1.39,1.64,1.56,1.99,2.08,2.18,2.09,8.284E5,1.139E6,1.317E6,1.665E6,1.752E6,1.00,1.38,1.59,2.01,2.12,29,12,12,Acrylamide; TMT10plex; Deamidation (NQ),65540,Cytochrome b2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYB2 PE=1 SV=1
210,267,Q04728|ARGJ_YEAST,13.06,205.97,2.498E6,2.454E6,2.274E6,2.4E6,2.73E6,2.715E6,2.604E6,2.75E6,2.576E6,2.685E6,1.00,0.98,0.91,0.96,1.09,1.09,1.04,1.10,1.03,1.07,2.476E6,2.337E6,2.723E6,2.677E6,2.63E6,1.00,0.94,1.10,1.08,1.06,37,14,14,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),47849,Arginine biosynthesis bifunctional protein ArgJ  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG7 PE=1 SV=1
110,318,P32905|RSSA1_YEAST,15.92,205.67,9.015E6,9.321E6,8.047E6,8.53E6,7.921E6,7.619E6,7.303E6,7.123E6,6.759E6,7.075E6,1.00,1.03,0.89,0.95,0.88,0.85,0.81,0.79,0.75,0.78,9.168E6,8.289E6,7.774E6,7.218E6,6.922E6,1.00,0.90,0.85,0.79,0.76,48,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),28024,40S ribosomal protein S0-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0A PE=1 SV=3
110,295,P46654|RSSA2_YEAST,15.92,205.67,9.015E6,9.321E6,8.047E6,8.53E6,7.921E6,7.619E6,7.303E6,7.123E6,6.759E6,7.075E6,1.00,1.03,0.89,0.95,0.88,0.85,0.81,0.79,0.75,0.78,9.168E6,8.289E6,7.774E6,7.218E6,6.922E6,1.00,0.90,0.85,0.79,0.76,48,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),27962,40S ribosomal protein S0-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0B PE=1 SV=2
