Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
126,295,P46654|RSSA2_YEAST,11.34,211.04,7.436E6,7.841E6,7.685E6,8.514E6,6.823E6,6.891E6,6.985E6,6.71E6,5.914E6,5.665E6,1.00,1.05,1.03,1.14,0.92,0.93,0.94,0.90,0.80,0.76,7.638E6,8.099E6,6.857E6,6.848E6,5.789E6,1.00,1.06,0.90,0.90,0.76,48,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),27962,40S ribosomal protein S0-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0B PE=1 SV=2
126,318,P32905|RSSA1_YEAST,11.34,211.04,7.436E6,7.841E6,7.685E6,8.514E6,6.823E6,6.891E6,6.985E6,6.71E6,5.914E6,5.665E6,1.00,1.05,1.03,1.14,0.92,0.93,0.94,0.90,0.80,0.76,7.638E6,8.099E6,6.857E6,6.848E6,5.789E6,1.00,1.06,0.90,0.90,0.76,48,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),28024,40S ribosomal protein S0-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0A PE=1 SV=3
188,350,P38249|EIF3A_YEAST,36.40,210.76,1.62E6,1.565E6,1.628E6,1.627E6,1.545E6,1.546E6,1.627E6,1.656E6,1.691E6,1.804E6,1.00,0.97,1.00,1.00,0.95,0.95,1.00,1.02,1.04,1.11,1.593E6,1.627E6,1.548E6,1.641E6,1.747E6,1.00,1.02,0.97,1.03,1.10,19,17,17,TMT10plex,110344,Eukaryotic translation initiation factor 3 subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPG1 PE=1 SV=1
227,291,P38934|BFR1_YEAST,15.24,210.12,2.072E6,2.039E6,1.839E6,1.892E6,1.929E6,1.983E6,2.17E6,2.202E6,1.945E6,1.995E6,1.00,0.98,0.89,0.91,0.93,0.96,1.05,1.06,0.94,0.96,2.055E6,1.868E6,1.956E6,2.191E6,1.97E6,1.00,0.91,0.95,1.07,0.96,33,14,14,TMT10plex,54639,Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1
186,386,P49089|ASNS1_YEAST,19.48,209.93,1.464E6,1.458E6,1.543E6,1.472E6,1.461E6,1.481E6,1.354E6,1.261E6,1.529E6,1.53E6,1.00,1.00,1.05,1.01,1.00,1.01,0.93,0.86,1.04,1.05,1.461E6,1.508E6,1.471E6,1.308E6,1.529E6,1.00,1.03,1.01,0.89,1.05,23,16,11,TMT10plex; Oxidation (M),64470,Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2
338,323,P15703|BGL2_YEAST,25.62,209.85,1.993E6,1.975E6,1.539E6,1.555E6,1.706E6,1.644E6,1.856E6,1.676E6,1.465E6,1.523E6,1.00,0.99,0.77,0.78,0.86,0.82,0.93,0.84,0.74,0.76,1.984E6,1.547E6,1.675E6,1.766E6,1.494E6,1.00,0.78,0.84,0.89,0.75,20,6,6,TMT10plex,34119,Glucan 1 3-beta-glucosidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BGL2 PE=1 SV=1
317,399,P32074|COPG_YEAST,12.47,208.69,6.538E5,6.903E5,7.15E5,7.081E5,7.547E5,8.243E5,7.917E5,6.953E5,9.08E5,9.546E5,1.00,1.06,1.09,1.08,1.15,1.26,1.21,1.06,1.39,1.46,6.721E5,7.115E5,7.895E5,7.494E5,9.342E5,1.00,1.06,1.17,1.12,1.39,20,14,14,TMT10plex,104831,Coatomer subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC21 PE=1 SV=2
225,325,P28834|IDH1_YEAST,31.15,208.40,1.605E6,1.578E6,1.748E6,1.646E6,1.648E6,1.773E6,1.887E6,1.793E6,5.803E6,6.015E6,1.00,0.98,1.09,1.03,1.03,1.10,1.18,1.12,3.61,3.75,1.592E6,1.697E6,1.711E6,1.84E6,5.909E6,1.00,1.07,1.07,1.16,3.71,28,10,10,TMT10plex,39324,Isocitrate dehydrogenase [NAD] subunit 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH1 PE=1 SV=2
214,319,P13188|SYQ_YEAST,31.78,208.07,1.785E6,1.808E6,1.853E6,1.857E6,1.873E6,1.875E6,1.772E6,1.814E6,2.104E6,2.097E6,1.00,1.01,1.04,1.04,1.05,1.05,0.99,1.02,1.18,1.17,1.796E6,1.855E6,1.874E6,1.793E6,2.1E6,1.00,1.03,1.04,1.00,1.17,18,14,14,TMT10plex,93133,Glutamine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN4 PE=1 SV=2
327,612,P31412|VATC_YEAST,11.00,207.81,9.112E5,8.933E5,8.788E5,8.249E5,9.234E5,9.099E5,9.688E5,9.888E5,8.373E5,8.697E5,1.00,0.98,0.96,0.91,1.01,1.00,1.06,1.09,0.92,0.95,9.022E5,8.519E5,9.167E5,9.788E5,8.564E5,1.00,0.94,1.02,1.08,0.95,34,11,11,TMT10plex; Oxidation (M),44189,V-type proton ATPase subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA5 PE=1 SV=4
134,281,P0CX24|RL20B_YEAST,31.01,206.63,7.283E6,6.843E6,7.779E6,7.794E6,7.047E6,7.253E6,6.207E6,6.239E6,6.357E6,6.025E6,1.00,0.94,1.07,1.07,0.97,1.00,0.85,0.86,0.87,0.83,7.063E6,7.786E6,7.15E6,6.223E6,6.191E6,1.00,1.10,1.01,0.88,0.88,58,13,13,TMT10plex; Oxidation (M); Deamidation (NQ),20437,60S ribosomal protein L20-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL20B PE=1 SV=1
134,282,P0CX23|RL20A_YEAST,31.01,206.63,7.283E6,6.843E6,7.779E6,7.794E6,7.047E6,7.253E6,6.207E6,6.239E6,6.357E6,6.025E6,1.00,0.94,1.07,1.07,0.97,1.00,0.85,0.86,0.87,0.83,7.063E6,7.786E6,7.15E6,6.223E6,6.191E6,1.00,1.10,1.01,0.88,0.88,58,13,13,TMT10plex; Oxidation (M); Deamidation (NQ),20437,60S ribosomal protein L20-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL20A PE=1 SV=1
232,446,P07280|RS19A_YEAST,20.70,206.14,4.615E6,4.732E6,3.504E6,3.499E6,3.253E6,3.131E6,3.799E6,3.76E6,2.749E6,2.616E6,1.00,1.03,0.76,0.76,0.70,0.68,0.82,0.81,0.60,0.57,4.674E6,3.502E6,3.192E6,3.78E6,2.683E6,1.00,0.75,0.68,0.81,0.57,40,7,7,TMT10plex; Deamidation (NQ),15917,40S ribosomal protein S19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19A PE=1 SV=2
232,447,P07281|RS19B_YEAST,20.70,206.14,4.615E6,4.732E6,3.504E6,3.499E6,3.253E6,3.131E6,3.799E6,3.76E6,2.749E6,2.616E6,1.00,1.03,0.76,0.76,0.70,0.68,0.82,0.81,0.60,0.57,4.674E6,3.502E6,3.192E6,3.78E6,2.683E6,1.00,0.75,0.68,0.81,0.57,40,7,7,TMT10plex; Deamidation (NQ),15891,40S ribosomal protein S19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19B PE=1 SV=2
262,483,P02557|TBB_YEAST,25.38,205.92,9.817E5,9.558E5,1.098E6,1.05E6,1.062E6,1.138E6,1.029E6,1.075E6,1.646E6,1.611E6,1.00,0.97,1.12,1.07,1.08,1.16,1.05,1.10,1.68,1.64,9.765E5,1.074E6,1.105E6,1.052E6,1.639E6,1.00,1.10,1.13,1.08,1.68,28,11,11,TMT10plex; Oxidation (M); Deamidation (NQ),50923,Tubulin beta chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB2 PE=1 SV=2
344,254,P32614|FRDS_YEAST,16.32,204.21,7.614E5,7.381E5,8.193E5,7.839E5,9.021E5,9.124E5,8.477E5,8.594E5,7.72E5,8.011E5,1.00,0.97,1.08,1.03,1.18,1.20,1.11,1.13,1.01,1.05,7.498E5,8.016E5,9.072E5,8.535E5,7.865E5,1.00,1.07,1.21,1.14,1.05,20,9,9,TMT10plex,50844,Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1
164,278,P29311|BMH1_YEAST,27.47,203.88,3.009E5,2.909E5,1.485E5,1.48E5,2.227E5,2.335E5,2.927E5,3.015E5,7.874E4,6.195E4,1.00,0.97,0.49,0.49,0.74,0.78,0.97,1.00,0.26,0.21,2.959E5,1.514E5,2.281E5,2.971E5,7.405E4,1.00,0.51,0.77,1.00,0.25,10,13,3,TMT10plex,30091,Protein BMH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMH1 PE=1 SV=4
281,364,P12385|ERF1_YEAST,6.86,203.69,1.453E6,1.416E6,1.334E6,1.43E6,1.336E6,1.302E6,1.287E6,1.371E6,1.439E6,1.389E6,1.00,0.97,0.92,0.98,0.92,0.90,0.89,0.94,0.99,0.96,1.434E6,1.382E6,1.319E6,1.329E6,1.414E6,1.00,0.96,0.92,0.93,0.99,30,11,11,TMT10plex; Oxidation (M),49006,Eukaryotic peptide chain release factor subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP45 PE=1 SV=2
242,299,P54839|HMCS_YEAST,24.57,203.55,1.756E6,1.679E6,1.84E6,1.774E6,1.966E6,1.938E6,2.031E6,2.03E6,2.82E6,2.862E6,1.00,0.96,1.05,1.01,1.12,1.10,1.16,1.16,1.61,1.63,1.717E6,1.807E6,1.952E6,2.031E6,2.841E6,1.00,1.05,1.14,1.18,1.65,33,12,12,Acrylamide; TMT10plex; Oxidation (M),55014,Hydroxymethylglutaryl-CoA synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG13 PE=1 SV=1
290,423,P38879|NACA_YEAST,29.87,203.26,3.462E6,3.463E6,2.859E6,2.845E6,2.559E6,2.356E6,2.712E6,2.642E6,1.918E6,1.996E6,1.00,1.00,0.83,0.82,0.74,0.68,0.78,0.76,0.55,0.58,3.466E6,2.855E6,2.458E6,2.677E6,1.957E6,1.00,0.82,0.71,0.77,0.56,47,7,7,TMT10plex; Oxidation (M); Deamidation (NQ),18709,Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3
396,574,Q00764|TPS1_YEAST,38.17,203.17,5.678E5,5.632E5,5.071E5,5.648E5,9.343E5,9.355E5,9.705E5,9.719E5,9.45E5,9.27E5,1.00,0.99,0.89,0.99,1.65,1.65,1.71,1.71,1.66,1.63,5.655E5,5.359E5,9.349E5,9.712E5,9.36E5,1.00,0.95,1.65,1.72,1.66,26,9,9,TMT10plex; Oxidation (M),56148,Alpha alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPS1 PE=1 SV=2
392,393,P32473|ODPB_YEAST,14.89,203.09,8.9E5,8.652E5,8.409E5,8.483E5,8.178E5,8.907E5,9.154E5,9.733E5,1.203E6,1.272E6,1.00,0.97,0.94,0.95,0.92,1.00,1.03,1.09,1.35,1.43,8.776E5,8.446E5,8.543E5,9.443E5,1.238E6,1.00,0.96,0.97,1.08,1.41,34,9,9,TMT10plex,40054,Pyruvate dehydrogenase E1 component subunit beta  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDB1 PE=1 SV=2
441,518,P32599|FIMB_YEAST,24.23,203.05,5.643E5,5.39E5,6.126E5,6.015E5,6.469E5,6.635E5,6.109E5,6.116E5,6.981E5,7.024E5,1.00,0.96,1.09,1.07,1.15,1.18,1.08,1.08,1.24,1.24,5.516E5,6.07E5,6.552E5,6.112E5,7.003E5,1.00,1.10,1.19,1.11,1.27,12,8,8,TMT10plex,71773,Fimbrin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC6 PE=1 SV=1
313,603,P06738|PHSG_YEAST,31.75,202.87,4.117E5,4.023E5,4.469E5,4.131E5,9.182E5,9.536E5,9.37E5,9.585E5,8.009E5,7.779E5,1.00,0.98,1.09,1.00,2.23,2.32,2.28,2.33,1.95,1.89,4.07E5,4.3E5,9.359E5,9.477E5,7.894E5,1.00,1.06,2.30,2.33,1.94,18,13,13,TMT10plex; Deamidation (NQ),103275,Glycogen phosphorylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPH1 PE=1 SV=4
211,290,P07246|ADH3_YEAST,17.24,202.48,2.075E6,2.119E6,2.08E6,2.062E6,1.969E6,2.104E6,2.263E6,2.295E6,2.741E6,2.886E6,1.00,1.02,1.00,0.99,0.95,1.01,1.09,1.11,1.32,1.39,2.097E6,2.071E6,2.036E6,2.279E6,2.813E6,1.00,0.99,0.97,1.09,1.34,28,10,8,TMT10plex; Oxidation (M),40370,Alcohol dehydrogenase 3  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH3 PE=1 SV=2
285,303,P06634|DED1_YEAST,27.37,202.39,1.181E6,1.14E6,1.019E6,9.939E5,8.927E5,8.719E5,1.011E6,1.002E6,7.927E5,7.912E5,1.00,0.97,0.86,0.84,0.76,0.74,0.86,0.85,0.67,0.67,1.161E6,1.006E6,8.872E5,1.009E6,8.021E5,1.00,0.87,0.76,0.87,0.69,28,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),65553,ATP-dependent RNA helicase DED1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DED1 PE=1 SV=2
218,396,P0C2H8|RL31A_YEAST,18.41,202.23,4.302E6,4.434E6,4.186E6,4.299E6,3.582E6,3.535E6,4.023E6,3.839E6,3.425E6,3.511E6,1.00,1.03,0.97,1.00,0.83,0.82,0.94,0.89,0.80,0.82,4.368E6,4.243E6,3.559E6,3.931E6,3.471E6,1.00,0.97,0.81,0.90,0.79,54,9,9,TMT10plex; Deamidation (NQ),12953,60S ribosomal protein L31-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL31A PE=1 SV=1
218,372,P0C2H9|RL31B_YEAST,18.41,202.23,4.302E6,4.434E6,4.186E6,4.299E6,3.582E6,3.535E6,4.023E6,3.839E6,3.425E6,3.511E6,1.00,1.03,0.97,1.00,0.83,0.82,0.94,0.89,0.80,0.82,4.368E6,4.243E6,3.559E6,3.931E6,3.471E6,1.00,0.97,0.81,0.90,0.79,54,9,9,TMT10plex; Deamidation (NQ),12967,60S ribosomal protein L31-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL31B PE=1 SV=1
246,247,P06103|EIF3B_YEAST,16.64,202.13,1.92E6,1.949E6,2.022E6,2.068E6,1.964E6,1.931E6,1.804E6,1.798E6,2.152E6,2.042E6,1.00,1.01,1.05,1.08,1.02,1.01,0.94,0.94,1.12,1.06,1.935E6,2.045E6,1.947E6,1.801E6,2.097E6,1.00,1.06,1.01,0.93,1.08,17,14,14,Acrylamide; TMT10plex,88130,Eukaryotic translation initiation factor 3 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRT1 PE=1 SV=1
221,392,P38701|RS20_YEAST,20.76,201.72,4.18E6,3.878E6,3.512E6,3.476E6,3.146E6,3.223E6,3.884E6,3.885E6,2.287E6,2.133E6,1.00,0.93,0.84,0.83,0.75,0.77,0.93,0.93,0.55,0.51,4.029E6,3.494E6,3.184E6,3.884E6,2.21E6,1.00,0.87,0.79,0.96,0.55,49,8,8,TMT10plex; Oxidation (M),13907,40S ribosomal protein S20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS20 PE=1 SV=3
235,425,P33892|GCN1_YEAST,13.72,201.64,1.176E6,1.121E6,1.336E6,1.233E6,1.309E6,1.345E6,1.167E6,1.189E6,1.407E6,1.469E6,1.00,0.95,1.14,1.05,1.11,1.14,0.99,1.01,1.20,1.25,1.153E6,1.289E6,1.331E6,1.184E6,1.438E6,1.00,1.12,1.15,1.03,1.25,8,18,18,TMT10plex; Deamidation (NQ),296697,eIF-2-alpha kinase activator GCN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN1 PE=1 SV=1
378,358,P38764|RPN1_YEAST,17.91,201.50,6.58E5,5.849E5,6.644E5,6.505E5,6.659E5,6.534E5,6.519E5,6.34E5,7.507E5,7.519E5,1.00,0.89,1.01,0.99,1.01,0.99,0.99,0.96,1.14,1.14,6.215E5,6.575E5,6.596E5,6.429E5,7.513E5,1.00,1.06,1.06,1.03,1.21,16,12,12,Acrylamide; TMT10plex,109492,26S proteasome regulatory subunit RPN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN1 PE=1 SV=3
355,369,P32449|AROG_YEAST,23.99,201.44,9.063E5,8.782E5,9.196E5,9.26E5,8.25E5,8.35E5,8.806E5,8.543E5,1.006E6,1.008E6,1.00,0.97,1.01,1.02,0.91,0.92,0.97,0.94,1.11,1.11,8.923E5,9.228E5,8.3E5,8.674E5,1.007E6,1.00,1.03,0.93,0.97,1.13,20,7,6,Acrylamide; TMT10plex,39749,Phospho-2-dehydro-3-deoxyheptonate aldolase  tyrosine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO4 PE=1 SV=2
286,444,Q04013|YHM2_YEAST,27.60,201.11,1.074E6,1.044E6,1.152E6,1.074E6,1.014E6,1.058E6,9.947E5,1.021E6,1.792E6,1.786E6,1.00,0.97,1.07,1.00,0.94,0.99,0.93,0.95,1.67,1.66,1.059E6,1.119E6,1.036E6,1.008E6,1.789E6,1.00,1.06,0.98,0.95,1.69,32,7,7,Acrylamide; TMT10plex; Deamidation (NQ),34185,Citrate/oxoglutarate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHM2 PE=1 SV=1
195,641,P0CX42|RL23B_YEAST,30.92,200.84,4.57E6,4.568E6,5.053E6,4.792E6,4.91E6,4.609E6,4.569E6,4.589E6,4.222E6,4.214E6,1.00,1.00,1.11,1.05,1.07,1.01,1.00,1.00,0.92,0.92,4.569E6,4.922E6,4.759E6,4.579E6,4.218E6,1.00,1.08,1.04,1.00,0.92,52,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14473,60S ribosomal protein L23-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL23B PE=1 SV=1
195,642,P0CX41|RL23A_YEAST,30.92,200.84,4.57E6,4.568E6,5.053E6,4.792E6,4.91E6,4.609E6,4.569E6,4.589E6,4.222E6,4.214E6,1.00,1.00,1.11,1.05,1.07,1.01,1.00,1.00,0.92,0.92,4.569E6,4.922E6,4.759E6,4.579E6,4.218E6,1.00,1.08,1.04,1.00,0.92,52,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14473,60S ribosomal protein L23-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL23A PE=1 SV=1
272,415,P07284|SYSC_YEAST,23.58,200.83,1.34E6,1.252E6,1.398E6,1.378E6,1.318E6,1.294E6,1.355E6,1.425E6,1.672E6,1.663E6,1.00,0.93,1.04,1.03,0.98,0.97,1.01,1.06,1.25,1.24,1.296E6,1.388E6,1.306E6,1.39E6,1.667E6,1.00,1.07,1.01,1.07,1.29,26,11,11,TMT10plex; Oxidation (M),53310,Serine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SES1 PE=1 SV=2
152,298,P32471|EF1B_YEAST,25.14,200.83,9.876E6,9.871E6,7.104E6,7.879E6,6.756E6,6.638E6,6.34E6,6.707E6,6.456E6,6.718E6,1.00,1.00,0.72,0.80,0.68,0.67,0.64,0.68,0.65,0.68,9.873E6,7.492E6,6.697E6,6.523E6,6.587E6,1.00,0.76,0.68,0.66,0.67,53,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),22627,Elongation factor 1-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFB1 PE=1 SV=4
138,168,P26785|RL16B_YEAST,21.94,200.58,3.528E6,3.597E6,2.923E6,2.888E6,2.791E6,2.742E6,3.087E6,3.144E6,1.99E6,1.817E6,1.00,1.02,0.83,0.82,0.79,0.78,0.87,0.89,0.56,0.51,3.563E6,2.906E6,2.766E6,3.115E6,1.903E6,1.00,0.82,0.78,0.87,0.53,26,13,7,TMT10plex,22249,60S ribosomal protein L16-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16B PE=1 SV=3
310,485,P18238|ADT3_YEAST,16.93,200.57,2.785E5,2.738E5,3.483E5,3.314E5,3.212E5,3.238E5,2.891E5,3.071E5,2.969E5,3.648E5,1.00,0.98,1.25,1.19,1.15,1.16,1.04,1.10,1.07,1.31,2.762E5,3.399E5,3.225E5,2.981E5,3.309E5,1.00,1.23,1.17,1.08,1.20,24,11,5,TMT10plex; Deamidation (NQ),33313,ADP ATP carrier protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAC3 PE=1 SV=1
326,486,P40047|ALDH5_YEAST,21.96,200.41,9.957E5,9.782E5,9.857E5,9.67E5,9.553E5,9.743E5,1.02E6,1.026E6,8.736E5,8.828E5,1.00,0.98,0.99,0.97,0.96,0.98,1.02,1.03,0.88,0.89,9.87E5,9.764E5,9.648E5,1.023E6,8.818E5,1.00,0.99,0.98,1.04,0.89,26,10,9,Acrylamide; TMT10plex,56693,Aldehyde dehydrogenase 5  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALD5 PE=1 SV=4
284,408,P15646|FBRL_YEAST,19.60,200.34,1.239E6,1.265E6,1.25E6,1.237E6,1.11E6,1.129E6,1.032E6,1.009E6,1.102E6,1.133E6,1.00,1.02,1.01,1.00,0.90,0.91,0.83,0.81,0.89,0.91,1.252E6,1.244E6,1.12E6,1.02E6,1.117E6,1.00,0.99,0.89,0.81,0.89,25,8,8,Acrylamide; TMT10plex; Oxidation (M),34465,rRNA 2'-O-methyltransferase fibrillarin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP1 PE=1 SV=1
169,395,P04456|RL25_YEAST,32.85,199.35,3.85E6,3.753E6,3.315E6,3.241E6,2.905E6,2.909E6,3.306E6,3.314E6,2.216E6,2.132E6,1.00,0.97,0.86,0.84,0.75,0.76,0.86,0.86,0.58,0.55,3.802E6,3.278E6,2.907E6,3.31E6,2.174E6,1.00,0.86,0.76,0.87,0.57,54,8,8,TMT10plex; Oxidation (M); Deamidation (NQ),15758,60S ribosomal protein L25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL25 PE=1 SV=4
308,246,P08679|CISY2_YEAST,31.39,199.27,6.532E5,6.202E5,6.285E5,5.895E5,4.696E5,5.195E5,4.591E5,4.887E5,2.139E6,2.093E6,1.00,0.95,0.96,0.90,0.72,0.80,0.70,0.75,3.27,3.20,6.367E5,6.09E5,4.946E5,4.811E5,2.116E6,1.00,0.96,0.78,0.76,3.32,29,12,11,TMT10plex; Deamidation (NQ),51413,Citrate synthase  peroxisomal OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT2 PE=1 SV=1
306,257,P28241|IDH2_YEAST,41.87,199.24,9.218E5,8.897E5,9.638E5,9.801E5,1.109E6,1.124E6,1.25E6,1.211E6,4.061E6,4.123E6,1.00,0.97,1.05,1.06,1.20,1.22,1.36,1.31,4.41,4.47,9.057E5,9.719E5,1.117E6,1.231E6,4.092E6,1.00,1.07,1.23,1.36,4.52,29,8,8,TMT10plex,39739,Isocitrate dehydrogenase [NAD] subunit 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDH2 PE=1 SV=1
95,265,P05755|RS9B_YEAST,22.38,199.19,1.343E7,1.354E7,1.352E7,1.388E7,1.155E7,1.172E7,1.167E7,1.138E7,8.621E6,8.217E6,1.00,1.01,1.01,1.03,0.86,0.87,0.87,0.85,0.64,0.61,1.349E7,1.37E7,1.163E7,1.152E7,8.419E6,1.00,1.02,0.86,0.85,0.62,40,12,12,TMT10plex; Oxidation (M); Deamidation (NQ),22299,40S ribosomal protein S9-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9B PE=1 SV=4
95,266,O13516|RS9A_YEAST,22.38,199.19,1.343E7,1.354E7,1.352E7,1.388E7,1.155E7,1.172E7,1.167E7,1.138E7,8.621E6,8.217E6,1.00,1.01,1.01,1.03,0.86,0.87,0.87,0.85,0.64,0.61,1.349E7,1.37E7,1.163E7,1.152E7,8.419E6,1.00,1.02,0.86,0.85,0.62,40,12,12,TMT10plex; Oxidation (M); Deamidation (NQ),22443,40S ribosomal protein S9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9A PE=1 SV=3
449,512,P15454|KGUA_YEAST,32.84,199.02,5.199E5,5.128E5,5.306E5,4.892E5,4.68E5,4.662E5,4.877E5,4.79E5,6.069E5,6.103E5,1.00,0.99,1.02,0.94,0.90,0.90,0.94,0.92,1.17,1.17,5.164E5,5.099E5,4.671E5,4.833E5,6.086E5,1.00,0.99,0.90,0.94,1.18,43,7,7,TMT10plex,20637,Guanylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUK1 PE=1 SV=2
