Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
65,170,P48570|HOSC_YEAST,19.70,268.11,4.679E5,4.766E5,4.497E5,4.768E5,3.603E5,4.184E5,3.762E5,3.794E5,3.321E5,3.609E5,1.00,1.02,0.96,1.02,0.77,0.89,0.80,0.81,0.71,0.77,4.722E5,4.632E5,3.894E5,3.778E5,3.465E5,1.00,0.98,0.82,0.80,0.73,19,20,5,TMT10plex; Oxidation (M); Deamidation (NQ),47099,Homocitrate synthase  cytosolic isozyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS20 PE=1 SV=1
215,157,Q03195|RLI1_YEAST,5.01,268.07,1.798E6,1.722E6,1.682E6,1.778E6,1.633E6,1.619E6,1.594E6,1.652E6,1.645E6,1.601E6,1.00,0.96,0.94,0.99,0.91,0.90,0.89,0.92,0.92,0.89,1.76E6,1.73E6,1.626E6,1.623E6,1.623E6,1.00,0.98,0.92,0.92,0.92,25,18,18,TMT10plex; Deamidation (NQ),68340,Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1
236,179,P07256|QCR1_YEAST,46.45,267.63,1.005E6,9.857E5,1.012E6,1.008E6,1.099E6,1.221E6,1.118E6,1.175E6,6.565E6,6.627E6,1.00,0.98,1.01,1.00,1.09,1.21,1.11,1.17,6.53,6.60,9.953E5,1.01E6,1.16E6,1.146E6,6.596E6,1.00,1.01,1.17,1.15,6.63,35,13,13,TMT10plex,50228,Cytochrome b-c1 complex subunit 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COR1 PE=1 SV=1
163,114,P07806|SYV_YEAST,16.67,267.31,1.731E6,1.718E6,1.83E6,1.739E6,1.741E6,1.722E6,1.798E6,1.827E6,1.901E6,1.927E6,1.00,0.99,1.06,1.00,1.01,0.99,1.04,1.06,1.10,1.11,1.724E6,1.785E6,1.732E6,1.816E6,1.914E6,1.00,1.03,1.00,1.05,1.11,22,20,20,Acrylamide; TMT10plex; Oxidation (M),125770,Valine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAS1 PE=1 SV=2
250,317,P54113|PUR91_YEAST,9.14,267.28,3.376E5,3.275E5,3.607E5,3.289E5,3.516E5,3.666E5,3.296E5,3.403E5,3.672E5,3.775E5,1.00,0.97,1.07,0.97,1.04,1.09,0.98,1.01,1.09,1.12,3.349E5,3.448E5,3.591E5,3.35E5,3.747E5,1.00,1.03,1.07,1.00,1.12,15,11,6,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),65283,Bifunctional purine biosynthesis protein ADE16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE16 PE=1 SV=1
197,344,P22137|CLH_YEAST,19.17,267.19,8.438E5,8.305E5,9.056E5,8.993E5,9.709E5,9.88E5,1.051E6,1.089E6,1.361E6,1.278E6,1.00,0.98,1.07,1.07,1.15,1.17,1.25,1.29,1.61,1.51,8.372E5,9.075E5,9.794E5,1.073E6,1.319E6,1.00,1.08,1.17,1.28,1.58,17,19,19,TMT10plex,187233,Clathrin heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHC1 PE=1 SV=1
177,258,Q05506|SYRC_YEAST,28.02,266.81,2.045E6,2.085E6,2.121E6,2.128E6,2.164E6,2.232E6,2.238E6,2.188E6,2.554E6,2.57E6,1.00,1.02,1.04,1.04,1.06,1.09,1.09,1.07,1.25,1.26,2.068E6,2.124E6,2.198E6,2.213E6,2.562E6,1.00,1.03,1.06,1.07,1.24,29,18,18,TMT10plex; Deamidation (NQ),69525,Arginine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR341C PE=1 SV=1
219,296,P38625|GUAA_YEAST,11.94,265.16,1.355E6,1.352E6,1.282E6,1.257E6,1.204E6,1.235E6,1.22E6,1.281E6,1.312E6,1.377E6,1.00,1.00,0.95,0.93,0.89,0.91,0.90,0.95,0.97,1.02,1.354E6,1.271E6,1.219E6,1.253E6,1.344E6,1.00,0.94,0.90,0.93,0.99,28,15,15,Acrylamide; TMT10plex,58482,GMP synthase [glutamine-hydrolyzing] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUA1 PE=1 SV=4
142,1407,P04173|LEU3_YEAST,14.21,264.66,2.759E6,2.782E6,2.878E6,2.766E6,3.033E6,3.103E6,2.945E6,3.072E6,1.609E6,1.398E6,1.00,1.01,1.04,1.00,1.10,1.12,1.07,1.11,0.58,0.51,2.771E6,2.822E6,3.068E6,3.008E6,1.503E6,1.00,1.02,1.11,1.09,0.54,49,15,15,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),38953,3-isopropylmalate dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU2 PE=1 SV=4
196,425,P33892|GCN1_YEAST,4.29,264.18,1.25E6,1.206E6,1.187E6,1.214E6,1.246E6,1.246E6,1.235E6,1.285E6,1.284E6,1.407E6,1.00,0.96,0.95,0.97,1.00,1.00,0.99,1.03,1.03,1.13,1.233E6,1.2E6,1.252E6,1.263E6,1.346E6,1.00,0.97,1.02,1.02,1.09,9,20,20,TMT10plex,296697,eIF-2-alpha kinase activator GCN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN1 PE=1 SV=1
83,132,Q12122|HOSM_YEAST,5.58,263.41,4.649E5,4.416E5,4.573E5,4.435E5,4.17E5,4.295E5,4.732E5,5.161E5,4.358E5,5.118E5,1.00,0.95,0.98,0.95,0.90,0.92,1.02,1.11,0.94,1.10,4.533E5,4.504E5,4.233E5,4.946E5,4.738E5,1.00,0.99,0.93,1.09,1.05,12,19,4,TMT10plex; Oxidation (M),48594,Homocitrate synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS21 PE=1 SV=1
101,362,P14832|CYPH_YEAST,19.25,262.80,7.536E6,7.829E6,7.55E6,7.726E6,8.048E6,7.764E6,7.784E6,7.873E6,5.776E6,5.942E6,1.00,1.04,1.00,1.03,1.07,1.03,1.03,1.04,0.77,0.79,7.682E6,7.638E6,7.906E6,7.828E6,5.859E6,1.00,0.99,1.03,1.02,0.76,44,10,10,TMT10plex; Oxidation (M); Deamidation (NQ),17391,Peptidyl-prolyl cis-trans isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR1 PE=1 SV=3
262,193,P33734|HIS5_YEAST,19.55,262.26,1.232E6,1.172E6,1.104E6,1.113E6,1.14E6,1.145E6,1.107E6,1.114E6,1.266E6,1.251E6,1.00,0.95,0.90,0.90,0.93,0.93,0.90,0.90,1.03,1.01,1.206E6,1.109E6,1.147E6,1.11E6,1.261E6,1.00,0.92,0.95,0.92,1.05,24,12,12,TMT10plex; Deamidation (NQ),61068,Imidazole glycerol phosphate synthase hisHF OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS7 PE=1 SV=2
140,85,P49723|RIR4_YEAST,33.45,261.96,3.548E6,3.355E6,3.537E6,3.432E6,4.16E6,4.075E6,4.081E6,4.044E6,2.633E6,2.622E6,1.00,0.95,1.00,0.97,1.17,1.15,1.15,1.14,0.74,0.74,3.452E6,3.488E6,4.117E6,4.063E6,2.627E6,1.00,1.01,1.19,1.18,0.76,45,15,15,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),40055,Ribonucleoside-diphosphate reductase small chain 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNR4 PE=1 SV=1
119,113,P52910|ACS2_YEAST,14.49,261.82,1.879E6,1.85E6,1.821E6,1.747E6,1.907E6,1.942E6,1.906E6,1.913E6,2.925E6,3.137E6,1.00,0.98,0.97,0.93,1.01,1.03,1.01,1.02,1.56,1.67,1.864E6,1.784E6,1.925E6,1.909E6,3.035E6,1.00,0.96,1.03,1.02,1.63,39,18,18,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),75492,Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1
232,219,P25087|ERG6_YEAST,17.84,261.46,1.619E6,1.566E6,1.691E6,1.856E6,2.006E6,1.967E6,1.973E6,2.093E6,1.403E6,1.332E6,1.00,0.97,1.04,1.15,1.24,1.22,1.22,1.29,0.87,0.82,1.592E6,1.773E6,1.987E6,2.033E6,1.372E6,1.00,1.11,1.25,1.28,0.86,36,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),43431,Sterol 24-C-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG6 PE=1 SV=4
147,161,P05317|RLA0_YEAST,18.01,260.37,8.754E6,8.559E6,7.481E6,7.52E6,7.078E6,6.956E6,6.898E6,6.765E6,6.168E6,5.816E6,1.00,0.98,0.85,0.86,0.81,0.79,0.79,0.77,0.70,0.66,8.656E6,7.5E6,7.017E6,6.831E6,5.992E6,1.00,0.87,0.81,0.79,0.69,32,11,11,TMT10plex; Oxidation (M),33717,60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2
112,172,P41277|GPP1_YEAST,20.34,258.32,5.66E6,5.678E6,5.917E6,5.602E6,4.679E6,4.862E6,5.355E6,5.321E6,1.267E6,1.033E6,1.00,1.00,1.05,0.99,0.83,0.86,0.95,0.94,0.22,0.18,5.669E6,5.759E6,4.77E6,5.338E6,1.15E6,1.00,1.02,0.84,0.94,0.20,26,13,7,TMT10plex; Deamidation (NQ),27947,Glycerol-1-phosphate phosphohydrolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP1 PE=1 SV=3
93,301,P02406|RL28_YEAST,30.35,257.98,1.186E7,1.17E7,1.206E7,1.156E7,1.057E7,1.04E7,1.083E7,1.095E7,8.168E6,8.085E6,1.00,0.99,1.02,0.97,0.89,0.88,0.91,0.92,0.69,0.68,1.178E7,1.181E7,1.049E7,1.089E7,8.128E6,1.00,1.00,0.89,0.92,0.69,59,10,10,TMT10plex; Deamidation (NQ),16722,60S ribosomal protein L28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL28 PE=1 SV=3
92,234,P60010|ACT_YEAST,16.50,257.95,4.272E6,4.416E6,4.627E6,4.433E6,4.915E6,4.895E6,4.948E6,4.968E6,6.053E6,6.292E6,1.00,1.03,1.08,1.04,1.15,1.15,1.16,1.16,1.42,1.47,4.344E6,4.53E6,4.905E6,4.962E6,6.173E6,1.00,1.04,1.13,1.14,1.42,49,15,15,TMT10plex; Oxidation (M),41690,Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1
152,274,P0CX83|RL19B_YEAST,23.03,257.91,6.756E6,6.859E6,6.854E6,6.924E6,6.045E6,5.784E6,6.163E6,6.428E6,4.77E6,4.646E6,1.00,1.02,1.01,1.02,0.89,0.86,0.91,0.95,0.71,0.69,6.811E6,6.889E6,5.915E6,6.296E6,4.713E6,1.00,1.01,0.87,0.92,0.69,42,12,12,TMT10plex,21704,60S ribosomal protein L19-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19B PE=1 SV=1
152,275,P0CX82|RL19A_YEAST,23.03,257.91,6.756E6,6.859E6,6.854E6,6.924E6,6.045E6,5.784E6,6.163E6,6.428E6,4.77E6,4.646E6,1.00,1.02,1.01,1.02,0.89,0.86,0.91,0.95,0.71,0.69,6.811E6,6.889E6,5.915E6,6.296E6,4.713E6,1.00,1.01,0.87,0.92,0.69,42,12,12,TMT10plex,21704,60S ribosomal protein L19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL19A PE=1 SV=1
86,212,P41805|RL10_YEAST,22.32,257.65,1.746E7,1.767E7,1.897E7,1.94E7,1.569E7,1.59E7,1.617E7,1.582E7,1.292E7,1.331E7,1.00,1.01,1.09,1.11,0.90,0.91,0.93,0.91,0.74,0.76,1.757E7,1.919E7,1.579E7,1.599E7,1.311E7,1.00,1.09,0.90,0.91,0.75,52,15,15,Acrylamide; TMT10plex; Oxidation (M),25361,60S ribosomal protein L10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL10 PE=1 SV=1
143,353,P0CX85|RL35B_YEAST,22.80,255.51,1.11E7,1.084E7,9.854E6,9.815E6,8.383E6,7.997E6,8.358E6,8.17E6,6.291E6,6.101E6,1.00,0.98,0.89,0.88,0.76,0.72,0.75,0.74,0.57,0.55,1.097E7,9.835E6,8.19E6,8.264E6,6.201E6,1.00,0.90,0.75,0.75,0.57,38,10,10,Acrylamide; TMT10plex; Deamidation (NQ),13910,60S ribosomal protein L35-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL35B PE=1 SV=1
143,354,P0CX84|RL35A_YEAST,22.80,255.51,1.11E7,1.084E7,9.854E6,9.815E6,8.383E6,7.997E6,8.358E6,8.17E6,6.291E6,6.101E6,1.00,0.98,0.89,0.88,0.76,0.72,0.75,0.74,0.57,0.55,1.097E7,9.835E6,8.19E6,8.264E6,6.201E6,1.00,0.90,0.75,0.75,0.57,38,10,10,Acrylamide; TMT10plex; Deamidation (NQ),13910,60S ribosomal protein L35-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL35A PE=1 SV=1
216,158,P21954|IDHP_YEAST,40.01,255.14,1.233E6,1.239E6,1.297E6,1.233E6,1.241E6,1.213E6,1.247E6,1.323E6,2.888E6,2.913E6,1.00,1.01,1.05,1.00,1.01,0.98,1.01,1.07,2.34,2.36,1.236E6,1.265E6,1.227E6,1.285E6,2.901E6,1.00,1.02,0.99,1.04,2.35,33,14,11,TMT10plex; Oxidation (M),48190,Isocitrate dehydrogenase [NADP]  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IDP1 PE=1 SV=1
227,373,P26263|PDC6_YEAST,0.80,254.83,2.019E5,1.797E5,1.946E5,1.824E5,1.87E5,1.983E5,1.519E5,1.952E5,1.841E5,1.502E5,1.00,0.89,0.96,0.90,0.93,0.98,0.75,0.97,0.91,0.74,1.955E5,1.922E5,1.97E5,1.816E5,1.728E5,1.00,0.98,1.01,0.93,0.88,13,8,4,TMT10plex; Deamidation (NQ),61581,Pyruvate decarboxylase isozyme 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC6 PE=1 SV=3
162,221,P07702|LYS2_YEAST,0.63,253.97,2.206E6,2.112E6,2.294E6,2.132E6,2.211E6,2.164E6,2.206E6,2.324E6,2.221E6,2.152E6,1.00,0.96,1.04,0.97,1.00,0.98,1.00,1.05,1.01,0.98,2.159E6,2.213E6,2.192E6,2.269E6,2.19E6,1.00,1.03,1.02,1.05,1.01,19,22,22,Acrylamide; TMT10plex; Deamidation (NQ),155345,L-2-aminoadipate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS2 PE=1 SV=2
194,93,P13663|DHAS_YEAST,8.90,253.75,1.725E6,1.682E6,1.714E6,1.648E6,1.825E6,1.66E6,1.617E6,1.656E6,1.885E6,1.825E6,1.00,0.98,0.99,0.95,1.06,0.96,0.94,0.96,1.09,1.06,1.704E6,1.681E6,1.746E6,1.64E6,1.855E6,1.00,0.99,1.02,0.96,1.09,41,14,14,Acrylamide; TMT10plex,39544,Aspartate-semialdehyde dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOM2 PE=1 SV=1
184,121,P07264|LEUC_YEAST,8.97,253.32,2.62E6,2.521E6,2.739E6,2.661E6,2.725E6,2.913E6,2.844E6,2.773E6,3.002E6,3.145E6,1.00,0.96,1.05,1.02,1.04,1.11,1.09,1.06,1.15,1.20,2.57E6,2.7E6,2.819E6,2.809E6,3.074E6,1.00,1.05,1.10,1.09,1.20,25,18,18,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),85794,3-isopropylmalate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU1 PE=1 SV=3
170,231,P04802|SYDC_YEAST,20.92,253.20,1.971E6,1.979E6,2.009E6,2.029E6,2.133E6,2.147E6,2.066E6,2.17E6,2.636E6,2.511E6,1.00,1.00,1.02,1.03,1.08,1.09,1.05,1.10,1.34,1.27,1.975E6,2.019E6,2.14E6,2.118E6,2.573E6,1.00,1.02,1.08,1.07,1.30,26,14,14,Acrylamide; TMT10plex; Oxidation (M),63516,Aspartate--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3
284,302,P32497|EIF3C_YEAST,7.48,253.18,1.41E6,1.481E6,1.46E6,1.507E6,1.478E6,1.451E6,1.47E6,1.531E6,1.584E6,1.552E6,1.00,1.05,1.04,1.07,1.05,1.03,1.04,1.09,1.12,1.10,1.446E6,1.484E6,1.464E6,1.5E6,1.568E6,1.00,1.03,1.01,1.04,1.08,19,15,15,TMT10plex; Deamidation (NQ),93204,Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2
195,276,P38754|RL14B_YEAST,14.34,253.18,7.051E6,6.682E6,8.13E6,8.302E6,7.294E6,7.244E6,7.665E6,7.366E6,6.587E6,6.789E6,1.00,0.95,1.15,1.18,1.03,1.03,1.09,1.04,0.93,0.96,6.868E6,8.216E6,7.269E6,7.516E6,6.688E6,1.00,1.20,1.06,1.09,0.97,57,10,10,Acrylamide; TMT10plex; Oxidation (M),15153,60S ribosomal protein L14-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL14B PE=1 SV=1
182,252,P0CX54|RL12B_YEAST,33.05,253.09,5.143E6,5.307E6,4.39E6,4.435E6,4.195E6,4.096E6,3.671E6,3.774E6,2.658E6,2.626E6,1.00,1.03,0.85,0.86,0.82,0.80,0.71,0.73,0.52,0.51,5.225E6,4.412E6,4.145E6,3.722E6,2.646E6,1.00,0.84,0.79,0.71,0.51,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12B PE=1 SV=1
182,253,P0CX53|RL12A_YEAST,33.05,253.09,5.143E6,5.307E6,4.39E6,4.435E6,4.195E6,4.096E6,3.671E6,3.774E6,2.658E6,2.626E6,1.00,1.03,0.85,0.86,0.82,0.80,0.71,0.73,0.52,0.51,5.225E6,4.412E6,4.145E6,3.722E6,2.646E6,1.00,0.84,0.79,0.71,0.51,64,9,9,Acrylamide; TMT10plex,17823,60S ribosomal protein L12-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL12A PE=1 SV=1
199,309,P15303|SEC23_YEAST,22.84,252.13,9.852E5,1.037E6,1.157E6,1.098E6,1.224E6,1.217E6,1.207E6,1.323E6,1.471E6,1.455E6,1.00,1.05,1.17,1.11,1.24,1.24,1.23,1.34,1.49,1.48,1.014E6,1.127E6,1.221E6,1.265E6,1.466E6,1.00,1.11,1.20,1.25,1.45,25,13,13,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),85385,Protein transport protein SEC23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC23 PE=1 SV=1
114,235,Q02326|RL6A_YEAST,11.92,252.00,1.687E6,1.824E6,1.863E6,1.786E6,1.521E6,1.56E6,1.577E6,1.577E6,1.366E6,1.309E6,1.00,1.08,1.10,1.06,0.90,0.92,0.93,0.94,0.81,0.78,1.755E6,1.824E6,1.54E6,1.577E6,1.337E6,1.00,1.04,0.88,0.90,0.76,22,14,5,TMT10plex,19961,60S ribosomal protein L6-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6A PE=1 SV=2
78,197,P05739|RL6B_YEAST,23.11,251.89,1.078E6,1.09E6,1.017E6,1.013E6,9.803E5,9.431E5,9.175E5,9.102E5,8.353E5,7.966E5,1.00,1.01,0.94,0.94,0.91,0.87,0.85,0.84,0.77,0.74,1.084E6,1.015E6,9.617E5,9.139E5,8.252E5,1.00,0.94,0.89,0.84,0.76,31,16,7,TMT10plex; Deamidation (NQ),19986,60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4
207,303,P06634|DED1_YEAST,28.43,251.43,1.267E6,1.28E6,1.073E6,1.124E6,1.026E6,1.037E6,1.008E6,1.02E6,8.491E5,8.655E5,1.00,1.01,0.85,0.89,0.81,0.82,0.80,0.80,0.67,0.68,1.273E6,1.098E6,1.041E6,1.021E6,8.573E5,1.00,0.86,0.82,0.80,0.67,36,18,17,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),65553,ATP-dependent RNA helicase DED1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DED1 PE=1 SV=2
295,620,P07267|CARP_YEAST,35.44,251.38,1.217E6,1.25E6,1.31E6,1.316E6,1.822E6,1.853E6,1.902E6,1.915E6,3.35E6,3.487E6,1.00,1.03,1.08,1.08,1.50,1.52,1.56,1.57,2.75,2.87,1.234E6,1.313E6,1.838E6,1.908E6,3.418E6,1.00,1.06,1.49,1.55,2.77,26,10,10,Acrylamide; TMT10plex; Deamidation (NQ),44499,Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1
205,111,P49367|LYS4_YEAST,9.61,251.08,1.158E6,1.182E6,1.19E6,1.207E6,1.153E6,1.147E6,1.185E6,1.202E6,1.169E6,1.197E6,1.00,1.02,1.03,1.04,1.00,0.99,1.02,1.04,1.01,1.03,1.17E6,1.199E6,1.15E6,1.194E6,1.19E6,1.00,1.02,0.98,1.02,1.02,29,14,14,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),75151,Homoaconitase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS4 PE=1 SV=1
120,169,P38088|SYG_YEAST,31.62,250.88,2.607E6,2.654E6,2.659E6,2.591E6,2.674E6,2.648E6,2.575E6,2.634E6,3.857E6,3.865E6,1.00,1.02,1.02,0.99,1.03,1.02,0.99,1.01,1.48,1.48,2.633E6,2.625E6,2.661E6,2.604E6,3.861E6,1.00,1.00,1.01,0.99,1.47,27,16,16,TMT10plex; Oxidation (M),78184,Glycine--tRNA ligase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3
166,208,P40825|SYA_YEAST,11.78,250.59,1.439E6,1.479E6,1.463E6,1.429E6,1.393E6,1.425E6,1.388E6,1.431E6,1.817E6,1.941E6,1.00,1.03,1.02,0.99,0.97,0.99,0.96,0.99,1.26,1.35,1.459E6,1.449E6,1.412E6,1.41E6,1.879E6,1.00,0.99,0.97,0.97,1.29,29,22,22,Acrylamide; TMT10plex; Oxidation (M),110059,Alanine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALA1 PE=1 SV=3
213,273,P36013|MAOM_YEAST,11.12,250.39,8.647E5,8.454E5,8.982E5,9.093E5,8.872E5,8.766E5,9.025E5,9.708E5,9.294E5,9.429E5,1.00,0.98,1.04,1.05,1.03,1.01,1.04,1.12,1.07,1.09,8.55E5,9.073E5,8.84E5,9.366E5,9.361E5,1.00,1.06,1.03,1.10,1.09,35,14,14,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),74376,NAD-dependent malic enzyme  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1
218,100,P17967|PDI_YEAST,21.07,250.31,2.305E6,2.231E6,1.837E6,1.935E6,2.194E6,2.242E6,2.423E6,2.35E6,1.703E6,1.66E6,1.00,0.97,0.80,0.84,0.95,0.97,1.05,1.02,0.74,0.72,2.268E6,1.89E6,2.218E6,2.386E6,1.684E6,1.00,0.83,0.98,1.05,0.74,28,12,12,TMT10plex; Oxidation (M),58227,Protein disulfide-isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDI1 PE=1 SV=2
141,118,P11353|HEM6_YEAST,29.53,249.95,5.484E6,5.457E6,5.808E6,5.883E6,8.155E6,7.994E6,7.462E6,7.369E6,1.836E6,1.617E6,1.00,1.00,1.06,1.07,1.49,1.46,1.36,1.34,0.33,0.29,5.471E6,5.845E6,8.074E6,7.416E6,1.744E6,1.00,1.07,1.48,1.36,0.32,41,12,12,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),37712,Oxygen-dependent coproporphyrinogen-III oxidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM13 PE=1 SV=2
155,116,P48164|RS7B_YEAST,15.58,249.83,1.334E6,1.283E6,1.25E6,1.328E6,1.092E6,1.105E6,1.161E6,1.148E6,9.851E5,1.017E6,1.00,0.96,0.94,1.00,0.82,0.83,0.87,0.86,0.74,0.76,1.308E6,1.289E6,1.099E6,1.154E6,1.001E6,1.00,0.99,0.84,0.88,0.77,33,13,5,TMT10plex,21634,40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1
304,1133,P17709|HXKG_YEAST,33.24,249.26,3.737E5,3.801E5,4.167E5,4.06E5,8.175E5,8.216E5,9.125E5,8.663E5,4.381E5,4.535E5,1.00,1.02,1.12,1.09,2.19,2.20,2.44,2.32,1.17,1.21,3.769E5,4.113E5,8.195E5,8.894E5,4.458E5,1.00,1.09,2.17,2.36,1.18,18,8,6,TMT10plex,55377,Glucokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLK1 PE=1 SV=1
