Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
301,483,P02557|TBB_YEAST,18.96,172.79,9.753E5,9.652E5,9.517E5,1.049E6,1.006E6,1.038E6,1.085E6,1.092E6,1.357E6,1.49E6,1.00,0.99,0.98,1.08,1.03,1.06,1.11,1.12,1.39,1.53,9.734E5,1E6,1.033E6,1.088E6,1.423E6,1.00,1.03,1.06,1.12,1.46,24,9,9,TMT10plex; Oxidation (M); Deamidation (NQ),50923,Tubulin beta chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB2 PE=1 SV=2
328,388,P32454|APE2_YEAST,19.83,172.42,5.507E5,5.524E5,6.082E5,6.284E5,6.495E5,6.297E5,6.478E5,7.42E5,8.894E5,9.269E5,1.00,1.00,1.10,1.14,1.18,1.14,1.18,1.35,1.62,1.68,5.516E5,6.183E5,6.396E5,6.949E5,9.082E5,1.00,1.12,1.16,1.26,1.65,11,10,8,TMT10plex; Oxidation (M),107755,Aminopeptidase 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE2 PE=1 SV=4
175,382,P0C0W1|RS22A_YEAST,27.78,172.33,1.231E7,1.22E7,1.172E7,1.206E7,1.037E7,1.079E7,1.043E7,1.067E7,9.309E6,9.324E6,1.00,0.99,0.95,0.98,0.84,0.88,0.85,0.87,0.76,0.76,1.225E7,1.189E7,1.058E7,1.055E7,9.319E6,1.00,0.97,0.86,0.86,0.76,44,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14626,40S ribosomal protein S22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS22A PE=1 SV=2
175,383,Q3E7Y3|RS22B_YEAST,27.78,172.33,1.231E7,1.22E7,1.172E7,1.206E7,1.037E7,1.079E7,1.043E7,1.067E7,9.309E6,9.324E6,1.00,0.99,0.95,0.98,0.84,0.88,0.85,0.87,0.76,0.76,1.225E7,1.189E7,1.058E7,1.055E7,9.319E6,1.00,0.97,0.86,0.86,0.76,44,7,7,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),14626,40S ribosomal protein S22-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS22B PE=1 SV=3
238,474,P20081|FKBP_YEAST,19.28,172.12,2.905E6,3.006E6,2.692E6,2.792E6,2.774E6,2.952E6,3.138E6,2.95E6,3.699E6,3.748E6,1.00,1.03,0.93,0.96,0.95,1.02,1.08,1.02,1.27,1.29,2.956E6,2.742E6,2.863E6,3.044E6,3.724E6,1.00,0.93,0.97,1.03,1.26,58,5,5,Acrylamide; TMT10plex; Deamidation (NQ),12158,FK506-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR1 PE=1 SV=2
421,285,Q02486|ABF2_YEAST,13.11,172.03,1.359E6,1.392E6,1.25E6,1.259E6,1.355E6,1.402E6,1.362E6,1.445E6,1.429E6,1.381E6,1.00,1.02,0.92,0.93,1.00,1.03,1.00,1.06,1.05,1.02,1.375E6,1.254E6,1.379E6,1.404E6,1.405E6,1.00,0.91,1.00,1.02,1.02,43,9,9,TMT10plex,21562,ARS-binding factor 2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABF2 PE=1 SV=1
376,403,P38998|LYS1_YEAST,16.45,172.00,1.334E6,1.261E6,1.329E6,1.304E6,1.31E6,1.287E6,1.321E6,1.358E6,1.685E6,1.75E6,1.00,0.95,1.00,0.98,0.98,0.97,0.99,1.02,1.26,1.31,1.298E6,1.317E6,1.299E6,1.339E6,1.718E6,1.00,1.01,1.00,1.03,1.32,32,7,7,TMT10plex,41465,Saccharopine dehydrogenase [NAD(+)  L-lysine-forming] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS1 PE=1 SV=3
260,319,P13188|SYQ_YEAST,0.35,171.60,2.147E6,2.049E6,2.101E6,2.09E6,2.093E6,2.066E6,2.076E6,2.13E6,2.109E6,2.086E6,1.00,0.95,0.98,0.97,0.97,0.96,0.97,0.99,0.98,0.97,2.098E6,2.104E6,2.079E6,2.103E6,2.101E6,1.00,1.00,0.99,1.00,1.00,14,10,10,TMT10plex,93133,Glutamine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN4 PE=1 SV=2
287,449,P32565|RPN2_YEAST,34.82,171.49,1.268E6,1.261E6,1.219E6,1.294E6,1.314E6,1.391E6,1.354E6,1.357E6,1.532E6,1.531E6,1.00,0.99,0.96,1.02,1.04,1.10,1.07,1.07,1.21,1.21,1.265E6,1.257E6,1.352E6,1.356E6,1.531E6,1.00,0.99,1.07,1.07,1.21,10,10,9,TMT10plex; Deamidation (NQ),104232,26S proteasome regulatory subunit RPN2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN2 PE=1 SV=4
374,436,P20606|SAR1_YEAST,10.77,171.43,1.436E6,1.369E6,1.431E6,1.472E6,1.476E6,1.464E6,1.522E6,1.602E6,1.655E6,1.613E6,1.00,0.95,1.00,1.02,1.03,1.02,1.06,1.12,1.15,1.12,1.403E6,1.451E6,1.47E6,1.562E6,1.634E6,1.00,1.03,1.05,1.11,1.17,35,7,7,TMT10plex,21451,Small COPII coat GTPase SAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAR1 PE=1 SV=1
453,514,P29509|TRXB1_YEAST,6.05,171.23,1.296E6,1.213E6,1.233E6,1.236E6,1.206E6,1.313E6,1.286E6,1.104E6,9.55E5,1.04E6,1.00,0.94,0.95,0.95,0.93,1.01,0.99,0.85,0.74,0.80,1.254E6,1.235E6,1.262E6,1.195E6,9.973E5,1.00,0.98,1.01,0.95,0.80,53,9,9,Acrylamide; TMT10plex; Oxidation (M),34238,Thioredoxin reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRR1 PE=1 SV=3
490,400,Q04062|RPN9_YEAST,23.48,171.08,7.188E5,6.833E5,8.407E5,8.107E5,7.738E5,7.715E5,8.151E5,8.135E5,1.034E6,1.078E6,1.00,0.95,1.17,1.13,1.08,1.07,1.13,1.13,1.44,1.50,7.011E5,8.257E5,7.726E5,8.143E5,1.056E6,1.00,1.18,1.10,1.16,1.51,20,7,7,TMT10plex,45783,26S proteasome regulatory subunit RPN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN9 PE=1 SV=1
345,578,P39990|SNU13_YEAST,27.75,170.82,1.81E6,1.791E6,1.635E6,1.606E6,1.365E6,1.438E6,1.369E6,1.359E6,1.082E6,1.143E6,1.00,0.99,0.90,0.89,0.75,0.79,0.76,0.75,0.60,0.63,1.8E6,1.622E6,1.405E6,1.364E6,1.117E6,1.00,0.90,0.78,0.76,0.62,56,5,5,Acrylamide; TMT10plex,13569,13 kDa ribonucleoprotein-associated protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU13 PE=1 SV=1
460,1605,P32499|NUP2_YEAST,13.27,170.42,7.039E5,6.739E5,7.821E5,8.03E5,7.569E5,7.957E5,7.871E5,7.852E5,7.122E5,7.24E5,1.00,0.96,1.11,1.14,1.08,1.13,1.12,1.12,1.01,1.03,6.889E5,7.925E5,7.763E5,7.862E5,7.181E5,1.00,1.15,1.13,1.14,1.04,18,10,10,TMT10plex,77881,Nucleoporin NUP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP2 PE=1 SV=2
411,448,P53549|PRS10_YEAST,19.72,170.22,3.02E5,3.359E5,3.419E5,3.232E5,3.663E5,3.53E5,3.521E5,3.315E5,4.939E5,4.831E5,1.00,1.11,1.13,1.07,1.21,1.17,1.17,1.10,1.64,1.60,3.19E5,3.326E5,3.597E5,3.418E5,4.885E5,1.00,1.04,1.13,1.07,1.53,16,6,5,Acrylamide; TMT10plex,49408,26S proteasome subunit RPT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT4 PE=1 SV=4
387,574,Q00764|TPS1_YEAST,15.06,170.18,8.989E5,1.042E6,1.061E6,9.917E5,1.509E6,1.488E6,1.477E6,1.531E6,1.441E6,1.462E6,1.00,1.16,1.18,1.10,1.68,1.66,1.64,1.70,1.60,1.63,9.707E5,1.027E6,1.499E6,1.504E6,1.455E6,1.00,1.06,1.54,1.55,1.50,21,7,7,Acrylamide; TMT10plex,56148,Alpha alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPS1 PE=1 SV=2
385,730,P07263|SYH_YEAST,10.19,169.95,1.219E6,1.164E6,1.275E6,1.281E6,1.171E6,1.199E6,1.24E6,1.281E6,1.379E6,1.342E6,1.00,0.96,1.05,1.05,0.96,0.98,1.02,1.05,1.13,1.10,1.191E6,1.278E6,1.185E6,1.261E6,1.36E6,1.00,1.07,0.99,1.06,1.14,20,10,10,Acrylamide; TMT10plex; Oxidation (M); Deamidation (NQ),59953,Histidine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTS1 PE=1 SV=2
449,577,P22133|MDHC_YEAST,33.50,169.62,3.275E5,2.966E5,3.104E5,3.135E5,3.431E5,3.712E5,3.652E5,3.527E5,2.729E6,2.842E6,1.00,0.91,0.95,0.96,1.05,1.13,1.12,1.08,8.33,8.68,3.121E5,3.174E5,3.607E5,3.651E5,2.785E6,1.00,1.02,1.16,1.17,8.93,29,7,7,Acrylamide; TMT10plex,40731,Malate dehydrogenase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH2 PE=1 SV=2
462,339,P15891|ABP1_YEAST,15.23,169.52,1.055E6,1.032E6,1.087E6,1.132E6,1.306E6,1.191E6,1.283E6,1.349E6,1.482E6,1.595E6,1.00,0.98,1.03,1.07,1.24,1.13,1.22,1.28,1.40,1.51,1.043E6,1.109E6,1.249E6,1.316E6,1.538E6,1.00,1.06,1.20,1.26,1.47,19,9,9,Acrylamide; TMT10plex,65576,Actin-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABP1 PE=1 SV=4
396,576,P36421|SYYC_YEAST,9.57,169.46,9.857E5,1.071E6,9.772E5,1.08E6,1.068E6,1.076E6,1.03E6,1.103E6,1.193E6,1.231E6,1.00,1.09,0.99,1.10,1.08,1.09,1.04,1.12,1.21,1.25,1.028E6,1.029E6,1.072E6,1.067E6,1.212E6,1.00,1.00,1.04,1.04,1.18,25,9,9,TMT10plex; Oxidation (M),44020,Tyrosine--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TYS1 PE=1 SV=3
242,322,P53252|PIL1_YEAST,25.05,169.45,2.54E6,2.595E6,2.063E6,2.164E6,2.839E6,2.738E6,2.679E6,2.656E6,3.331E6,3.373E6,1.00,1.02,0.81,0.85,1.12,1.08,1.05,1.05,1.31,1.33,2.567E6,2.114E6,2.788E6,2.667E6,3.352E6,1.00,0.82,1.09,1.04,1.31,25,8,6,TMT10plex; Deamidation (NQ),38349,Sphingolipid long chain base-responsive protein PIL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIL1 PE=1 SV=1
305,460,P34760|TSA1_YEAST,24.59,169.32,9.079E5,8.996E5,8.3E5,8.875E5,1.021E6,1.056E6,1.084E6,1.07E6,1.344E6,1.383E6,1.00,0.99,0.91,0.98,1.12,1.16,1.19,1.18,1.48,1.52,9.071E5,8.614E5,1.039E6,1.081E6,1.363E6,1.00,0.95,1.15,1.19,1.50,54,7,6,Acrylamide; TMT10plex; Deamidation (NQ),21590,Peroxiredoxin TSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSA1 PE=1 SV=3
442,348,P25294|SIS1_YEAST,39.08,169.15,1.059E6,1.056E6,1.011E6,1.016E6,1.177E6,1.053E6,1.118E6,1.163E6,1.785E6,1.773E6,1.00,1.00,0.95,0.96,1.11,0.99,1.06,1.10,1.69,1.67,1.057E6,1.013E6,1.115E6,1.141E6,1.779E6,1.00,0.96,1.05,1.08,1.68,23,7,7,TMT10plex,37590,Protein SIS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIS1 PE=1 SV=1
476,393,P32473|ODPB_YEAST,14.71,169.04,7.392E5,7.537E5,7.534E5,7.436E5,7.672E5,8.224E5,7.884E5,7.931E5,1.029E6,1.099E6,1.00,1.02,1.02,1.01,1.04,1.11,1.07,1.07,1.39,1.49,7.465E5,7.485E5,7.948E5,7.907E5,1.064E6,1.00,1.00,1.06,1.06,1.42,27,7,7,TMT10plex; Deamidation (NQ),40054,Pyruvate dehydrogenase E1 component subunit beta  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDB1 PE=1 SV=2
547,648,P33322|CBF5_YEAST,15.28,168.94,9.418E5,9.485E5,1.034E6,1.017E6,8.328E5,9.223E5,8.205E5,8.468E5,1.197E6,1.321E6,1.00,1.01,1.10,1.08,0.88,0.98,0.87,0.90,1.27,1.40,9.452E5,1.026E6,8.776E5,8.337E5,1.259E6,1.00,1.09,0.93,0.88,1.33,11,5,5,TMT10plex; Oxidation (M),54705,H/ACA ribonucleoprotein complex subunit CBF5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBF5 PE=1 SV=1
315,316,P47039|BNA3_YEAST,14.83,168.92,9.652E5,9.907E5,1.067E6,1.004E6,1.07E6,1.186E6,1.153E6,1.199E6,1.184E6,1.179E6,1.00,1.03,1.11,1.04,1.11,1.23,1.19,1.24,1.23,1.22,9.78E5,1.035E6,1.128E6,1.176E6,1.181E6,1.00,1.06,1.15,1.20,1.21,31,9,9,Acrylamide; TMT10plex; Deamidation (NQ),50082,Probable kynurenine--oxoglutarate transaminase BNA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNA3 PE=1 SV=1
222,630,P02400|RLA4_YEAST,27.90,168.84,3.207E6,3.199E6,2.664E6,2.699E6,2.588E6,2.67E6,2.697E6,2.67E6,1.879E6,1.924E6,1.00,1.00,0.83,0.84,0.81,0.83,0.84,0.83,0.59,0.60,3.203E6,2.682E6,2.629E6,2.684E6,1.901E6,1.00,0.84,0.82,0.84,0.59,55,5,5,TMT10plex; Deamidation (NQ),11050,60S acidic ribosomal protein P2-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP2B PE=1 SV=2
329,268,P15992|HSP26_YEAST,34.24,168.81,1.004E6,9.696E5,9.426E5,9.386E5,1.965E6,1.909E6,1.846E6,1.951E6,3.225E6,3.293E6,1.00,0.97,0.94,0.93,1.96,1.90,1.84,1.94,3.21,3.28,9.868E5,9.406E5,1.937E6,1.899E6,3.259E6,1.00,0.95,1.96,1.92,3.30,49,8,8,TMT10plex; Deamidation (NQ),23880,Heat shock protein 26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP26 PE=1 SV=3
359,402,P32558|SPT16_YEAST,9.35,168.23,6.95E5,7.394E5,6.665E5,6.864E5,6.904E5,7.134E5,6.928E5,7.183E5,8.422E5,7.996E5,1.00,1.06,0.96,0.99,0.99,1.03,1.00,1.03,1.21,1.15,7.172E5,6.765E5,7.019E5,7.055E5,8.209E5,1.00,0.94,0.98,0.98,1.14,15,13,13,TMT10plex,118630,FACT complex subunit SPT16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT16 PE=1 SV=1
414,540,P10964|RPA1_YEAST,19.01,167.95,6.117E5,6.116E5,6.635E5,6.416E5,5.691E5,5.996E5,5.98E5,5.967E5,7.013E5,7.193E5,1.00,1.00,1.08,1.05,0.93,0.98,0.98,0.98,1.15,1.18,6.116E5,6.526E5,5.843E5,5.974E5,7.103E5,1.00,1.07,0.96,0.98,1.16,9,10,10,TMT10plex,186431,DNA-directed RNA polymerase I subunit RPA190 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA190 PE=1 SV=2
463,374,P39683|NPT1_YEAST,7.19,167.83,8.164E5,7.698E5,8.167E5,8.641E5,9.209E5,9.452E5,9.02E5,9.07E5,9.123E5,9.981E5,1.00,0.94,1.00,1.06,1.13,1.16,1.10,1.11,1.12,1.22,7.931E5,8.404E5,9.331E5,9.045E5,9.552E5,1.00,1.06,1.18,1.14,1.20,19,8,8,TMT10plex; Deamidation (NQ),49019,Nicotinate phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPT1 PE=1 SV=3
398,270,P35844|KES1_YEAST,12.44,167.60,1.271E6,1.172E6,1.39E6,1.333E6,1.324E6,1.273E6,1.314E6,1.443E6,1.537E6,1.514E6,1.00,0.92,1.09,1.05,1.04,1.00,1.03,1.14,1.21,1.19,1.221E6,1.361E6,1.299E6,1.379E6,1.526E6,1.00,1.11,1.06,1.13,1.25,17,7,7,TMT10plex,49492,Oxysterol-binding protein homolog 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KES1 PE=1 SV=1
399,534,P05373|HEM2_YEAST,32.97,167.51,1.011E6,1.074E6,1.228E6,1.241E6,1.293E6,1.326E6,1.411E6,1.32E6,2.265E6,2.296E6,1.00,1.06,1.21,1.23,1.28,1.31,1.40,1.31,2.24,2.27,1.042E6,1.235E6,1.309E6,1.366E6,2.281E6,1.00,1.18,1.26,1.31,2.19,27,8,8,Acrylamide; TMT10plex,37740,Delta-aminolevulinic acid dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM2 PE=1 SV=2
357,246,P08679|CISY2_YEAST,27.05,167.24,7.037E5,6.976E5,6.593E5,6.893E5,5.206E5,5.575E5,5.64E5,5.355E5,1.834E6,1.903E6,1.00,0.99,0.94,0.98,0.74,0.79,0.80,0.76,2.61,2.70,7.039E5,6.8E5,5.39E5,5.498E5,1.869E6,1.00,0.97,0.77,0.78,2.65,22,9,8,TMT10plex; Deamidation (NQ),51413,Citrate synthase  peroxisomal OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT2 PE=1 SV=1
304,465,Q3E792|RS25A_YEAST,47.82,167.18,5.367E6,5.351E6,3.639E6,3.625E6,3.484E6,3.407E6,3.209E6,3.314E6,2.513E6,2.502E6,1.00,1.00,0.68,0.68,0.65,0.63,0.60,0.62,0.47,0.47,5.359E6,3.632E6,3.445E6,3.262E6,2.507E6,1.00,0.68,0.64,0.61,0.47,46,7,7,TMT10plex,12039,40S ribosomal protein S25-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS25A PE=1 SV=1
304,466,P0C0T4|RS25B_YEAST,47.82,167.18,5.367E6,5.351E6,3.639E6,3.625E6,3.484E6,3.407E6,3.209E6,3.314E6,2.513E6,2.502E6,1.00,1.00,0.68,0.68,0.65,0.63,0.60,0.62,0.47,0.47,5.359E6,3.632E6,3.445E6,3.262E6,2.507E6,1.00,0.68,0.64,0.61,0.47,46,7,7,TMT10plex,12009,40S ribosomal protein S25-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS25B PE=1 SV=1
468,409,P30902|ATP7_YEAST,44.54,166.20,6.241E5,6.407E5,6.147E5,6.053E5,6.643E5,6.557E5,6.653E5,6.783E5,2.35E6,2.363E6,1.00,1.03,0.98,0.97,1.06,1.05,1.07,1.09,3.76,3.79,6.324E5,6.1E5,6.6E5,6.718E5,2.356E6,1.00,0.96,1.04,1.06,3.73,41,7,7,TMT10plex; Deamidation (NQ),19810,ATP synthase subunit d  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP7 PE=1 SV=2
360,429,Q01532|BLH1_YEAST,23.71,166.11,1.283E6,1.214E6,1.182E6,1.191E6,1.354E6,1.372E6,1.358E6,1.362E6,1.797E6,1.869E6,1.00,0.95,0.92,0.93,1.05,1.07,1.06,1.06,1.40,1.46,1.249E6,1.187E6,1.363E6,1.36E6,1.833E6,1.00,0.95,1.09,1.09,1.47,22,9,9,Acrylamide; TMT10plex,55483,Cysteine proteinase 1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAP3 PE=1 SV=3
564,598,P43567|AGX1_YEAST,46.62,165.99,2.435E5,2.814E5,2.572E5,2.56E5,2.832E5,2.711E5,2.385E5,2.687E5,1.276E6,1.286E6,1.00,1.16,1.06,1.05,1.16,1.11,0.98,1.10,5.24,5.28,2.624E5,2.614E5,2.771E5,2.536E5,1.281E6,1.00,1.00,1.06,0.97,4.88,31,7,7,Acrylamide; TMT10plex,41907,Alanine--glyoxylate aminotransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AGX1 PE=1 SV=1
378,616,P32179|MET22_YEAST,9.92,165.67,1.061E6,1.066E6,1.165E6,1.113E6,1.125E6,1.15E6,1.183E6,1.08E6,1.28E6,1.409E6,1.00,1.00,1.10,1.05,1.06,1.08,1.12,1.02,1.21,1.33,1.063E6,1.139E6,1.138E6,1.132E6,1.344E6,1.00,1.07,1.07,1.06,1.26,33,10,10,Acrylamide; TMT10plex,39149,3'(2') 5'-bisphosphate nucleotidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET22 PE=1 SV=1
491,476,Q12458|YPR1_YEAST,12.53,165.62,8.269E5,7.894E5,8.438E5,8.842E5,9.608E5,9.946E5,9.325E5,9.786E5,1.057E6,1.126E6,1.00,0.95,1.02,1.07,1.16,1.20,1.13,1.18,1.28,1.36,8.081E5,8.64E5,9.777E5,9.556E5,1.091E6,1.00,1.07,1.21,1.18,1.35,29,8,8,TMT10plex,34755,Putative reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR1 PE=1 SV=1
353,315,P53852|SYC_YEAST,18.51,164.90,1.225E6,1.176E6,1.181E6,1.175E6,1.124E6,1.121E6,1.159E6,1.198E6,1.309E6,1.264E6,1.00,0.96,0.96,0.96,0.92,0.92,0.95,0.98,1.07,1.03,1.201E6,1.178E6,1.122E6,1.179E6,1.287E6,1.00,0.98,0.93,0.98,1.07,17,11,11,Acrylamide; TMT10plex,87530,Cysteine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL247W PE=1 SV=1
380,397,P36010|NDK_YEAST,34.72,164.88,9.829E5,9.913E5,1.072E6,1.08E6,1.298E6,1.238E6,1.301E6,1.383E6,4.067E6,4.192E6,1.00,1.01,1.09,1.10,1.32,1.26,1.32,1.41,4.14,4.26,9.957E5,1.08E6,1.268E6,1.342E6,4.13E6,1.00,1.08,1.27,1.35,4.15,51,7,7,TMT10plex,17167,Nucleoside diphosphate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNK1 PE=1 SV=1
395,480,Q12074|SPEE_YEAST,6.43,164.67,1.155E6,1.164E6,1.158E6,1.198E6,1.192E6,1.206E6,1.167E6,1.254E6,1.258E6,1.182E6,1.00,1.01,1.00,1.04,1.03,1.04,1.01,1.09,1.09,1.02,1.16E6,1.178E6,1.199E6,1.211E6,1.22E6,1.00,1.02,1.03,1.04,1.05,26,6,6,TMT10plex; Oxidation (M),33324,Spermidine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPE3 PE=3 SV=1
338,479,P50094|IMDH4_YEAST,4.46,164.60,9.413E4,8.487E4,6.662E4,8.208E4,8.758E4,6.773E4,7.023E4,1.006E5,6.686E4,7.307E4,1.00,0.90,0.71,0.87,0.93,0.72,0.75,1.07,0.71,0.78,8.95E4,7.435E4,7.765E4,8.541E4,6.996E4,1.00,0.83,0.87,0.95,0.78,10,7,2,TMT10plex; Oxidation (M); Deamidation (NQ),56394,Inosine-5'-monophosphate dehydrogenase 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMD4 PE=1 SV=1
364,848,P23776|EXG1_YEAST,9.74,164.54,9.167E5,8.703E5,8.049E5,7.601E5,7.492E5,7.775E5,7.357E5,7.599E5,7.215E5,6.795E5,1.00,0.95,0.88,0.83,0.82,0.85,0.80,0.83,0.79,0.74,9.017E5,7.825E5,7.71E5,7.478E5,7.005E5,1.00,0.87,0.86,0.83,0.78,26,8,8,Acrylamide; TMT10plex; Oxidation (M),51311,Glucan 1 3-beta-glucosidase I/II OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXG1 PE=1 SV=1
323,417,P38431|IF5_YEAST,12.02,164.50,1.769E6,1.646E6,1.719E6,1.734E6,1.668E6,1.686E6,1.645E6,1.707E6,2.074E6,2.189E6,1.00,0.93,0.97,0.98,0.94,0.95,0.93,0.97,1.17,1.24,1.707E6,1.727E6,1.677E6,1.676E6,2.132E6,1.00,1.01,0.98,0.98,1.25,24,10,10,Acrylamide; TMT10plex,45261,Eukaryotic translation initiation factor 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF5 PE=1 SV=1
361,637,P19146|ARF2_YEAST,20.88,164.46,1.528E5,1.448E5,1.462E5,1.621E5,1.964E5,2.12E5,2.363E5,2.201E5,3.28E5,3.506E5,1.00,0.95,0.96,1.06,1.29,1.39,1.55,1.44,2.15,2.29,1.488E5,1.541E5,2.042E5,2.282E5,3.393E5,1.00,1.04,1.37,1.53,2.28,22,7,2,Acrylamide; TMT10plex,20658,ADP-ribosylation factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARF2 PE=1 SV=3
488,1016,P38791|DHYS_YEAST,5.69,164.35,4.128E5,4.484E5,4.694E5,4.383E5,4.053E5,4.064E5,4.474E5,4.869E5,3.947E5,4.278E5,1.00,1.09,1.14,1.06,0.98,0.98,1.08,1.18,0.96,1.04,4.306E5,4.538E5,4.058E5,4.672E5,4.112E5,1.00,1.05,0.94,1.08,0.95,26,7,7,Acrylamide; TMT10plex; Oxidation (M),42892,Deoxyhypusine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DYS1 PE=1 SV=1
